flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220902141750,14:17:50,2022-09-02,PFA-00364,PSA-00381,PSF-00336,0.000000,0.000000,0.000000,251.678894,187.522888,0.254912,1843.119141

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,216.870911,6999.915527,1
0.010000,238.649017,6999.915527,1
0.020000,243.887192,6999.915527,1
0.030000,245.399597,6999.915527,1
0.040000,245.877029,6999.915527,1
0.050000,246.072296,6999.915527,1
0.060000,246.174210,6999.915527,1
0.070000,246.217484,6999.915527,1
0.080000,246.246811,6999.915527,1
0.090000,246.264694,6999.915527,1
0.100000,246.280075,6999.915527,1
0.110000,246.279007,6999.915527,1
0.120000,246.307251,6999.915527,1
0.130000,246.310837,6999.915527,1
0.140000,246.337646,6999.915527,1
0.150000,246.376984,6999.915527,1
0.160000,246.410248,6999.915527,1
0.170000,246.441727,6999.915527,1
0.180000,246.458893,6999.915527,1
0.190000,246.503235,6999.915527,1
0.200000,246.556168,6999.915527,1
0.210000,246.601578,6999.915527,1
0.220000,246.646637,6999.915527,1
0.230000,246.702072,6999.915527,1
0.240000,246.747131,6999.915527,1
0.250000,246.794342,6999.915527,1
0.260000,246.852997,6999.915527,1
0.270000,246.918793,6999.915527,1
0.280000,246.959930,6999.915527,1
0.290000,247.037888,6999.915527,1
0.300000,247.090454,6941.582520,2
0.310000,247.009995,6883.250000,2
0.320000,247.043259,6824.917480,2
0.330000,246.963150,6766.584961,2
0.340000,247.000336,6708.251953,2
0.350000,246.929169,6649.919434,2
0.360000,246.976730,6591.586914,2
0.370000,246.888397,6533.254395,2
0.380000,246.917007,6474.921875,2
0.390000,246.843338,6416.588867,2
0.400000,246.739990,6358.256348,2
0.410000,246.750717,6299.923828,2
0.420000,246.664169,6241.591309,2
0.430000,246.685272,6183.258301,2
0.440000,246.621613,6124.925781,2
0.450000,246.512177,6066.593262,2
0.460000,246.568680,6008.260742,2
0.470000,246.477478,5949.928223,2
0.480000,246.366974,5891.595215,2
0.490000,246.404526,5833.262695,2
0.500000,246.320847,5774.930176,2
0.510000,246.213913,5716.597656,2
0.520000,246.218201,5658.264648,2
0.530000,246.144897,5599.932129,2
0.540000,246.002197,5541.599609,2
0.550000,245.877029,5483.267090,2
0.560000,245.907776,5424.934570,2
0.570000,245.814438,5366.601562,2
0.580000,245.698212,5308.269043,2
0.590000,245.577698,5249.936523,2
0.600000,248.489853,6999.915527,3
0.610000,249.129654,6999.915527,3
0.620000,249.270554,6999.915527,3
0.630000,249.349945,6999.915527,3
0.640000,249.389999,6999.915527,3
0.650000,249.460464,6999.915527,3
0.660000,249.515533,6999.915527,3
0.670000,249.585632,6999.915527,3
0.680000,249.629974,6999.915527,3
0.690000,249.697571,6999.915527,3
0.700000,249.743698,6999.915527,3
0.710000,249.807709,6999.915527,3
0.720000,249.885681,6999.915527,3
0.730000,249.954697,6999.915527,3
0.740000,250.023010,6999.915527,3
0.750000,250.098465,6999.915527,3
0.760000,250.144241,6999.915527,3
0.770000,250.200027,6999.915527,3
0.780000,250.278717,6999.915527,3
0.790000,250.338791,6999.915527,3
0.800000,250.408890,6999.915527,3
0.810000,250.447510,6999.915527,3
0.820000,250.502594,6999.915527,3
0.830000,250.572678,6999.915527,3
0.839999,250.618820,6999.915527,3
0.849999,250.668884,6999.915527,3
0.859999,250.737549,6999.915527,3
0.869999,250.792618,6999.915527,3
0.879999,250.847336,6999.915527,3
0.889999,250.895615,6999.915527,3
