SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
Obs#,Time,Date,configName,configAuthor,remark,Observation,,ID,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
,HHMMSS,YYYYMMDD,,,,,,,mol+1m-2s-1,mol+1m-2s-1,mol+1m-2s-1,mmol+1m-2s-1,kPa,kPa,kPa,kPa,mmol+1mol-1,mmol+1mol-1,mmol+1mol-1,cm+2,,,,,,,,,,umol+1m-2s-1,%,%,C,C,kPa,umol+1sec-1,umol+1sec-1,%,umol+1m-2s-1,V,,,,,,,,,,,,,,,,,,HHMMSS,YYYYMMDD,%,,,,,,,,umol+1sec-1,(umol+1m-2s-1)s-1,s,,,umol+1m-2s-1,Hz,s-1,s,ms,ms,ms,,%,,,,,V,V,V,V,V,V,V,V,V,A,,,,,,,,,,,,,,,,,
39,14:07:15,7/11/23,Auto gsw+F,LI-COR Default,,39,,LCOR-227,0.05616,2.920813,0.055101,1.808262,1.519103,1.468192,4.741171,3.222068,14.491792,14.994302,46.797722,0.441786,PSF-00508_20230711140715,0,0,0,163.09726,212.372025,0.232021,0.5,0.8,180.14386,35.87,34.66,29.9,31.87,101.31,156.6,155.4,0.8,1941,3.641,24,17,30,,,,,,,,18:55:51,7/11/23,44.588753,-123.197708,71.099998,17,0.7,14:07:04,7/11/23,-0.02,0.001,0,0,-0.89,-3.434,83.776,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,206.797241,25,-4.148638,206.324463,206.44516,-0.120697,2.457561,2.474753,1.656108,0.933288,0.224557,0.024141,0.833654,1.777969,163.09726,0.000419,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711140715,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
40,14:12:39,7/11/23,Auto gsw+F,LI-COR Default,,40,,LCOR-234,0.244393,2.92108,0.225524,6.639265,1.723071,1.536524,4.61306,2.889989,15.162663,17.00354,45.522423,0.441786,PSF-00508_20230711141239,0,0,0,103.796837,148.998062,0.303368,0.5,0.8,251.622391,40.87,36.45,29.82,31.39,101.34,156.6,155.3,0.8,2074,3.64,-2,20,6,,,,,,,,19:01:16,7/11/23,44.588745,-123.197685,72,18,0.66,14:07:04,7/11/23,-0.02,-0.001,-0.003,-0.002,-1.528,-4.14,-9.827,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,139.824631,25,-6.894624,138.112671,139.148193,-1.035522,2.460137,2.482013,1.656383,0.93314,0.225287,0.019081,0.847723,1.892045,103.796837,0.000419,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711141239,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
41,14:15:10,7/11/23,Auto gsw+F,LI-COR Default,,41,,LCOR-102,0.36133,2.921716,0.321563,9.137597,1.79653,1.540112,4.585364,2.788834,15.198482,17.72893,45.25034,0.441786,PSF-00508_20230711141510,0,0,0,126.103523,180.39624,0.300964,0.5,0.8,243.342407,42.59,36.51,29.83,31.29,101.33,156.7,155.9,0.5,2021,3.635,0,9,50,,,,,,,,19:03:46,7/11/23,44.588982,-123.197647,70.599998,18,0.66,14:07:04,7/11/23,-0.02,0.002,0.003,0.011,-1.098,-1.719,-6.044,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,173.317902,25,-4.930728,173.357254,173.352051,0.005203,2.460226,2.484464,1.65704,0.934682,0.225195,0.017622,0.854077,1.847106,126.103523,0.000409,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711141510,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
42,14:18:56,7/11/23,Auto gsw+F,LI-COR Default,,42,,LCOR-505,0.183913,2.92011,0.173017,5.205736,1.639629,1.493135,4.594657,2.955029,14.735403,16.18112,45.34362,0.441786,PSF-00508_20230711141856,0,0,0,93.410614,147.677765,0.36747,0.5,0.8,291.791443,38.57,35.13,29.96,31.32,101.33,156.5,155.5,0.6,1985,3.635,-19,40,45,,,,,,,,19:07:33,7/11/23,44.58889,-123.197517,69.699997,18,0.66,14:18:41,7/11/23,-0.08,-0.001,0.001,0.001,-2.632,-2.844,-9.58,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,135.59639,25,-8.68604,133.371948,135.268631,-1.896683,2.458215,2.478761,1.655383,0.933634,0.224003,0.016397,0.863276,1.815931,93.410614,0.000422,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711141856,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
43,14:21:28,7/11/23,Auto gsw+F,LI-COR Default,,43,,LCOR-457,0.213397,2.919487,0.198862,5.377716,1.64107,1.489663,4.300947,2.659877,14.701069,16.195261,42.444847,0.441786,PSF-00508_20230711142128,0,0,0,220.425003,281.035767,0.215669,0.5,0.8,175.602798,38.33,34.79,30.09,30.16,101.33,156.4,155.1,0.8,2036,3.634,17,25,29,,,,,,,,19:10:03,7/11/23,44.588856,-123.197517,67.800003,17,0.7,14:18:41,7/11/23,-0.08,0.002,0,0.006,-0.993,2.766,-13.262,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,274.389618,25,-5.134236,273.328552,273.700836,-0.372284,2.457708,2.47838,1.654742,0.932672,0.222884,0.000405,0.86903,1.859324,220.425003,0.00043,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711142128,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
44,14:23:02,7/11/23,Auto gsw+F,LI-COR Default,,44,,LCOR-501,0.232696,2.920763,0.215525,5.403356,1.674458,1.522537,4.14191,2.467452,15.025789,16.525089,40.876163,0.441786,PSF-00508_20230711142302,0,0,0,175.219772,298.290833,0.412587,0.5,0.8,301.841614,39.36,35.78,29.98,29.51,101.33,156.6,155.4,0.8,1829,3.629,6,47,345,,,,,,,,19:11:38,7/11/23,44.588985,-123.197449,65.800003,17,0.7,14:18:41,7/11/23,-0.08,0,-0.004,-0.001,-4.137,-2.419,-17.497,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,279.548401,25,-13.823927,276.844727,278.541565,-1.696838,2.459157,2.479887,1.656056,0.933269,0.223862,-0.006301,0.87163,1.68151,175.219772,0.000421,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711142302,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
45,14:25:59,7/11/23,Auto gsw+F,LI-COR Default,,45,,LCOR-288,0.596537,2.920233,0.495348,11.61061,1.839314,1.513257,4.144361,2.305046,14.933507,18.15119,40.89843,0.441786,PSF-00508_20230711142559,0,0,0,145.653244,218.287918,0.332747,0.5,0.8,282.319397,43.71,35.96,29.79,29.52,101.33,156.5,156.1,0.3,2121,3.623,23,34,18,,,,,,,,19:14:35,7/11/23,44.588917,-123.199234,65.400002,16,0.73,14:18:41,7/11/23,-0.08,0.001,-0.001,-9999,-8.168,-4.028,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,202.329391,25,-12.5463,197.417374,200.363892,-2.946518,2.459444,2.48615,1.65551,0.935068,0.22556,-0.003806,0.878471,1.93297,145.653244,0.000423,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711142559,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
46,14:37:15,7/11/23,Auto gsw+F,LI-COR Default,,46,,LCOR-197,0.05274,2.92151,0.051805,1.791242,1.504119,1.453701,4.896991,3.392872,14.346736,14.844317,48.328949,0.441786,PSF-00508_20230711143715,0,0,0,114.978073,146.748184,0.216494,0.5,0.8,170.261108,38.17,36.89,28.65,32.45,101.33,156.7,155.5,0.7,1966,3.618,13,28,40,,,,,,,,19:25:51,7/11/23,44.588718,-123.198677,76.099998,15,0.8,14:37:08,7/11/23,-0.11,0,0,-9999,-1.164,-1.643,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,145.565628,25,-1.60981,144.985916,144.448364,0.537552,2.460984,2.478485,1.656827,0.933701,0.235916,0.046914,0.898405,1.799561,114.978073,0.000427,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711143715,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
47,14:41:19,7/11/23,Auto gsw+F,LI-COR Default,,47,,LCOR-230,0.034991,2.921563,0.034577,1.101847,1.511948,1.480948,4.641852,3.129904,14.620152,14.92619,45.825089,0.441786,PSF-00508_20230711144119,0,0,0,150.773407,195.847382,0.230148,0.5,0.8,172.77652,38.31,37.52,28.68,31.5,101.29,156.7,155.4,0.8,1877,3.617,19,31,41,,,,,,,,19:29:55,7/11/23,44.58886,-123.198433,76.400002,16,0.74,14:37:08,7/11/23,-0.11,0.001,-0.002,-0.003,0.83,-0.348,-18.086,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,189.756638,25,-4.207044,189.41188,189.837067,-0.425186,2.461883,2.47868,1.656882,0.933489,0.235663,0.034571,0.911335,1.722683,150.773407,0.000417,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711144119,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
48,14:44:07,7/11/23,Auto gsw+F,LI-COR Default,,48,,LCOR-613,0.12461,2.919552,0.119509,2.359169,1.552991,1.486543,3.502558,1.949567,14.676434,15.332468,34.580273,0.441786,PSF-00508_20230711144407,0,0,0,84.866524,253.860214,0.665696,0.5,0.8,37.492878,39.15,37.47,28.76,26.63,101.29,156.4,155.6,0.5,141,3.615,20,14,333,,,,,,,,19:32:43,7/11/23,44.588955,-123.198624,67.699997,17,0.73,14:37:08,7/11/23,-0.11,-0.001,-0.004,-9999,-0.109,0.906,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,238.110062,25,-10.83793,241.132019,238.376816,2.755203,2.4618,2.479884,1.654809,0.933924,0.234859,-0.02622,0.917708,0.228584,84.866524,0.000429,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711144407,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
49,14:46:58,7/11/23,Auto gsw+F,LI-COR Default,,49,,LCOR-606,0.184892,2.921016,0.173885,3.717599,1.667458,1.562985,3.774868,2.10741,15.430449,16.461853,37.267101,0.441786,PSF-00508_20230711144658,0,0,0,80.321793,193.073334,0.583983,0.5,0.8,413.295105,41.53,38.93,28.97,27.91,101.29,156.6,153.6,2,1769,3.614,21,31,54,,,,,,,,19:35:34,7/11/23,44.589031,-123.198868,69.400002,18,0.66,14:37:08,7/11/23,-0.11,0.003,0.004,0.011,0.212,0.453,0.456,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,180.231567,25,-8.872209,182.101959,180.398224,1.703735,2.463831,2.483271,1.656317,0.928817,0.232941,-0.013412,0.923988,1.630163,80.321793,0.000432,2.400422,-0.000034,1,2.415003,-0.000039,1,0.602514,0.600977,0.1074,0,PSF-00508_20230711144658,PFA-00566,PSA-00583,PSF-00508,RHS-0736,2.0.0,2022-04-21T19:36:20.491Z
