"","ID","Timepoint","n.x","A_sd","A","A_se","ETR_6800_sd","ETR_6800","ETR_6800_se","Tleaf_6800_sd","Tleaf_6800","Tleaf_6800_se","PhiPS2_6800_sd","PhiPS2_6800","PhiPS2_6800_se","Qin_sd","Qin","Qin_se","Ci_sd","Ci","Ci_se","n.y","gsw_sd","gsw","gsw_se","PAR_sd","PAR","PAR_se","ETR_sd","ETR","ETR_se","Tleaf_sd","Tleaf","Tleaf_se","VPDleaf_sd","VPDleaf","VPDleaf_se","PhiPS2_sd","PhiPS2","PhiPS2_se","Rd","Resp_temp","R","Theta_e","Jt","Jo","Rl","Jc","Jo_ratio","R_6800","Theta_e_6800","Jt_6800","Jo_6800","Rl_6800","Jc_6800","Jo_ratio_6800","row","column","event","event_short","block","construct","construct2","H497","Class","treatment"
"81","LCOR-493","10",1,NA,12.9216733,NA,NA,136.6755371,NA,NA,27.73937,NA,NA,0.216731771,NA,NA,1500.035667,NA,NA,237.2515741,NA,2,0.10230420910207,0.232507,0.07234,441.941738241592,634.5,312.5,22.1567370259269,53.535587,15.667179,0.34648232278141,25.265,0.245000000000001,0.0117563573440074,1.859236,0.0083129999999999,0.0787582603953388,0.2383635,0.0556905,-1.519292287,25.78273333,0.939436563689941,0.111755227578446,70.9086918985237,16.8661118976825,2.10826398721031,54.0425800008412,0.237856762635239,0.939436563689941,0.100320647981724,150.484550109138,69.9166840380918,8.73958550476148,80.5678660710459,0.464610380184446,15,20,"CT717 3","CT3","large","Control","control",3108.96,"WT","drought"
"82","LCOR-493","12",1,NA,12.12488881,NA,NA,140.9682668,NA,NA,29.48134839,NA,NA,0.223535213,NA,NA,1500.06129,NA,NA,193.2292309,NA,1,NA,0.13381,NA,NA,1757,NA,NA,180.506622,NA,NA,29.18,NA,NA,2.776969,NA,NA,0.25684,NA,-1.519292287,25.78273333,1.50674070403245,0.121521946175874,213.51405943101,114.06111555934,14.2576394449175,99.45294387167,0.534208922181984,1.50674070403245,0.103916962408587,155.881812683506,75.6396177276705,9.45495221595882,80.2421949558353,0.485236965272178,15,20,"CT717 3","CT3","large","Control","control",3108.96,"WT","drought"
"83","LCOR-493","14",1,NA,8.14651339,NA,NA,129.7719839,NA,NA,35.71023871,NA,NA,0.205788538,NA,NA,1500.006774,NA,NA,215.3710867,NA,1,NA,0.104732,NA,NA,879,NA,NA,160.223816,NA,NA,30.17,NA,NA,2.937751,NA,NA,0.455695,NA,-1.519292287,25.78273333,1.69793420810769,0.226637137185619,199.214043586159,115.136772782773,14.3920965978466,84.0772708033863,0.577955101508577,1.69793420810769,0.094536030913714,141.804686757644,76.8638682304296,9.6079835288037,64.9408185272148,0.54204039364225,15,20,"CT717 3","CT3","large","Control","control",3108.96,"WT","drought"
"84","LCOR-493","16",1,NA,6.718895563,NA,NA,121.3287001,NA,NA,33.01509,NA,NA,0.360460676,NA,NA,799.9930333,NA,NA,30.33122973,NA,1,NA,0.0712,NA,NA,1303,NA,NA,165.071075,NA,NA,32.01,NA,NA,3.393646,NA,NA,0.316702,NA,-1.519292287,25.78273333,2.1200623653954,0.153165131231444,199.574165994571,119.183835260381,14.8979794075476,80.3903307341903,0.597190696834092,2.1200623653954,0.176296063750483,141.035622798599,80.1581397963993,10.0197674745499,60.8774830021996,0.568353854195166,15,20,"CT717 3","CT3","large","Control","control",3108.96,"WT","drought"
"85","LCOR-493","18",1,NA,6.651970682,NA,NA,102.8579109,NA,NA,32.41674,NA,NA,0.163107943,NA,NA,1500.017,NA,NA,151.2167401,NA,1,NA,0.043192,NA,NA,75,NA,NA,19.797449,NA,NA,24.04,NA,NA,1.54585,NA,NA,0.65754,NA,-1.519292287,25.78273333,0.810344367127509,0.333332848781314,24.9999636585986,2.97950005239904,0.37243750654988,22.0204636061995,0.119180175342945,0.810344367127509,0.0719749743859195,107.963685153444,58.2886477156292,7.28608096445365,49.6750374378146,0.5398912387326,15,20,"CT717 3","CT3","large","Control","control",3108.96,"WT","drought"
"86","LCOR-502","8",1,NA,18.71728376,NA,NA,159.5486274,NA,NA,25.08696,NA,NA,0.473995371,NA,NA,800.0174333,NA,NA,245.1503329,NA,1,NA,0.100507,NA,NA,385,NA,NA,106.128502,NA,NA,19.01,NA,NA,0.943843,NA,NA,0.688608,NA,-1.34215276,26.72453,0.433754305617311,0.349755462013522,134.655852875206,43.4368859168041,5.42961073960051,91.218966958402,0.322577036120812,0.433754305617311,0.236310753605695,189.052722560817,79.7014657072111,9.96268321340138,109.351256853606,0.421583273848764,13,17,"CT717 3","CT3","large","Control","control",3322.32,"WT","drought"
"87","LCOR-502","10",1,NA,19.34104124,NA,NA,206.418236,NA,NA,681.434871,NA,NA,0.32733681,NA,NA,1499.984516,NA,NA,204.7648099,NA,1,NA,0.167497,NA,NA,1169,NA,NA,258.767242,NA,NA,22.93,NA,NA,1.550756,NA,NA,0.553507,NA,-1.34215276,26.72453,0.663089046055032,0.278340775832096,325.38036694772,168.923208685147,21.1154010856433,156.457158262573,0.519156119558646,0.663089046055032,0.158786715222303,238.177614179956,110.788040173304,13.848505021663,127.389574006652,0.465148836739953,13,17,"CT717 3","CT3","large","Control","control",3322.32,"WT","drought"
"88","LCOR-502","12",1,NA,15.56107657,NA,NA,211.7521998,NA,NA,32.44787333,NA,NA,0.33579725,NA,NA,1499.976,NA,NA,215.4662366,NA,1,NA,0.136097,NA,NA,704,NA,NA,166.475555,NA,NA,26.9,NA,NA,2.297608,NA,NA,0.590859,NA,-1.34215276,26.72453,1.01918032603532,0.298085125305813,209.851928215292,101.984155316862,12.7480194146077,107.867772898431,0.485981502215379,1.01918032603532,0.163258922441767,244.884465448512,125.339180139008,15.667397517376,119.545285309504,0.511829853761635,13,17,"CT717 3","CT3","large","Control","control",3322.32,"WT","drought"
"89","LCOR-502","16",1,NA,11.14590615,NA,NA,165.0900985,NA,NA,32.15333667,NA,NA,0.49046317,NA,NA,800.0098667,NA,NA,74.92232862,NA,1,NA,0.09761,NA,NA,421,NA,NA,115.635376,NA,NA,30.58,NA,NA,3.002597,NA,NA,0.685876,NA,-1.34215276,26.72453,1.51807663244162,0.348311320795858,146.639066055056,71.6160349967042,8.95200437458803,75.0230310583521,0.488383054552568,1.51807663244162,0.24501566843004,196.014952240127,104.533292453418,13.0666615566773,91.4816597867091,0.533292441514156,13,17,"CT717 3","CT3","large","Control","control",3322.32,"WT","drought"
"90","LCOR-502","18",1,NA,9.866257095,NA,NA,146.3429909,NA,NA,31.96121,NA,NA,0.434777008,NA,NA,799.9928333,NA,NA,57.80062356,NA,1,NA,0.074663,NA,NA,98,NA,NA,29.62495,NA,NA,23.3,NA,NA,1.381906,NA,NA,0.753195,NA,-1.34215276,26.72453,0.690192387489894,0.383896292476656,37.6218366627123,2.35027954847485,0.293784943559356,35.2715571142374,0.0624711539084496,0.690192387489894,0.215579840539217,172.46232743533,92.2439400635534,11.5304925079442,80.2183873717767,0.534864288539438,13,17,"CT717 3","CT3","large","Control","control",3322.32,"WT","drought"
"91","LCOR-514","10",1,NA,14.50975538,NA,NA,163.4373996,NA,NA,37.86570323,NA,NA,0.259176278,NA,NA,1499.994839,NA,NA,-323.5549815,NA,2,0.0751456518502568,0.206961,0.053136,222.738636073762,444.5,157.5,46.7346812097419,109.310295,33.04641,1.52735064736294,22.17,1.08,0.231853949590038,1.3497415,0.1639455,0.051289283266585,0.627539,0.036267,-1.258128826,25.5833,0.706450429588604,0.317474254099343,141.117305947158,58.7405331541053,7.34256664426317,82.3767727930527,0.416253221104582,0.706450429588604,0.122756907872697,184.134728260644,87.4188146964295,10.9273518370537,96.7159135642148,0.474754629516098,13,22,"LC-102 16-20","16-20","large","Escape","control",3261.36,"Control","drought"
"92","LCOR-514","12",1,NA,13.35491613,NA,NA,172.1227508,NA,NA,30.26819032,NA,NA,0.272943608,NA,NA,1500.026129,NA,NA,168.9843829,NA,1,NA,0.117004,NA,NA,1291,NA,NA,245.47493,NA,NA,28.09,NA,NA,2.516041,NA,NA,0.475237,NA,-1.258128826,25.5833,1.29072341144237,0.23696708142998,305.924502126104,171.691568606736,21.461446075842,134.232933519368,0.561222025086319,1.29072341144237,0.13003434883543,195.054920920646,97.7785144697637,12.2223143087205,97.2764064508819,0.501287093954133,13,22,"LC-102 16-20","16-20","large","Escape","control",3261.36,"Control","drought"
"93","LCOR-514","14",1,NA,9.992883389,NA,NA,161.19374,NA,NA,40.57177667,NA,NA,0.255619936,NA,NA,1499.985,NA,NA,42.71855698,NA,1,NA,0.057944,NA,NA,1279,NA,NA,201.130005,NA,NA,31.71,NA,NA,3.290773,NA,NA,0.393263,NA,-1.258128826,25.5833,1.8659099852844,0.193635444469215,247.659733476126,141.813810149418,17.7267262686772,105.845923326709,0.572615532444187,1.8659099852844,0.120877017658089,181.313713331868,97.5831300532455,12.1978912566557,83.7305832786227,0.538200493829354,13,22,"LC-102 16-20","16-20","large","Escape","control",3261.36,"Control","drought"
"94","LCOR-514","16",1,NA,7.881256389,NA,NA,153.620473,NA,NA,35.16318,NA,NA,0.456396155,NA,NA,799.996,NA,NA,207.5388678,NA,1,NA,0.08747,NA,NA,147,NA,NA,40.986565,NA,NA,30.99,NA,NA,3.083632,NA,NA,0.699117,NA,-1.258128826,25.5833,1.73402776737446,0.355310542561265,52.230649756506,17.1587596696707,2.14484495870883,35.0718900868353,0.328518977835104,1.73402776737446,0.227007769263024,181.605307379342,103.408531418228,12.9260664272785,78.1967759611141,0.569413597600568,13,22,"LC-102 16-20","16-20","large","Escape","control",3261.36,"Control","drought"
"95","LCOR-534","10",1,NA,18.88536664,NA,NA,167.0606089,NA,NA,27.58922,NA,NA,0.264923986,NA,NA,1499.982667,NA,NA,246.3944465,NA,1,NA,0.344574,NA,NA,1652,NA,NA,332.645813,NA,NA,23.83,NA,NA,1.564998,NA,NA,0.503439,NA,-0.995488821,26.34192581,0.821257233775438,0.251874720749368,416.097038677955,229.691684934637,28.7114606168296,186.405353743318,0.552014707108767,0.821257233775438,0.125795158981738,188.690558065116,78.0873645260773,9.76092056575966,110.603193539039,0.413838219181745,13,20,"LC-102 4A","4A","large","LC-102","transgenic",3596.64,"intermediate","drought"
"96","LCOR-534","12",1,NA,15.15872475,NA,NA,171.3488035,NA,NA,33.39729,NA,NA,0.271711159,NA,NA,1500.055,NA,NA,245.8220496,NA,1,NA,0.244991,NA,NA,1523,NA,NA,227.480072,NA,NA,27.54,NA,NA,2.349876,NA,NA,0.373296,NA,-0.995488821,26.34192581,1.09847334304401,0.183080844288724,278.832125851727,148.119454757151,18.5149318446439,130.712671094576,0.53121373408714,1.09847334304401,0.129382873579365,194.081426427094,91.6189884740629,11.4523735592579,102.462437953031,0.472064690376125,13,20,"LC-102 4A","4A","large","LC-102","transgenic",3596.64,"intermediate","drought"
"97","LCOR-534","14",1,NA,15.58976427,NA,NA,192.0316681,NA,NA,35.25645161,NA,NA,0.304517972,NA,NA,1500.007742,NA,NA,244.7968675,NA,1,NA,0.23506,NA,NA,440,NA,NA,121.020668,NA,NA,27.8,NA,NA,2.263344,NA,NA,0.687288,NA,-0.995488821,26.34192581,1.12109252793929,0.349057707106013,153.585391126646,63.472192887097,7.93402411088713,90.1131982395485,0.413269728464983,1.12109252793929,0.146724627193385,220.088076732142,107.807316624094,13.4759145780118,112.280760108047,0.48983715167497,13,20,"LC-102 4A","4A","large","LC-102","transgenic",3596.64,"intermediate","drought"
"98","LCOR-534","16",1,NA,10.45932483,NA,NA,157.8664301,NA,NA,32.40289667,NA,NA,0.469001877,NA,NA,800.0110333,NA,NA,135.2820412,NA,1,NA,0.181529,NA,NA,284,NA,NA,78.899559,NA,NA,29.57,NA,NA,2.658011,NA,NA,0.69487,NA,-0.995488821,26.34192581,1.28796100144784,0.353065569006573,100.270621597867,41.6101850412444,5.20127313015556,58.6604365566222,0.414978828077094,1.28796100144784,0.233671181678331,186.939523506913,99.3894529806088,12.4236816225761,87.5500705263044,0.531666343831957,13,20,"LC-102 4A","4A","large","LC-102","transgenic",3596.64,"intermediate","drought"
"99","LCOR-563","8",1,NA,10.77211353,NA,NA,95.54069148,NA,NA,22.52891333,NA,NA,0.283842021,NA,NA,800.0051667,NA,NA,160.7900701,NA,1,NA,0.087237,NA,NA,297,NA,NA,74.120796,NA,NA,16.57,NA,NA,0.719358,NA,NA,0.624807,NA,-1.179053253,26.02352581,0.406130429931173,0.316030112881679,93.8609435258586,36.9924682785724,4.62405853482155,56.8684752472862,0.394119927724581,0.406130429931173,0.135795273952717,108.636920775615,46.8431197784102,5.85538997230128,61.7938009972051,0.43118968619483,12,5,"LC-102 5C","5C","large","LC-102","transgenic",3535.68,"intermediate","drought"
"100","LCOR-563","12",1,NA,4.706426065,NA,NA,87.47829108,NA,NA,30.38580333,NA,NA,0.138723156,NA,NA,1499.977667,NA,NA,-3.137703847,NA,1,NA,0.035705,NA,NA,1838,NA,NA,124.209206,NA,NA,30.56,NA,NA,3.153943,NA,NA,0.168947,NA,-1.179053253,26.02352581,1.540955570379,0.0750615127775707,137.963060485175,82.5690461581166,10.3211307697646,55.3940143270583,0.598486622924614,1.540955570379,0.0590851222663502,88.6263638514898,49.6779150689932,6.20973938362415,38.9484487824966,0.560532023543671,12,5,"LC-102 5C","5C","large","LC-102","transgenic",3535.68,"intermediate","drought"
"101","LCOR-563","14",1,NA,3.268111212,NA,NA,96.87317869,NA,NA,33.09369667,NA,NA,0.153624054,NA,NA,1499.953667,NA,NA,82.16286404,NA,1,NA,0.022691,NA,NA,1309,NA,NA,127.853966,NA,NA,30.62,NA,NA,3.162059,NA,NA,0.24427,NA,-1.179053253,26.02352581,1.54979356646233,0.114877416488451,150.374538183382,94.6788708982546,11.8348588622818,55.6956672851273,0.629620360215462,1.54979356646233,0.0669617697707466,100.439552116441,61.3888801869607,7.67361002337009,39.0506719294803,0.61120224944643,12,5,"LC-102 5C","5C","large","LC-102","transgenic",3535.68,"intermediate","drought"
"102","LCOR-563","16",1,NA,2.933212254,NA,NA,104.3935575,NA,NA,34.77197419,NA,NA,0.310144802,NA,NA,799.999871,NA,NA,104.2172218,NA,1,NA,0.022459,NA,NA,1045,NA,NA,259.922913,NA,NA,30.22,NA,NA,2.986588,NA,NA,0.621636,NA,-1.179053253,26.02352581,1.49181719852658,0.314353915297047,328.499841485414,214.32213698761,26.7902671234512,114.177704497805,0.652426911436198,1.49181719852658,0.149698981925373,119.75916622913,75.161686816753,9.39521085209413,44.5974794123765,0.627606964739131,12,5,"LC-102 5C","5C","large","LC-102","transgenic",3535.68,"intermediate","drought"
"103","LCOR-563","18",1,NA,3.117023626,NA,NA,92.10805496,NA,NA,31.7717,NA,NA,0.273649882,NA,NA,799.9870323,NA,NA,-283.2451462,NA,1,NA,0.025963,NA,NA,74,NA,NA,20.343094,NA,NA,24.38,NA,NA,1.610947,NA,NA,0.683949,NA,-1.179053253,26.02352581,0.854998290261812,0.347292704351334,25.6996601219987,11.9651857533325,1.49564821916656,13.7344743686662,0.465577587272852,0.854998290261812,0.130407686827511,104.324458374248,64.3817179214987,8.04771474018734,39.9427404527493,0.617129663789282,12,5,"LC-102 5C","5C","large","LC-102","transgenic",3535.68,"intermediate","drought"
"104","LCOR-585","8",1,NA,10.37248447,NA,NA,99.60845697,NA,NA,27.09436667,NA,NA,0.29594827,NA,NA,799.9467333,NA,NA,169.4437553,NA,1,NA,0.142744,NA,NA,389,NA,NA,95.555496,NA,NA,19.72,NA,NA,1.036407,NA,NA,0.614211,NA,-1.926303345,26.45328387,0.378202051208378,0.310429043942305,120.756898093557,57.981449062371,7.24768113279637,62.7754490311855,0.480150202412866,0.378202051208378,0.142194663840054,113.748156831543,53.3089548876955,6.66361936096194,60.4392019438477,0.468657746838431,7,19,"LC-102 5A","5A","large","LC-102","transgenic",2407.92,"intermediate","drought"
"105","LCOR-585","10",1,NA,9.689291905,NA,NA,99.11029143,NA,NA,42.21873333,NA,NA,0.157168972,NA,NA,1499.98,NA,NA,-703.0762808,NA,1,NA,0.106182,NA,NA,1135,NA,NA,225.236938,NA,NA,23.56,NA,NA,1.667631,NA,NA,0.496293,NA,-1.926303345,26.45328387,0.658488911340435,0.248097329409167,281.590468879404,167.02567642627,20.8782095532837,114.564792453135,0.593151029191265,0.658488911340435,0.0688356212337919,103.252055138263,48.1334005988421,6.01667507485526,55.1186545394211,0.466173777697572,7,19,"LC-102 5A","5A","large","LC-102","transgenic",2407.92,"intermediate","drought"
"106","LCOR-585","12",1,NA,6.950313597,NA,NA,107.6816291,NA,NA,32.50964516,NA,NA,0.170756496,NA,NA,1500.022903,NA,NA,191.4972866,NA,1,NA,0.061559,NA,NA,739,NA,NA,204.545074,NA,NA,26.39,NA,NA,2.1745,NA,NA,0.692265,NA,-1.926303345,26.45328387,0.990903058283849,0.351688560268646,259.89784603853,159.867870020353,19.9834837525441,100.029976018177,0.615118102966705,0.990903058283849,0.0760180163488732,114.028765563938,62.6218163706255,7.82772704632819,51.4069491933128,0.549175605479235,7,19,"LC-102 5A","5A","large","LC-102","transgenic",2407.92,"intermediate","drought"
"107","LCOR-585","14",1,NA,5.761606061,NA,NA,92.5312728,NA,NA,35.05887419,NA,NA,0.14673368,NA,NA,1500.003226,NA,NA,200.2261838,NA,1,NA,0.045266,NA,NA,253,NA,NA,63.827099,NA,NA,29.73,NA,NA,2.799718,NA,NA,0.629498,NA,-1.926303345,26.45328387,1.60508629635313,0.318509785814352,80.5829758110311,43.4945099646874,5.43681374558592,37.0884658463437,0.539748123309358,1.60508629635313,0.0633195028972026,94.9794586145203,53.0921651670135,6.63652064587669,41.8872934475067,0.558985763253202,7,19,"LC-102 5A","5A","large","LC-102","transgenic",2407.92,"intermediate","drought"
"108","LCOR-585","16",1,NA,4.765141169,NA,NA,90.15705524,NA,NA,32.63555484,NA,NA,0.267847453,NA,NA,800.0052903,NA,NA,-251.5961779,NA,1,NA,0.027034,NA,NA,150,NA,NA,38.741253,NA,NA,30.8,NA,NA,3.003175,NA,NA,0.645938,NA,-1.926303345,26.45328387,1.87328197540602,0.327200006026065,49.0800009039098,25.1497664052732,3.14372080065915,23.9302344986366,0.512423918950452,1.87328197540602,0.127340510077338,101.873081731371,60.3451536235808,7.5431442029476,41.5279281077904,0.592356220092612,7,19,"LC-102 5A","5A","large","LC-102","transgenic",2407.92,"intermediate","drought"
"109","LCOR-588","8",1,NA,17.98808292,NA,NA,131.9484759,NA,NA,23.93555484,NA,NA,0.391985919,NA,NA,800.0453871,NA,NA,280.1148134,NA,1,NA,0.276974,NA,NA,379,NA,NA,106.561806,NA,NA,19.99,NA,NA,0.954549,NA,NA,0.702632,NA,-1.637271038,26.73930667,0.421087050580894,0.357168579303612,135.366891556069,46.6424293520459,5.83030366900573,88.7244622040229,0.344563052426498,0.421087050580894,0.192960376639641,154.377059223624,59.3158744637491,7.41448430796864,95.0611847598746,0.384227259944282,9,12,"LC-102 5A","5A","large","LC-102","transgenic",3413.76,"intermediate","control"
"110","LCOR-588","10",1,NA,20.93085896,NA,NA,167.497227,NA,NA,27.97963,NA,NA,0.265614781,NA,NA,1499.991667,NA,NA,252.6238931,NA,1,NA,0.370175,NA,NA,294,NA,NA,81.799637,NA,NA,22.3,NA,NA,1.352881,NA,NA,0.695319,NA,-1.637271038,26.73930667,0.566152434556423,0.353302911395567,103.871055950297,17.7978028415311,2.22472535519138,86.0732531087655,0.171345161351277,0.566152434556423,0.126160314740324,189.239420816583,74.7100460857217,9.33875576071521,114.529374730861,0.394791136874876,9,12,"LC-102 5A","5A","large","LC-102","transgenic",3413.76,"intermediate","control"
"111","LCOR-588","12",1,NA,15.52148543,NA,NA,147.7495143,NA,NA,31.70537742,NA,NA,0.234295351,NA,NA,1500.016452,NA,NA,211.307811,NA,1,NA,0.183922,NA,NA,1283,NA,NA,214.884918,NA,NA,28.17,NA,NA,2.42261,NA,NA,0.418654,NA,-1.637271038,26.73930667,1.20122475343076,0.207057182996929,265.65436578506,140.078338811373,17.5097923514216,125.576026973687,0.52729545173261,1.20122475343076,0.109604795056301,164.408995802539,72.5814254896929,9.07267818621162,91.8275703128465,0.441468699053826,9,12,"LC-102 5A","5A","large","LC-102","transgenic",3413.76,"intermediate","control"
"112","LCOR-588","14",1,NA,15.02540748,NA,NA,225.6177777,NA,NA,33.92261333,NA,NA,0.357776864,NA,NA,1500.011667,NA,NA,215.223705,NA,1,NA,0.172806,NA,NA,1684,NA,NA,261.833191,NA,NA,31.71,NA,NA,3.203874,NA,NA,0.388657,NA,-1.637271038,26.73930667,1.8907782036205,0.191200702723768,321.981983386826,178.95295841255,22.3691198015688,143.029024974275,0.555785626668304,1.8907782036205,0.17487739481576,262.318132518206,139.177057833471,17.3971322291838,123.141074684735,0.530565906738495,9,12,"LC-102 5A","5A","large","LC-102","transgenic",3413.76,"intermediate","control"
"113","LCOR-588","18",1,NA,9.455414047,NA,NA,198.367028,NA,NA,32.05112667,NA,NA,0.31456308,NA,NA,1500.014,NA,NA,166.1074754,NA,1,NA,0.018489,NA,NA,178,NA,NA,49.523083,NA,NA,22.87,NA,NA,1.373738,NA,NA,0.697331,NA,-1.637271038,26.73930667,0.609054764651046,0.354366459027317,63.0772297068623,21.2031051139082,2.65038813923853,41.8741245929541,0.336145154320268,0.609054764651046,0.152034493408132,228.053868595106,131.187531039404,16.3984413799255,96.866337555702,0.575247996657835,9,12,"LC-102 5A","5A","large","LC-102","transgenic",3413.76,"intermediate","control"
"114","LCOR-614","8",1,NA,4.915483852,NA,NA,78.7336462,NA,NA,25.39062581,NA,NA,0.233911464,NA,NA,799.9992258,NA,NA,140.9114104,NA,1,NA,0.031736,NA,NA,352,NA,NA,63.122528,NA,NA,19.22,NA,NA,0.98549,NA,NA,0.447967,NA,-1.360163393,26.79428065,0.435967200212772,0.22255209936347,78.3383389759416,42.7447047599611,5.34308809499513,35.5936342159805,0.54564221451119,0.435967200212772,0.109401871542529,87.521412535094,48.866753799396,6.1083442249245,38.654658735698,0.558340552145472,15,16,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2712.72,"high","drought"
"115","LCOR-614","10",1,NA,5.762752179,NA,NA,83.68866018,NA,NA,29.33777419,NA,NA,0.132713037,NA,NA,1499.984194,NA,NA,126.0704372,NA,1,NA,0.046219,NA,NA,1889,NA,NA,212.612396,NA,NA,26.06,NA,NA,2.142421,NA,NA,0.281418,NA,-1.360163393,26.79428065,0.922671764255675,0.134513931112825,254.096815872127,157.657640485418,19.7072050606772,96.439175386709,0.620462873351229,0.922671764255675,0.0559081601247078,83.8613565026828,44.1673342391219,5.52091677989023,39.6940222635609,0.526670877756538,15,16,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2712.72,"high","drought"
"116","LCOR-614","12",1,NA,4.282349464,NA,NA,83.4067059,NA,NA,32.35882333,NA,NA,0.132260271,NA,NA,1500.047667,NA,NA,215.7867214,NA,1,NA,0.035726,NA,NA,1469,NA,NA,76.724167,NA,NA,27.63,NA,NA,2.494648,NA,NA,0.130584,NA,-1.360163393,26.79428065,1.09592640604309,0.0547827464769654,80.4758545746622,45.8580735271081,5.73225919088852,34.6177810475541,0.569836428199254,1.09592640604309,0.0556688270198188,83.5058940957057,47.8780998744705,5.98476248430881,35.6277942212352,0.573349946048091,15,16,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2712.72,"high","drought"
"117","LCOR-614","14",1,NA,3.709554453,NA,NA,90.10754462,NA,NA,35.21600968,NA,NA,0.142890738,NA,NA,1499.997742,NA,NA,220.7667004,NA,1,NA,0.036551,NA,NA,1660,NA,NA,125.587975,NA,NA,32.47,NA,NA,3.583703,NA,NA,0.189117,NA,-1.360163393,26.79428065,1.86282497782149,0.0857234192052017,142.300875880635,88.6022077604232,11.0752759700529,53.6986681202116,0.6226399325521,1.86282497782149,0.061288115291312,91.9320345484037,55.0229802056025,6.87787252570031,36.9090543428012,0.598518029932558,15,16,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2712.72,"high","drought"
"118","LCOR-614","16",1,NA,3.660168892,NA,NA,91.43080352,NA,NA,32.83614333,NA,NA,0.27160883,NA,NA,800.0724333,NA,NA,-307.1184638,NA,1,NA,0.025707,NA,NA,159,NA,NA,39.353554,NA,NA,30.87,NA,NA,3.140694,NA,NA,0.620041,NA,-1.360163393,26.79428065,1.56318309769699,0.313510794783806,49.8482163706252,27.0987962497501,3.38734953121877,22.7494201208751,0.543626196136459,1.56318309769699,0.129328782244569,103.472393506138,62.8482476734255,7.85603095917819,40.6241458327128,0.60739145528413,15,16,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2712.72,"high","drought"
"119","LCOR-614","18",1,NA,3.477360564,NA,NA,83.82079702,NA,NA,32.24009355,NA,NA,0.249029053,NA,NA,799.9860645,NA,NA,44.40537598,NA,1,NA,0.028429,NA,NA,53,NA,NA,13.24527,NA,NA,24.01,NA,NA,1.503747,NA,NA,0.624891,NA,-1.360163393,26.79428065,0.736994775258137,0.316074515466702,16.7519493197352,5.52210709049015,0.690263386311268,11.2298422292451,0.329639672678847,0.736994775258137,0.117393062386821,93.9128139784362,56.9626835296241,7.12033544120301,36.9501304488121,0.606548575391465,15,16,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2712.72,"high","drought"
"120","LCOR-616","10",1,NA,16.12780018,NA,NA,146.5274444,NA,NA,27.94190667,NA,NA,0.232367053,NA,NA,1499.954333,NA,NA,221.672474,NA,2,0.0201511290502542,0.232637,0.014249,391.030049996161,1240.5,276.5,2.66860119320817,184.318611,1.88698600000001,1.08187337521542,23.995,0.765000000000001,0.182654873968641,1.6444325,0.1291565,0.128910515957776,0.3917015,0.0911535,-1.55965758,25.80593226,0.79989554982725,0.192810032129763,239.180844856971,120.605516304648,15.075689538081,118.575328552324,0.504244043358777,0.79989554982725,0.108585492486118,162.873279955491,69.7338063703276,8.71672579629096,93.1394735851638,0.428147615062359,2,22,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2926.08,"high","drought"
"121","LCOR-616","12",1,NA,13.37056088,NA,NA,115.0636356,NA,NA,29.74921333,NA,NA,0.182462277,NA,NA,1500.025,NA,NA,153.282663,NA,1,NA,0.128426,NA,NA,870,NA,NA,226.375809,NA,NA,25.6,NA,NA,2.01568,NA,NA,0.650705,NA,-1.55965758,25.80593226,0.974929736684269,0.32971985272614,286.856271871742,159.741772447828,19.9677215559785,127.114499423914,0.556870419480495,0.974929736684269,0.0822057179693165,123.310632096924,50.7113459312827,6.33891824141033,72.5992861656413,0.411248771244825,2,22,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2926.08,"high","drought"
"122","LCOR-616","14",1,NA,8.298701502,NA,NA,139.0204914,NA,NA,36.34437097,NA,NA,0.220456956,NA,NA,1499.990968,NA,NA,158.3091646,NA,1,NA,0.078832,NA,NA,275,NA,NA,72.859406,NA,NA,29.39,NA,NA,2.776031,NA,NA,0.662793,NA,-1.55965758,25.80593226,1.55564179546541,0.336109596151882,92.4301389417675,43.649308835845,5.45616360448062,48.7808301059225,0.472241082136042,1.55564179546541,0.102289788978036,153.43375958568,84.3183892651201,10.53979865814,69.1153703205601,0.549542613651693,2,22,"LC-102 13-15E","13-15E","large","LC-102","transgenic",2926.08,"high","drought"
