"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","ID"
"1",0.991167779077104,-0.0711257323899884,-0.0642853115917227,-4.11344438665409,0.469174302025795,0.312737733147422,0.673674677596303,1.16803734817148,0.330658308301689,0.100876610233424,-0.318598822242088,0.695999430612718,1.33933243810451,-0.233009534350076,-0.935559964922872,-0.305333529614694,1.09302887662034,0.592677399817536,1.14340905596387,0.379753698052142,0.865993731036668,0.544687597585959,0.542633995350912,0.422853531193283,-1.2158582407692,-0.580284021650875,-0.426556064111915,-0.0286169684927695,-0.362488761618502,1.4548015653123,1.02294863557768,-0.129440822600344,-0.0886249933396506,0.382950816254927,0.687117164833914,-0.221079070997482,-0.296107463550075,-0.251699652133886,-0.706569925542425,0.150288024460605,0.777931821871649,-0.109351163449246,-0.14056780970338,0.257927309681419,0.121580723403533,-0.334306634384918,-0.234079268683535,-0.243135380713951,-0.148537055776295,0.0832044047496163,-0.364107031255954,0.0731553267001239,-0.0217140955033092,-0.00453326967995701,0.044594572868276,-0.0593591307984383,-0.0413113252550023,0.124721029559272,0.0525991167984664,"LCOR-035"
"2",0.267990923323447,2.00657807281019,0.588740710884382,-4.12361307656194,0.00286416893313965,0.50095864313606,0.696091016003996,-0.570972578864618,0.615360539563796,-0.197833465123937,-0.691672707653935,-0.128331554149463,-0.802778494778626,1.60975380986412,0.62589692672176,-1.03812525910956,-0.680745547202626,-0.187104738746202,-0.731140796935152,-0.181108134489329,0.517483275923295,0.296975512501049,0.197281130034116,-0.239420312781783,-0.326640827695668,-1.63112286868335,0.62738355370666,0.17612777248359,0.406327499228035,-0.9398158387944,-0.79364145208643,1.1843038371932,0.301957021192738,0.905266055888773,0.15322244892107,-0.325284055393976,0.238529108241594,-0.877244403882677,0.108551363966412,-0.449921917076357,-0.0269204756174562,0.00787238678873945,0.173695591183931,0.39813290219043,-0.08285710816593,-0.365283836452907,0.0162801529034176,-0.20425076134944,-0.11964128122751,-0.000550073664061804,0.123500910120239,0.133829491378297,0.035080261135396,-0.0951150742179559,-0.172313919616553,0.268048668982694,-0.0857390108825001,-0.0190937536818365,0.167124640354268,"LCOR-040"
"3",-3.79408340381616,1.88943166633807,0.141409450698909,-2.44514693783084,2.32530398482477,0.0187637243237344,-0.451043671482644,0.250682324311313,0.993486123975364,-0.957845081615418,0.410710970739486,0.670613618805017,0.0177831344162073,0.64402467133828,0.45756666288844,-0.385321282104274,-0.0326414729362663,0.00719942029225392,0.0616275107929033,-0.148037290919925,0.867492639416072,1.84772421499368,-0.145211728768118,0.703969166715779,0.986023696462859,0.60402276563998,-0.674181990348672,-0.449249273153101,0.156365215348417,0.645654941499225,0.060833498987045,-0.0909727144742589,0.357789473233264,-0.100994294970583,0.855489835291378,-0.201903586867829,0.362216482553454,-0.593141322817469,-0.172156204830127,-0.214021204368067,-0.37859322691923,0.10383068946646,-0.142914462406937,0.255205896403969,0.179310301077451,0.0963730014613349,-0.164399470107066,-0.317346124366577,0.321437263066242,0.0614980190161281,-0.0916253960502429,-0.262875425124112,0.182076564006074,-0.051286879005528,-0.135290268418426,-0.145458571093649,0.0167907760979,0.000962521959167623,0.00864694241372679,"LCOR-085"
"4",0.383398836781408,-3.12653772418553,1.77637380566275,-0.408700446496109,-1.11577362503008,-0.0336342682174383,-2.74076109728109,2.00761895002141,0.926017997744544,0.183522614629567,-1.97133123267862,0.881725461757375,1.13030206256208,0.354624164748299,0.717548904476342,-0.151072373019888,0.111863094411774,-0.0628855198708541,-0.0359263344874125,0.0616221832949036,-0.697686855322925,-0.025570238795003,0.672552173705711,0.176038984183855,-0.221734513203013,-1.06342559509044,0.0375959475397046,-0.197616522699278,-0.00629683114613254,0.777785951673317,-0.308447057386761,-0.40137862167508,0.287922453152659,0.785299452323994,1.22108427916257,0.153106684017958,0.532497518009386,0.385500089719423,-0.0940473005046414,-0.369290065511146,-0.113278132354724,-0.523140639651386,0.9146817558614,-0.150308315562587,0.0736623572943272,0.0419293969684377,0.0771116234273489,0.531209175976359,-0.108919655469123,-0.173840446749051,0.192055179296672,-0.0223202417620141,-0.0736073069499283,0.0820241994035802,0.159546096669318,0.0366737462119986,0.0614084365026717,-0.145048704355426,-0.00706867317044902,"LCOR-185"
"5",-3.59506891874569,1.15714635327887,2.85312988608825,-0.964218804825119,-0.965838138311339,1.23472385968493,-2.14291970302759,0.545015220450953,0.537330494622553,1.38816631337783,0.658921482013516,0.137653434248414,-0.252132483195277,-0.0982022584423198,-0.543352003608656,0.10135884999752,-0.635413139278728,-0.825114543222667,0.579583432292524,1.50376099074336,-0.269949254105046,-0.161502438104554,-0.301070376251973,-0.0603450250233141,-0.317823521313382,0.326436256959239,0.666683669053677,0.236075621252635,0.595610819263167,0.669760931750883,0.709160879070833,0.792438969460628,-0.561444045485245,-0.434180045560027,-0.212390956723044,-0.34637828034393,0.10934965596397,0.0970463966053009,-0.398772348127093,0.0690888150822379,0.148916223707747,-0.0650453669867546,-0.348246776599047,0.273781839543542,-0.0846596114238727,0.186987152126602,-0.0945762334124526,0.178813522421518,-0.420391514163951,0.109168763322231,-0.17053676828096,0.524524116793314,0.184829928853005,0.120304599501625,-0.00640362268038989,-0.108995248347925,0.20493060595184,-0.232399689918108,0.0607984436514727,"LCOR-213"
"6",-2.25432315719559,2.69846911090266,1.1063283046035,-3.17218462344907,1.21450754928354,1.31186625219798,-0.667644277067871,-0.583197965340176,2.46593446263113,-0.241430266147336,0.869364295224266,0.825156283346181,0.548342598614172,-0.677442102329213,0.375725863870513,-0.622405193699573,-0.652892716587206,0.122325070897283,0.584381839100462,-0.425848665440911,0.218779888899817,1.6161465017505,-0.260679923627953,0.297276973852778,-0.511812862851163,-0.524417761648534,0.497580371846272,0.294540154664101,-0.709004647908851,-0.25415235875494,0.41102908479264,0.319352783065015,-0.0429678064550782,0.0240785183650184,0.0591253169894987,-0.556003439951103,0.666340722348145,-0.270954992424915,0.558149795447935,-0.206786540370262,-0.171884852240494,-0.269935628151152,-0.389353671515632,0.166265660102788,-0.255899558839539,0.271623578734199,-0.289414032658183,-0.190557382179455,0.263550320840594,-0.292383195063017,0.15582005229647,-0.293881874726981,-0.192266127481278,-0.219037457403302,0.128949637435969,0.160780206751114,0.138129727313402,-0.228749665518129,-0.00636189116121693,"LCOR-281"
"7",1.29500691742516,0.23036461667287,2.41082351941962,-2.01181794512002,0.561769755581225,0.352855640122633,0.221259074554137,2.86266921683336,1.37406016496537,-0.344425837961228,-1.25096010496374,0.281483132104359,-1.42788883176486,-0.489211127929898,1.61158352066796,0.634491440415852,-0.336705642039521,-0.344245718300958,0.719637600544478,0.251894151412279,0.877804259864077,1.75016350992487,0.595086694679615,-0.629325793141917,-0.756954426965626,0.813838097126433,-0.503884742606711,-0.443396714888015,0.0477297943621688,-0.278608937900141,-0.199772591377239,-0.549446665263306,0.430875992035037,0.143529621420137,0.519740620428887,-0.661096136425108,0.0862420963175665,0.0394806975778911,-0.511611049752647,-0.17094373062242,-0.235471455376824,0.386150722262521,-0.145064688206262,-0.39736111569889,-0.194835069451249,0.254652586879316,0.138274017185838,0.253710012921393,0.628383985419155,0.0678761809464025,-0.352916593210455,-0.0933551629791985,-0.0866466574516186,-0.214144020571365,-0.204713838184089,-0.187108707478928,0.0356857204787559,0.00112564214971692,-0.113391357073592,"LCOR-288"
"8",3.33009895913106,0.500267024107653,5.28861591818104,-2.48654941402691,-1.02179481801797,-1.67356249755184,-1.08316710460067,0.402586167534655,-2.67135424373453,4.9186095318058,0.441584113647149,1.3982247693201,-0.266401038564527,-0.282978757422131,-0.212484129188355,0.837693728799852,-0.0897728436749382,1.66589660026345,1.47083998590925,0.0956188985254708,-0.825654971768123,-0.467812361764804,0.38117428346123,0.356180871968332,0.545146695824044,-0.801060215093944,-0.52653536645863,-1.68542651394781,0.812993797730509,-1.02225889059209,-0.30281867142797,0.940635435753782,-0.16424647012019,-0.869103290871193,-0.197912905610935,-0.0986921122991306,-0.623887759825556,-0.302703546394309,0.517161255282534,0.1367944753133,-0.521852371603797,-0.566982951658107,0.193028203906238,-0.122293677416799,-0.182587865987756,0.0870549193894637,0.127371232817041,-0.187021032289436,0.53907413953176,0.00951725931820859,0.142306882669146,0.0366522618313017,-0.243772356286683,0.175233423563013,-0.0475664392375878,0.100990404134496,-0.088617408507509,-0.059740469065739,0.0152161069312867,"LCOR-297"
"9",-2.15714785576673,-1.98950693725393,0.606343656663884,-2.23606066451988,-1.43428089920879,1.19869288615276,-0.113657050745855,-0.535293235026676,-0.323745972441671,-1.16839324356892,0.294714015249637,0.106852587394185,1.91813042584706,-0.394179862329105,-0.522228686554513,-0.0752667208945495,-1.18652478104551,-2.09122297570495,0.871527351186794,-0.405688955349164,0.93737313577416,-0.38526754912523,1.10496477352163,0.32940628690525,-1.57899523501502,1.20819933556497,-0.194302174038095,-0.0217426588976368,-0.439940959118142,-0.419503535202739,-0.991673155920688,0.962758277355375,-0.0131409305654438,-0.0263345264761066,0.566648433293141,-0.095665836481065,-1.03056219158464,0.367696804911651,-0.782395754690617,0.158405012358108,0.355253243418115,0.410193939473634,0.38922253548048,-0.00977761818753041,0.0187705621387419,-0.0525602415561646,0.136247285665429,0.0578971790710236,-0.227978124611968,-0.185900136689432,-0.122069091057648,0.0563652338427275,0.0773118110733351,0.113254755545501,0.223942765353314,0.0901750113129376,-0.228636485094233,-0.00361976106205165,0.0504216940145019,"LCOR-032"
"10",7.58815688769553,-2.43439237892805,5.28213670161333,-2.98630152157473,-1.99199774385585,-1.26633213380041,-0.713381965865141,1.89283914617817,-3.55073904087979,1.53801557319535,1.15064242733668,0.959577797950008,-1.65043261445301,-0.920364673337569,-0.675463339949424,0.188577295183639,0.0757529294092705,-0.694093880981349,0.951000582429684,-0.852371054277122,0.755036298387968,1.07129661818252,-0.0358809871035407,-1.11330268099236,0.696621923521575,0.681761385356519,-0.351985289036682,0.478362837172864,-0.676362502044031,-0.745327952745906,0.28591232395037,-1.11443956324124,-0.157553570124431,1.08323751627735,0.142186545085748,0.00343955416304587,0.112143637916313,-1.00548192347155,0.0822407770801765,-0.254729092782399,-0.0288892676855028,-0.368690316398486,0.067527344551306,0.169698234409605,-0.124380555175077,-0.0550020063403374,0.285193391202563,-0.0281878168460514,-0.286670418952481,0.0680250025696224,-0.547812998526294,-0.103735120728255,0.0912512949831278,-0.011879876932981,0.0149524496462861,0.0700044750411201,-0.102691932942571,0.00720289310960112,-0.0279538815596477,"LCOR-338"
