"","ID","Csetpoint","E","A","Ci","Qin","gsw","VPDlead","Fs","Fm_prime","PhiPS2","PhiCO2","ETR","Tleaf","sample_date.x","event_short","construct","construct2","block","sample_date.y","tier"
"120","LCOR-199",300,0.001376487,7.97752727,153.8224937,1499.987,0.091215387,1.501803033,635.96104,819.506,0.223970245,0.007721016,141.2356145,28.06903667,"Jun22","CT3","Control","control","large","Jun22","WT"
"121","LCOR-199",400,0.002034276,14.2747054666667,218.098873966667,1500.00063433333,0.137290242,1.492063199,625.006461533333,838.218,0.254266714,0.0127138943333333,160.342047233333,28.01321982,"Jun22","CT3","Control","control","large","Jun22","WT"
"122","LCOR-199",600,0.001958512,22.09979314,307.2842429,1500.031613,0.128992823,1.521521591,634.8908462,910.714,0.302864735,0.01891793,190.9922316,28.06620968,"Jun22","CT3","Control","control","large","Jun22","WT"
"123","LCOR-199",800,0.001916577,26.38089619,447.499354,1500.003871,0.128328103,1.49680434,656.8867692,965.972,0.319973282,0.022312712,201.7774428,27.90243871,"Jun22","CT3","Control","control","large","Jun22","WT"
"124","LCOR-199",1000,0.001965963,29.23326678,612.9614555,1500.036774,0.130423876,1.510817299,667.8575,989.076,0.324766246,0.024573777,204.8044341,28.05585806,"Jun22","CT3","Control","control","large","Jun22","WT"
"125","LCOR-199",1200,0.001891508,31.46943215,769.3446341,1500.013226,0.126889156,1.493035969,670.1491923,990.591,0.323485483,0.026347179,203.9935424,28.0153,"Jun22","CT3","Control","control","large","Jun22","WT"
"126","LCOR-199",1500,0.001778767,31.73477645,1031.187539,1500.004667,0.118667709,1.498962971,663.1191923,965.858,0.313440286,0.026557718,197.657798,28.06302,"Jun22","CT3","Control","control","large","Jun22","WT"
"127","LCOR-199",2000,0.001567467,31.30518823,1472.877963,1499.947097,0.105606138,1.481276157,652.99048,935.698,0.302135433,0.026218113,190.5215381,27.82900968,"Jun22","CT3","Control","control","large","Jun22","WT"
"128","LCOR-203",0,0.0010923215,-1.1698124735,52.25034476,1500.026129,0.0717454045,1.519372096,544.8134223,599.4075,0.0910726255,0.001251306,57.431879735,28.006298385,"July27","CT3","Control","control","large","July27","WT"
"129","LCOR-203",100,0.00065728,0.204947309,90.97071645,1499.990645,0.047520347,1.372374819,545.4300385,604.461,0.097658842,0.002341373,61.583796,28.06947097,"July27","CT3","Control","control","large","July27","WT"
"130","LCOR-203",200,0.002175212,1.616469957,181.1761143,1500.012581,0.176180514,1.252463571,546.1782692,614.054,0.110537071,0.003460509,69.7058758,28.46966452,"July27","CT3","Control","control","large","July27","WT"
"131","LCOR-203",300,0.00131521,3.183813981,240.7430955,1500,0.097091937,1.349163494,541.8206538,619.743,0.125733322,0.004703267,79.28813065,30.28608065,"July27","CT3","Control","control","large","July27","WT"
"132","LCOR-203",400,0.001157608,4.976069283,290.883810066667,1499.99301066667,0.0801033496666667,1.43898011033333,538.705448733333,611.161,0.118578124,0.00612435566666667,74.7756734133333,28.7332666666667,"July27","CT3","Control","control","large","July27","WT"
"133","LCOR-203",600,0.001257012,8.447847789,423.1827489,1499.997333,0.083633328,1.502896486,530.819,616.735,0.139307806,0.008877078,87.84809901,27.91164333,"July27","CT3","Control","control","large","July27","WT"
"134","LCOR-203",800,0.00110103,11.5566786,528.6591897,1499.974839,0.073632862,1.49207995,530.64328,631.81,0.160122062,0.011342207,100.9721647,27.99547097,"July27","CT3","Control","control","large","July27","WT"
"135","LCOR-203",1000,0.00132544,13.12303074,734.4240566,1499.984,0.087330417,1.518630708,532.0509231,642.391,0.171764668,0.012584096,108.3145833,27.96203333,"July27","CT3","Control","control","large","July27","WT"
"136","LCOR-203",1200,0.00116145,15.14818149,854.250985,1499.977667,0.07672432,1.51159604,534.2483846,648.386,0.176033436,0.01418989,111.0060105,27.97829,"July27","CT3","Control","control","large","July27","WT"
"137","LCOR-203",2000,0.001006014,17.89716219,1511.123247,1499.984839,0.065339936,1.533649189,535.27068,646.807,0.172441424,0.01636948,108.7414217,28.138,"July27","CT3","Control","control","large","July27","WT"
"138","LCOR-204",0,0.002288021,-1.5276014955,41.24381803,1500.0174195,0.1559797765,1.492991783,567.67621155,645.529,0.12048981,9.6166e-05,75.98231777,27.482137095,"July20","CT3","Control","control","large","July20","WT"
"139","LCOR-204",100,0.002270027,1.329389495,84.0685232,1499.992333,0.155721353,1.481362038,568.50528,663.894,0.143680648,0.002361445,90.60535205,27.25207,"July20","CT3","Control","control","large","July20","WT"
"140","LCOR-204",200,0.002012315,4.917480651,136.319273,1500.012258,0.134620195,1.512949946,571.8160769,689.256,0.170386508,0.005206348,107.4475294,27.41827097,"July20","CT3","Control","control","large","July20","WT"
"141","LCOR-204",300,0.001742965,8.001361485,183.9092547,1500.036333,0.117947019,1.490713752,580.19652,712.296,0.185455878,0.007651381,116.9523025,27.45784,"July20","CT3","Control","control","large","July20","WT"
"142","LCOR-204",400,0.002216079,12.0837914566667,256.966293366667,1499.98849466667,0.149383354666667,1.506196058,583.6476923,735.808,0.206760920666667,0.0108885716666667,130.3834808,27.51108577,"July20","CT3","Control","control","large","July20","WT"
"143","LCOR-204",600,0.00247051,19.24869778,398.4024784,1499.960645,0.167647481,1.499638468,619.84,820.238,0.244316893,0.016569889,154.0634998,27.5922,"July20","CT3","Control","control","large","July20","WT"
"144","LCOR-204",800,0.002521426,23.00566738,559.7712116,1499.999,0.169644553,1.51333422,642.1168462,854.648,0.248676828,0.019548319,156.816901,27.56484,"July20","CT3","Control","control","large","July20","WT"
"145","LCOR-204",1000,0.002508291,24.21461587,740.984002,1499.977419,0.167986605,1.520031757,646.60348,846.927,0.236529854,0.020507185,149.154743,27.51776452,"July20","CT3","Control","control","large","July20","WT"
"146","LCOR-204",1200,0.002464372,24.41609662,932.3376649,1500.02871,0.166115041,1.509887566,640.4418,836.195,0.234099941,0.02066623,147.6275199,27.4558871,"July20","CT3","Control","control","large","July20","WT"
"147","LCOR-204",1500,0.002252058,24.25794913,1211.884192,1500.000333,0.155379356,1.471763343,635.2874615,814.532,0.220058314,0.020541228,138.7699919,27.50773333,"July20","CT3","Control","control","large","July20","WT"
"148","LCOR-204",2000,0.001141204,24.91902537,1521.0004875,1499.7873065,0.076123371,1.355878908,318.8820309,397.8391,0.1227644165,0.3089152045,77.41117722,26.119672095,"July20","CT3","Control","control","large","July20","WT"
"149","LCOR-211",0,0.001012902,-2.454101655,53.60377924,1499.995161,0.077630161,1.312921514,712.34884,802.356,0.112178584,-0.000860756,70.74021137,25.04473871,"July20","2H","LC-102","transgenic","large","July20","poor"
"150","LCOR-211",100,0.000984888,0.7448149135,64.765485785,1499.9819355,0.0765615225,1.3078184215,714.5683846,819.258,0.1277185505,0.0016756575,80.53901206,24.95912419,"July20","2H","LC-102","transgenic","large","July20","poor"
"151","LCOR-211",200,0.001260706,5.712046864,105.2279079,1499.99871,0.099538755,1.27948065,716.3388,850.276,0.157522028,0.005614098,99.33417983,25.02005806,"July20","2H","LC-102","transgenic","large","July20","poor"
"152","LCOR-211",300,0.001706147,8.692534517,192.0991369,1500.065667,0.135948996,1.276651923,724.49956,875.716,0.172677489,0.00797694,108.8961299,24.84155667,"July20","2H","LC-102","transgenic","large","July20","poor"
"153","LCOR-211",400,0.00176136566666667,15.1381191333333,197.337103013333,1500.00709666667,0.139164795,1.29100846533333,709.6956723,878.701666666667,0.192517867333333,0.0130878576666667,121.403376266667,25.0046745166667,"July20","2H","LC-102","transgenic","large","July20","poor"
"154","LCOR-211",600,0.002338316,20.72440407,401.3461381,1499.846667,0.184370365,1.30128187,720.56256,918.918,0.215857606,0.017519015,136.1070657,25.07302333,"July20","2H","LC-102","transgenic","large","July20","poor"
"155","LCOR-211",800,0.002439409,19.97569304,609.2406859,1499.985667,0.190926618,1.312765787,739.9974,911.723,0.188352822,0.016923742,118.7751766,24.97015333,"July20","2H","LC-102","transgenic","large","July20","poor"
"156","LCOR-211",1000,0.002541908,21.49242388,797.7271853,1500.006667,0.199421857,1.311891571,730.3152,905.612,0.193567223,0.018126101,122.0650636,24.88442333,"July20","2H","LC-102","transgenic","large","July20","poor"
"157","LCOR-211",1200,0.00232018,24.4756126,953.9166593,1499.992,0.185127513,1.285406113,724.229,900.131,0.195418222,0.020491621,123.2311591,25.26591,"July20","2H","LC-102","transgenic","large","July20","poor"
"158","LCOR-211",1500,0.002523285,25.09298296,1259.067469,1500.022667,0.202280733,1.284406066,723.13932,898.43,0.195107777,0.020980706,123.0378722,24.82958,"July20","2H","LC-102","transgenic","large","July20","poor"
"159","LCOR-211",2000,0.002405542,26.09607183,1718.671142,1500.028667,0.186397154,1.324712852,723.94532,896.363,0.192352518,0.021775939,121.3008842,25.04761,"July20","2H","LC-102","transgenic","large","July20","poor"
"160","LCOR-228",0,0.001074405,-0.62730751,41.922351305,1500.0048385,0.0627497565,1.699534608,562.21815385,653.392,0.1395299835,0.001216976,87.98864567,30.00274516,"July18","4A","LC-102","transgenic","large","July18","top"
"161","LCOR-228",100,0.001108193,2.751630371,26.00094695,1500.022581,0.064425458,1.707917624,560.86944,671.082,0.164231137,0.003896045,103.5666011,30.01444516,"July18","4A","LC-102","transgenic","large","July18","top"
"162","LCOR-228",200,0.001118888,3.739987217,103.3522475,1499.990323,0.064317379,1.72715948,560.9607308,686.36,0.18270189,0.004679789,115.2121107,30.08909677,"July18","4A","LC-102","transgenic","large","July18","top"
"163","LCOR-228",300,0.001120251,6.895168179,128.5174587,1499.989677,0.066914214,1.663676547,564.6852692,690.898,0.182679253,0.007181515,115.1977865,29.80689677,"July18","4A","LC-102","transgenic","large","July18","top"
"164","LCOR-228",400,0.00130779033333333,10.9273794566667,155.634413966667,1500.010466,0.077806191,1.67529426333333,556.79812,697.923,0.202170866666667,0.0103784936666667,127.4909393,30.0354447666667,"July18","4A","LC-102","transgenic","large","July18","top"
"165","LCOR-228",600,0.001489523,17.0653793,278.5129512,1499.988333,0.09040466,1.642808207,576.09836,784.374,0.265531035,0.015245431,167.4440433,30.12035,"July18","4A","LC-102","transgenic","large","July18","top"
"166","LCOR-228",800,0.001466835,22.30362759,381.2765952,1499.992333,0.090583006,1.614738267,611.2812,865.151,0.293439874,0.019398759,185.043868,30.03998667,"July18","4A","LC-102","transgenic","large","July18","top"
"167","LCOR-228",1000,0.001461238,25.69659711,525.5824693,1499.984333,0.092436818,1.57703452,637.27264,900.522,0.292329738,0.022089138,184.3428315,29.92931,"July18","4A","LC-102","transgenic","large","July18","top"
"168","LCOR-228",1200,0.001482332,28.09430845,674.1164903,1500.029,0.091620508,1.613240395,645.80288,913.337,0.292919393,0.023989561,184.7201689,30.12599667,"July18","4A","LC-102","transgenic","large","July18","top"
"169","LCOR-228",1500,0.001463124,29.2602724,946.0784886,1500.002333,0.091864628,1.588160704,639.47564,874.871,0.269062936,0.024914466,169.6728446,30.05221,"July18","4A","LC-102","transgenic","large","July18","top"
"170","LCOR-228",2000,0.001274346,33.00932409,1335.160484,1499.996333,0.087145114,1.45798665,646.52308,845.818,0.235623881,0.027887148,148.5853973,29.46105,"July18","4A","LC-102","transgenic","large","July18","top"
"171","LCOR-229",100,0.001896889,-0.368091156333333,54.1272591333333,1500.00054833333,0.128034114666667,1.49814612733333,611.2201523,709.785666666667,0.138746647666667,0.000693696666666667,87.4944423866667,24.98299588,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"172","LCOR-229",200,0.001840205,4.865102068,133.6446382,1500.062581,0.124618692,1.491568927,605.3441923,736.962,0.178595108,0.004842837,112.6277369,24.95519677,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"173","LCOR-229",300,0.001834867,8.442740312,183.7456061,1499.994194,0.123005058,1.50615379,611.77616,762.588,0.197763196,0.007679736,124.7101027,25.11129355,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"174","LCOR-229",400,0.00196114566666667,12.8595817533333,236.677412933333,1500.01539066667,0.132739019,1.49449779266667,604.320573333333,772.342666666667,0.217455357333333,0.0111816593333333,137.129981133333,24.9944243366667,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"175","LCOR-229",600,0.001984132,19.73094661,345.7845486,1500.019667,0.13364916,1.502107071,635.593,854.104,0.255836526,0.016629779,161.334059,24.97158667,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"176","LCOR-229",800,0.001988424,23.81585292,493.9833589,1499.985,0.134748943,1.493444695,669.46564,902.587,0.258281318,0.019869075,162.8719836,24.91996667,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"177","LCOR-229",1000,0.002048549,25.81107896,674.615136,1499.991667,0.139344874,1.488897199,678.2638077,914.051,0.257958464,0.021450991,162.6690927,24.99440333,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"178","LCOR-229",1200,0.002047375,26.34246039,861.1820576,1500.001333,0.137957056,1.502655806,675.5715,908.058,0.256026047,0.021872178,161.4515537,24.98563333,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"179","LCOR-229",1500,0.001988599,26.34299092,1148.19782,1500.010968,0.135445239,1.485956291,674.2196154,887.323,0.240164387,0.021872449,151.4501321,24.91779355,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"180","LCOR-229",2000,0.002013555,27.86627407,1617.667031,1499.987,0.136140716,1.496865049,668.1736154,866.888,0.229227287,0.023080605,144.5507604,25.01965667,"Jun22","4A","LC-102","transgenic","large","Jun22","top"
"181","LCOR-231",100,0.00249794133333333,-0.351981666333333,55.99046873,1500.00322566667,0.0877895523333333,2.89135686766667,671.877881533333,811.376,0.171769160333333,0.000705377333333333,108.318763196667,24.9535193533333,"July20","4A","LC-102","transgenic","large","July20","top"
"182","LCOR-231",200,0.002635831,4.308927376,119.0969189,1499.945806,0.092961047,2.883551702,679.7426,852.592,0.202734016,0.004401117,127.8405457,25.00230968,"July20","4A","LC-102","transgenic","large","July20","top"
"183","LCOR-231",300,0.002771279,7.959959335,159.196483,1500.032,0.098155707,2.873599042,695.14688,882.329,0.212145492,0.007295663,133.7829738,25.03371333,"July20","4A","LC-102","transgenic","large","July20","top"
"184","LCOR-231",400,0.00259196766666667,12.3522001666667,163.201401366667,1500.00343,0.091829947,2.87503994666667,678.7904,879.236333333333,0.228512663666667,0.010778362,144.101499766667,24.9277319366667,"July20","4A","LC-102","transgenic","large","July20","top"
"185","LCOR-231",600,0.002449758,18.98039028,218.2669028,1499.989667,0.085684655,2.903905343,648.3952,902.762,0.281765072,0.016033909,177.6813377,24.98794667,"July20","4A","LC-102","transgenic","large","July20","top"
"186","LCOR-231",800,0.002414022,24.05045159,309.7596057,1500.038333,0.084587631,2.898169898,661.87856,954.58,0.306628507,0.020053274,193.3665903,24.93914,"July20","4A","LC-102","transgenic","large","July20","top"
"187","LCOR-231",1000,0.00237792,27.96597075,417.1792412,1499.989,0.082977324,2.909281849,688.01172,1004.79,0.315268146,0.023158526,198.8084048,24.97885333,"July20","4A","LC-102","transgenic","large","July20","top"
"188","LCOR-231",1200,0.002338923,29.45095888,561.0967151,1500.010333,0.080334108,2.953677098,708.07792,1024.04,0.308544666,0.024335628,194.5712641,25.19223,"July20","4A","LC-102","transgenic","large","July20","top"
"189","LCOR-231",1500,0.002250122,29.12435202,835.8944478,1499.976,0.078036645,2.92440188,725.526,997.009,0.272297442,0.024077214,171.709506,24.99434,"July20","4A","LC-102","transgenic","large","July20","top"
"190","LCOR-231",2000,0.002177258,30.37562708,1264.717936,1499.969667,0.075826313,2.911370796,716.46992,960.783,0.25428539,0.02506946,160.3505017,24.89004,"July20","4A","LC-102","transgenic","large","July20","top"
"191","LCOR-242",0,0.002628296,-1.4460300595,33.67269391,1500.0140325,0.20335769,1.320705022,756.2905146,836.92,0.0962725045,-0.000188235,60.71035183,26.07787581,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"192","LCOR-242",100,0.002752064,2.493060805,76.53144604,1500.00871,0.218619479,1.29104446,764.4838462,866.4,0.117631757,0.002934962,74.17965232,25.92651935,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"193","LCOR-242",200,0.002783938,7.268052956,133.5145858,1499.968387,0.217907038,1.309866848,774.7575,903.92,0.142891517,0.006721159,90.10625666,26.04431935,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"194","LCOR-242",300,0.002775175,12.04074582,191.2639814,1499.933548,0.219461271,1.29705505,803.96892,961.27,0.163638811,0.010505697,103.186958,25.92985161,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"195","LCOR-242",400,0.002747806,16.10566354,252.4402044,1500.00982466667,0.215586212333333,1.30661337433333,779.0617436,942.546666666667,0.172980544333333,0.0137281743333333,109.0831164,25.97151326,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"196","LCOR-242",600,0.002552684,23.41696646,373.0001454,1499.985161,0.201263299,1.296290131,743.44968,938.69,0.20799233,0.0195255,131.1598162,26.07872581,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"197","LCOR-242",800,0.002862576,26.57635878,563.1213623,1499.954839,0.226983097,1.29519377,770.09288,972.99,0.208529502,0.022031017,131.4958968,25.96138065,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"198","LCOR-242",1000,0.00278461,26.97286337,750.8976481,1499.979677,0.22176549,1.288202676,781.48416,975.98,0.199282608,0.022345044,125.6669918,25.98741613,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"199","LCOR-242",1200,0.002832331,26.69243868,948.0027367,1500.020645,0.221613826,1.311083001,785.532,978.79,0.197445826,0.022122083,124.5121658,26.07964839,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"200","LCOR-242",1500,0.002962485,26.08643361,1258.726413,1500.025484,0.237290803,1.284456402,791.25596,971.72,0.185716091,0.021641528,117.1155945,25.98357742,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"201","LCOR-242",2000,0.002821746,26.05964583,1737.380415,1500.002903,0.224524316,1.290058587,787.12172,958.63,0.178909777,0.021620618,112.8217021,25.94008387,"Aug29","5A","LC-102","transgenic","large","Aug29","top"
"202","LCOR-268",100,0.003146188,-0.650119388333333,54.8290922733333,1500.01299266667,0.218971463333333,1.47612675633333,641.5680913,790.914,0.188291321,0.001344444,118.738675633333,27.9948757333333,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"203","LCOR-268",200,0.002619662,7.60073202,126.9648609,1499.972,0.177193237,1.507641495,639.2486,858.753,0.255608306,0.007886625,161.1850069,28.07797333,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"204","LCOR-268",300,0.002663939,13.22957521,177.0635967,1499.975667,0.184073151,1.477728803,644.7584615,907.252,0.289328145,0.012349724,182.4489817,27.9968,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"205","LCOR-268",400,0.003403113,19.9772838233333,251.1338508,1500.03410066667,0.235636256,1.49262964833333,642.796146666667,925.519666666667,0.305254299,0.01769931,192.499475333333,27.9644907866667,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"206","LCOR-268",600,0.003596564,28.1937112,398.3101416,1500.070645,0.249028715,1.492229963,673.21448,997.44,0.325057668,0.024213282,204.9927794,27.87394194,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"207","LCOR-268",800,0.003117408,31.84666399,533.9218533,1499.959667,0.21207188,1.507703442,677.80992,1013.4,0.331152635,0.027111532,208.8210696,28.20348667,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"208","LCOR-268",1000,0.003178197,32.67881803,725.5155437,1499.950323,0.214709944,1.519730682,666.87984,976.7,0.317211181,0.027771534,200.0284588,28.02837742,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"209","LCOR-268",1200,0.003123427,33.13661117,916.0210946,1499.970667,0.21364989,1.500592582,661.71424,955.409,0.307402128,0.028134143,193.845658,28.03637,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"210","LCOR-268",1500,0.002961347,33.44422822,1199.209863,1499.985333,0.207380175,1.464573804,658.6668077,943.722,0.302054198,0.02837777,190.4751934,27.84081333,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"211","LCOR-268",2000,0.003184041,31.65022592,1712.998758,1499.962333,0.219327063,1.491983774,658.3556923,927.022,0.289816539,0.026955727,182.7553187,27.90707667,"Jun14","5C","LC-102","transgenic","large","Jun14","top"
"212","LCOR-274",0,0.001394937,-1.828970297,28.96857941,1500.007419,0.1102761,1.279926576,574.1801154,651.952,0.119290814,-0.000669583,75.22580998,25.08511935,"July20","5C","LC-102","transgenic","large","July20","top"
"213","LCOR-274",100,0.001262294,0.364913866,68.41514941,1499.9880645,0.0988524985,1.28924139,579.0374423,667.1085,0.131956557,0.0010699325,83.211836845,24.920140325,"July20","5C","LC-102","transgenic","large","July20","top"
"214","LCOR-274",200,0.001000578,4.472556049,105.3646614,1500.003226,0.077774464,1.294073779,593.2466,707.093,0.161006261,0.004326814,101.5316466,25.08646129,"July20","5C","LC-102","transgenic","large","July20","top"
"215","LCOR-274",300,0.00121874,7.446967939,167.6574851,1500.015,0.093842925,1.310480968,609.5924,740.711,0.177017217,0.006685133,111.6291558,25.00007,"July20","5C","LC-102","transgenic","large","July20","top"
"216","LCOR-274",400,0.00135311333333333,13.0838626,189.630333066667,1500.01678133333,0.106319610666667,1.28804590866667,587.507546666667,728.711,0.194064034,0.01115453,122.3791311,25.0723584933333,"July20","5C","LC-102","transgenic","large","July20","top"
"217","LCOR-274",600,0.001643185,20.43167897,325.6572722,1500.016,0.127663774,1.306873821,579.99804,758.183,0.235015768,0.016980453,148.2037926,25.00026667,"July20","5C","LC-102","transgenic","large","July20","top"
"218","LCOR-274",800,0.001669045,23.53036182,481.3358301,1500.103667,0.127299934,1.331465229,603.16092,783.17,0.229846751,0.0194362,144.9526386,24.95076667,"July20","5C","LC-102","transgenic","large","July20","top"
"219","LCOR-274",1000,0.001597825,23.56545034,670.0711062,1500.009677,0.124353815,1.303662515,616.6973077,793.214,0.222533506,0.019465234,140.331791,25.08894516,"July20","5C","LC-102","transgenic","large","July20","top"
"220","LCOR-274",1200,0.001547962,23.32319834,862.4547696,1499.999333,0.12164377,1.29100112,619.97424,791.148,0.216361237,0.019273292,136.4385386,24.84717,"July20","5C","LC-102","transgenic","large","July20","top"
"221","LCOR-274",1500,0.001406264,24.15476185,1112.214931,1499.977,0.110765931,1.285177798,612.90212,782.418,0.216656416,0.019932931,136.6226144,24.932,"July20","5C","LC-102","transgenic","large","July20","top"
"222","LCOR-274",2000,0.00133151,24.78409164,1561.444659,1500.004667,0.102941983,1.306885459,603.36428,763.033,0.209255327,0.020431547,131.9579724,25.21063667,"July20","5C","LC-102","transgenic","large","July20","top"
"223","LCOR-275",0,0.002904835,-1.0844850245,45.012335455,1499.9957095,0.0846062445,3.46666055,549.6020146,604.56,0.090861016,0.0005188545,57.297270145,28.00446613,"July27","5C","LC-102","transgenic","large","July27","top"
"224","LCOR-275",100,0.002848038,0.683820479,80.56819162,1500.004839,0.082577242,3.480973722,552.2008077,613.094,0.099321136,0.001920903,62.63264499,28.0445871,"July27","5C","LC-102","transgenic","large","July27","top"
"225","LCOR-275",200,0.002823904,2.712945882,133.7240533,1499.990323,0.081831129,3.482527786,555.3033462,626.448,0.113568331,0.003529803,71.61634126,28.04369032,"July27","5C","LC-102","transgenic","large","July27","top"
"226","LCOR-275",300,0.002776691,4.748146142,187.1303952,1500.020968,0.08186136,3.424285632,564.43392,637.448,0.114541233,0.005143395,72.23134583,27.76180968,"July27","5C","LC-102","transgenic","large","July27","top"
"227","LCOR-275",400,0.00294249066666667,7.10285564666667,240.114989833333,1500.01380633333,0.0857901143333333,3.46403566866667,551.460952333333,634.232666666667,0.130847565666667,0.00701042266666667,82.51399482,28.01969724,"July27","5C","LC-102","transgenic","large","July27","top"
"228","LCOR-275",600,0.002981328,12.05251403,334.8535031,1500.006333,0.086647052,3.474897635,537.23748,648.296,0.171308353,0.010934969,108.0284796,28.08776667,"July27","5C","LC-102","transgenic","large","July27","top"
"229","LCOR-275",800,0.002910329,15.08817656,461.5036537,1500.028667,0.085348751,3.443458947,551.53068,675.156,0.183106304,0.013341705,115.4700564,27.91458,"July27","5C","LC-102","transgenic","large","July27","top"
"230","LCOR-275",1000,0.002847542,17.10633033,599.9705711,1500.006667,0.082559945,3.480717085,566.2125769,699.364,0.190389301,0.014942068,120.0610601,28.05255333,"July27","5C","LC-102","transgenic","large","July27","top"
"231","LCOR-275",1200,0.002784502,18.21517025,758.7167847,1500.016333,0.080743041,3.47934029,574.6574,710.496,0.191188409,0.015821148,120.5657625,28.01783333,"July27","5C","LC-102","transgenic","large","July27","top"
"232","LCOR-275",1500,0.002743997,18.27085066,1034.491403,1499.992667,0.079412695,3.48523225,576.36572,708.284,0.186250544,0.01586554,117.4500808,28.02856333,"July27","5C","LC-102","transgenic","large","July27","top"
"233","LCOR-275",2000,0.002682083,20.43606702,1453.898295,1500.024516,0.077934552,3.470434593,577.629,701.727,0.176846551,0.017581952,111.5222573,27.93766452,"July27","5C","LC-102","transgenic","large","July27","top"
"234","LCOR-280",0,0.0047449365,-1.309883628,38.873046405,1500.0098385,0.1523798535,3.181182594,623.92254,714.6005,0.126804983,0.000555678,79.96442117,27.51458871,"July18","5C","LC-102","transgenic","large","July18","top"
"235","LCOR-280",100,0.004764482,1.607424846,76.27803527,1499.997742,0.153172266,3.178056337,624.4234,731.931,0.146882151,0.002868788,92.624518,27.51642581,"July18","5C","LC-102","transgenic","large","July18","top"
"236","LCOR-280",200,0.004860497,5.376239662,129.4472082,1499.989667,0.157367674,3.158142382,626.02516,750.076,0.165384361,0.005857076,104.2915295,27.47738333,"July18","5C","LC-102","transgenic","large","July18","top"
"237","LCOR-280",300,0.005031828,8.975620845,187.4440577,1499.985333,0.163654758,3.147147143,629.13816,767.286,0.180047388,0.008711029,113.537746,27.51486667,"July18","5C","LC-102","transgenic","large","July18","top"
"238","LCOR-280",400,0.00495084166666667,12.4541054266667,242.2361786,1499.99826166667,0.160662694333333,3.154082242,617.005106666667,769.153333333333,0.197898936666667,0.0114690086666667,124.795996433333,27.49584932,"July18","5C","LC-102","transgenic","large","July18","top"
"239","LCOR-280",600,0.004894842,19.68403127,350.3289114,1499.989333,0.15854322,3.157513264,618.82032,826.02,0.250840997,0.017201649,158.1805269,27.47271667,"July18","5C","LC-102","transgenic","large","July18","top"
"240","LCOR-280",800,0.00488743,23.56164417,496.3623232,1499.997419,0.158315699,3.157107275,642.60424,863.822,0.256091834,0.020276077,161.4925897,27.46801613,"July18","5C","LC-102","transgenic","large","July18","top"
"241","LCOR-280",1000,0.004801865,25.12588374,662.1028278,1499.997333,0.154560875,3.174959676,655.86884,880.007,0.254700429,0.021516348,160.6151575,27.51174333,"July18","5C","LC-102","transgenic","large","July18","top"
"242","LCOR-280",1200,0.004641478,25.78377851,832.8400496,1500.012667,0.148381337,3.193346183,659.94608,878.205,0.248528442,0.022037758,156.7247007,27.52332,"July18","5C","LC-102","transgenic","large","July18","top"
"243","LCOR-280",1500,0.0044172,26.34021696,1093.793888,1499.995667,0.14018655,3.212252867,660.24048,881.683,0.251158886,0.022479203,158.3816927,27.50846667,"July18","5C","LC-102","transgenic","large","July18","top"
"244","LCOR-280",2000,0.004200704,27.32891774,1535.771488,1499.978333,0.132184571,3.235284909,655.81596,887.715,0.261231409,0.023263404,164.7315599,27.51665667,"July18","5C","LC-102","transgenic","large","July18","top"
"245","LCOR-291",0,0.0004761105,-0.574791476,50.699962645,1500.0293545,0.036128254,1.3051732495,503.9704654,566.897,0.110929452,0.0007438035,69.95406106,27.485690325,"July18","8-9D","Escape","control","large","July18","control"
"246","LCOR-291",100,0.0007859955,-0.3191994705,68.3190293575,1500.002661,0.05348655275,1.444936244,521.65540115,593.1055,0.12040955575,0.00107822675,75.9310411675,27.4914346775,"July18","8-9D","Escape","control","large","July18","control"
