"","event_short","Csetpoint","n.x","A_sd","A","A_se","A_qt","A_upper","A_lower","gsw_sd","gsw","gsw_se","gsw_qt","gsw_upper","gsw_lower","Ci_sd","Ci","Ci_se","Ci_qt","Ci_upper","Ci_lower","n.y","PhiPS2_sd","PhiPS2","PhiPS2_se","PhiPS2_qt","PhiPS2_upper","PhiPS2_lower","ETR_sd","ETR","ETR_se","ETR_qt","ETR_upper","ETR_lower","tier"
"12","16-20",0,4,0.554090815893441,-1.26978895525,0.27704540794672,2.77644510519779,-0.500587588438802,-2.0389903220612,0.0932600283483494,0.100729881125,0.0466300141741747,2.77644510519779,0.230195555734191,-0.0287357934841911,6.30959785948804,45.92963458625,3.15479892974402,2.77644510519779,54.688760632621,37.170508539879,4,0.044826182765839,0.098453775625,0.0224130913829195,2.77644510519779,0.160682493487458,0.0362250577625423,28.268306603096,62.08520821625,14.134153301548,2.77644510519779,101.327908966448,22.8425074660518,"control"
"13","16-20",100,6,0.872457368827591,0.337532553805556,0.356179229326464,2.44691185114497,1.20907173117616,-0.53400662356505,0.0928996084634311,0.122148522916667,0.037926106339958,2.44691185114497,0.214950361987694,0.0293466838456391,13.6281226948159,71.4909125425,5.56365779239039,2.44691185114497,85.1046927304151,57.8771323545849,6,0.13839453703724,0.173310820805556,0.056499333154991,2.44691185114497,0.311559708684291,0.0350619329268202,87.272024125437,109.290193737222,35.6286546545307,2.44691185114497,196.470371051745,22.1100164226997,"control"
"14","16-20",200,6,2.81630306520792,4.10581935616667,1.14975091179927,2.44691185114497,6.91915848811303,1.2924802242203,0.101799977523865,0.137504902333333,0.0415596667933777,2.44691185114497,0.239197743539685,0.0358120611269815,33.451244275647,128.079531773333,13.656413289422,2.44691185114497,161.495571295354,94.663492251313,6,0.147009486755038,0.191875465333333,0.0600163716497143,2.44691185114497,0.33873023638574,0.0450206942809264,92.7013193774832,120.998042318333,37.8451551596021,2.44691185114497,213.601800986784,28.3942836498828,"control"
"15","16-20",300,6,4.25833292730604,6.845796039,1.73845713779867,2.44691185114497,11.0996474121871,2.59194466581288,0.0780619936956954,0.1201248065,0.0318686754764685,2.44691185114497,0.198104646203664,0.0421449667963362,30.8819383708311,195.540125816667,12.6074985461022,2.44691185114497,226.389563422417,164.690688210916,6,0.155533655319316,0.202223932833333,0.0634963488937065,2.44691185114497,0.357593901445779,0.0468539642208872,98.0786106680469,127.522802353333,40.0404251363009,2.44691185114497,225.498193144231,29.5474115624357,"control"
"16","16-20",400,6,5.60294025801661,10.8836923508889,2.28739078190644,2.44691185114497,16.4807359633355,5.28664873844227,0.0833972608421924,0.140393072444444,0.0340467891681939,2.44691185114497,0.223702564353532,0.0570835805353566,32.8287003095785,247.908483077778,13.4022607795359,2.44691185114497,280.70263381136,215.114332344196,6,0.145810130160899,0.215990205166667,0.0595267363705002,2.44691185114497,0.361646881851626,0.0703335284817074,91.9498252713862,136.20443287,37.5383589754943,2.44691185114497,228.057488319671,44.3513774203288,"control"
"17","16-20",600,6,7.04751316406173,17.475926597,2.87713520124977,2.44691185114497,24.5160228182844,10.4358303757156,0.0996235593433219,0.1458165525,0.0406711477918364,2.44691185114497,0.245335266031513,0.046297838968487,73.9821236027538,351.753419483333,30.2030754857105,2.44691185114497,425.657682830344,277.849156136322,6,0.142043547793635,0.260604742833333,0.0579890355581735,2.44691185114497,0.402498801177095,0.118710684489572,89.572421109734,164.342067873333,36.5677877907581,2.44691185114497,253.820221188694,74.8639145579729,"control"
"18","16-20",800,6,7.23598399068663,20.7548688411667,2.9540780940217,2.44691185114497,27.9832375386361,13.5265001436972,0.106155043040466,0.143785737166667,0.0433376148453882,2.44691185114497,0.249829060532203,0.0377424138011302,113.734357257733,468.539076833333,46.4318569174757,2.44691185114497,582.153737795372,354.924415871295,6,0.136213411065552,0.271441184666667,0.055608892205763,2.44691185114497,0.407511242033991,0.135371127299342,85.8963723549147,171.169847363333,35.0670471709414,2.44691185114497,256.975820670569,85.3638740560973,"control"
"19","16-20",1000,6,7.0377112338506,22.6782401466667,2.87313357999783,2.44691185114497,29.7085447534859,15.6479355398474,0.107931069909631,0.13745712,0.0440626747785427,2.44691185114497,0.245274601108763,0.0296396388912374,130.805390048616,644.622489383333,53.4010768708061,2.44691185114497,775.290217242412,513.954761524254,6,0.128256816524832,0.271515263833333,0.0523606260866001,2.44691185114497,0.399637100338006,0.143393427328661,80.8761337017859,171.218340455,33.0175433230809,2.44691185114497,252.009358507939,90.4273224020609,"control"
"20","16-20",1200,6,7.29248003801874,22.8795362883333,2.977142508763,2.44691185114497,30.164341575573,15.5947310010937,0.101607674773204,0.167860732333333,0.0414811595241689,2.44691185114497,0.269361473172257,0.0663599914944095,269.897285893152,811.56218445,110.185105566716,2.44691185114497,1081.17542508086,541.948943819144,6,0.121904681849475,0.265827565,0.0497673779645892,2.44691185114497,0.387603951941964,0.144051178058036,76.8809126214525,167.634838098333,31.3865011470096,2.44691185114497,244.434839720926,90.8348364757404,"control"
"21","16-20",1500,6,6.36643477078477,22.8646838883333,2.59908611152258,2.44691185114497,29.2244184967642,16.5049492799024,0.1039534579221,0.139927019833333,0.0424388214845044,2.44691185114497,0.243771075072393,0.0360829645942739,176.143609704904,1086.37205401667,71.910327538161,2.44691185114497,1262.33028668951,910.413821343824,6,0.119702268101029,0.255655665333333,0.0488682463168922,2.44691185114497,0.375231956390808,0.136079374275858,75.487189109411,161.218784406667,30.8175159058394,2.44691185114497,236.626529299514,85.8110395138197,"control"
"22","16-20",2000,6,6.59803716283466,22.6447481333333,2.69363739214429,2.44691185114497,29.2358413908584,16.0536548758082,0.100333323952633,0.143325334333333,0.0409609079802192,2.44691185114497,0.24355306550379,0.0430976031628764,194.150927978225,1589.35817016667,79.261784439083,2.44691185114497,1783.30476985356,1395.41157047978,6,0.117704912054714,0.2449506925,0.0480528291255364,2.44691185114497,0.362531729568319,0.127369655431681,74.2205833702385,154.465986101667,30.3004262781305,2.44691185114497,228.608458256369,80.3235139469647,"control"
"23","2H",0,2,0.9856446533867,-1.75714563675,0.69695601825,4.30265272974946,1.24161407768868,-4.75590535118868,0.0371010357954394,0.103864555,0.026234394,4.30265272974946,0.216742041957423,-0.00901293195742291,13.8489095290072,43.8111214,9.79265784,4.30265272974946,85.9455273867785,1.67671541322154,2,0.0196597471129789,0.0982770435,0.0139015405,4.30265272974946,0.158090544680048,0.0384635423199523,12.3980186348788,61.97348832,8.76672305,4.30265272974946,99.69365318204,24.25332345796,"poor"
"24","2H",100,4,1.20945361061989,0.496359408958333,0.604726805309947,2.77644510519779,2.17535018754304,-1.18263136962637,0.0406303332254903,0.131852371375,0.0203151666127452,2.77644510519779,0.188256316278234,0.0754484264717661,9.59466252949361,61.9047056079167,4.79733126474681,2.77644510519779,75.2242325159353,48.5851786998981,4,0.0760713907191447,0.157050523791667,0.0380356953595724,2.77644510519779,0.262654543995546,0.0514465035877876,47.9702686644591,99.0375398108333,23.9851343322296,2.77644510519779,165.630948625064,32.444130996603,"poor"
"25","2H",200,4,0.226335999505607,5.7031402325,0.113167999752803,2.77644510519779,6.0173449714787,5.3889354935213,0.0126095212883472,0.115781775,0.00630476064417359,2.77644510519779,0.133286596829959,0.0982769531700406,10.9118671180068,114.8593059,5.45593355900342,2.77644510519779,130.007405924179,99.7112058758206,4,0.0819706036197011,0.18939666875,0.0409853018098506,2.77644510519779,0.303190109345014,0.0756032281549862,51.6892119933188,119.4366774125,25.8446059966594,2.77644510519779,191.192807227691,47.6805475973094,"poor"
"26","2H",300,4,0.603120711500359,9.44623761625,0.301560355750179,2.77644510519779,10.2835033898943,8.60897184260571,0.0240534616611019,0.1163696875,0.0120267308305509,2.77644510519779,0.149761245446015,0.0829781295539855,46.7559905543606,154.6052665775,23.3779952771803,2.77644510519779,219.512987134164,89.6975460208357,4,0.0891457184887774,0.2061157395,0.0445728592443887,2.77644510519779,0.329869836373753,0.0823616426262468,56.215257990102,129.978927415,28.107628995051,2.77644510519779,208.018216357025,51.939638472975,"poor"
"27","2H",400,4,1.17134511483595,14.9550556966667,0.585672557417973,2.77644510519779,16.5811434019585,13.3289679913749,0.031808540723409,0.142795162333333,0.0159042703617045,2.77644510519779,0.18695249593083,0.0986378287358366,37.0144263541439,205.220170224167,18.5072131770719,2.77644510519779,256.6044316605,153.835908787833,4,0.0862784018694921,0.223575381083333,0.043139200934746,2.77644510519779,0.343349004360753,0.103801757805914,54.408854006385,140.9879997875,27.2044270031925,2.77644510519779,216.519597980224,65.4564015947755,"poor"
"28","2H",600,4,2.14299861695389,21.7570315925,1.07149930847694,2.77644510519779,24.7319906027436,18.7820725822564,0.055963664556862,0.1803476355,0.027981832278431,2.77644510519779,0.258037656763915,0.102657614236085,62.4611152828112,370.9376585,31.2305576414056,2.77644510519779,457.647587396078,284.227729603922,4,0.102471650889973,0.256751107,0.0512358254449863,2.77644510519779,0.399004563767501,0.114497650232499,64.6205836647068,161.9051813,32.3102918323534,2.77644510519779,251.61293290545,72.1974296945501,"poor"
"29","2H",800,4,2.57170382868167,23.2548222525,1.28585191434084,2.77644510519779,26.8249195060808,19.6847249989192,0.0560468441659754,0.1800493735,0.0280234220829877,2.77644510519779,0.257854866573203,0.102243880426797,80.0229453583775,548.186008325,40.0114726791887,2.77644510519779,659.275665796889,437.096350853111,4,0.11347986192398,0.2535724235,0.05673993096199,2.77644510519779,0.411107727088678,0.096037119911322,71.5638742241464,159.904401675,35.7819371120732,2.77644510519779,259.250985824311,60.5578175256891,"poor"
"30","2H",1000,4,1.13397149934799,22.869037665,0.566985749673997,2.77644510519779,24.4432424743993,21.2948328556007,0.0552055216361265,0.17256145975,0.0276027608180633,2.77644510519779,0.249199009913257,0.0959239095867428,80.9477687273954,736.3375578,40.4738843636977,2.77644510519779,848.71107592993,623.96403967007,4,0.0840999755509748,0.237930803,0.0420499877754874,2.77644510519779,0.354680285732879,0.121181320267121,53.0290727590594,150.04324005,26.5145363795297,2.77644510519779,223.659394797534,76.4270853024659,"poor"
"31","2H",1200,4,0.381678774840649,24.23636774,0.190839387420324,2.77644510519779,24.7662228230821,23.7065126569179,0.0490050137266797,0.16418029575,0.0245025068633398,2.77644510519779,0.232210160995795,0.0961504305042048,75.1650479972615,909.69422235,37.5825239986308,2.77644510519779,1014.04003714698,805.348407553023,4,0.0879333373765877,0.24233802725,0.0439666686882939,2.77644510519779,0.364409069321467,0.120266985178533,55.450231158772,152.824049075,27.725115579386,2.77644510519779,229.801310516429,75.8467876335707,"poor"
"32","2H",1500,4,3.49162236763851,25.9865551225,1.74581118381926,2.77644510519779,30.8337040384145,21.1394062065855,0.0428445678919973,0.16096344725,0.0214222839459986,2.77644510519779,0.220441242654025,0.101485651845975,118.193806806448,1173.53939375,59.096903403224,2.77644510519779,1337.61870193623,1009.46008556377,4,0.103133022184241,0.24533604675,0.0515665110921205,2.77644510519779,0.388507634063846,0.102164459436154,65.0394009135353,154.7123237,32.5197004567677,2.77644510519779,245.001486855691,64.423160544309,"poor"
"33","2H",2000,4,3.863214877087,26.50539699625,1.9316074385435,2.77644510519779,31.8683990141577,21.1423949783423,0.0400020731633808,0.147374244375,0.0200010365816904,2.77644510519779,0.202906024491116,0.0918424642588836,127.861290257598,1628.940007375,63.9306451287988,2.77644510519779,1806.43993411499,1451.44008063501,4,0.102778947317114,0.241442010125,0.0513894736585569,2.77644510519779,0.384122062722991,0.0987619575270088,64.8100369073581,152.253784025,32.4050184536791,2.77644510519779,242.224538894561,62.2830291554386,"poor"
"34","4A",0,2,0.513828279429478,-0.99063897075,0.36333146075,4.30265272974946,0.572650130649847,-2.55392807214985,0.0196497807964514,0.07664424975,0.01389449325,4.30265272974946,0.136427429060598,0.016861070439402,5.72203716984658,45.96844259,4.046091285,4.30265272974946,63.3773683022207,28.5595168777792,2,0.00417873591176955,0.136575171,0.0029548125,4.30265272974946,0.149288703069023,0.123861638930977,2.62705948652179,86.1310340925,1.85761157750001,4.30265272974946,94.1236916172446,78.1383765677554,"top"
"35","4A",100,5,1.34476316089919,0.589217390133333,0.601396368281613,2.57058183563631,2.1351559704557,-0.956721190189029,0.0808981315121513,0.121656470733333,0.0361787442627776,2.57058183563631,0.214656893571361,0.0286560478953057,16.4362053259973,51.8617745226667,7.3504944802148,2.57058183563631,70.7568221164518,32.9667269288815,5,0.0186159791952702,0.161836319866667,0.00832531898966922,2.57058183563631,0.183237233637388,0.140435406095945,11.7389898253808,102.055362500667,5.24983584734598,2.57058183563631,115.550495169927,88.5602298314067,"top"
"36","4A",200,5,2.16496527906792,5.172135764,0.968201906584536,2.57058183563631,7.66097799829466,2.68329352970534,0.0763660447631743,0.125773561,0.0341519334526499,2.57058183563631,0.213563900785242,0.037983221214758,14.193817460408,123.08917852,6.34766814033916,2.57058183563631,139.406378940203,106.771978099797,5,0.0353141840764901,0.1958374658,0.0157929832329945,2.57058183563631,0.236434621629245,0.155240309970755,22.2697231603553,123.49402164,9.95932296533116,2.57058183563631,149.095276349916,97.8927669300841,"top"
"37","4A",300,5,3.44339345646527,9.0215001302,1.53993236838686,2.57058183563631,12.9800223044837,5.06297795591632,0.0744425282295834,0.124855315,0.0332917107076591,2.57058183563631,0.210434381822367,0.0392762481776325,26.6621178130405,164.75209964,11.9236615708133,2.57058183563631,195.402847488207,134.101351791792,5,0.046213202340697,0.2101505816,0.0206671723783502,2.57058183563631,0.263277239509752,0.157023923690248,29.1390003494351,132.52338972,13.0313571155454,2.57058183563631,166.021559614911,99.025219825089,"top"
"38","4A",400,5,4.19232804387399,13.6167830669333,1.87486609801619,2.57058183563631,18.4362798027441,8.79728633112258,0.0753722239488753,0.128208730266667,0.0337074832730045,2.57058183563631,0.214856574493267,0.0415608860400663,57.5457866947243,187.797577208667,25.7352581736213,2.57058183563631,253.952164405189,121.642990012145,5,0.0410404396435927,0.227592763666667,0.0183538425739101,2.57058183563631,0.274772818001288,0.180412709332045,25.8817523229512,143.520099546667,11.5746715141864,2.57058183563631,173.273739894491,113.766459198842,"top"
"39","4A",600,5,4.02501604672502,20.283421334,1.80004189820092,2.57058183563631,24.9105763408996,15.6562663271004,0.0775492942437244,0.1384825456,0.0346810987072202,2.57058183563631,0.22763314797669,0.0493319432233098,76.2285746688703,311.8854273,34.0904549575025,2.57058183563631,399.517731582334,224.253123017666,5,0.0207035699975685,0.2702211152,0.00925891797829764,2.57058183563631,0.294021921572658,0.246420308827342,13.0547870473809,170.40182136,5.8382782539455,2.57058183563631,185.409593390983,155.394049329017,"top"
"40","4A",800,5,2.44885210894497,24.534041322,1.09515995648893,2.57058183563631,27.3492396132667,21.7188430307333,0.0786566287664843,0.1423913574,0.0351763137605649,2.57058183563631,0.232814950597552,0.0519677642024482,114.147853962073,448.0429005,51.0484721889828,2.57058183563631,579.267175845985,316.818625154015,5,0.0185595168384285,0.2823254478,0.00830006825605562,2.57058183563631,0.303661452493558,0.260989443106442,11.7066588032581,178.0351917,5.23537697469627,2.57058183563631,191.493156653863,164.577226746137,"top"
"41","4A",1000,5,1.32357918136377,27.157517414,0.591922604626585,2.57058183563631,28.6791029095556,25.6359319184444,0.0768985513771121,0.1353659158,0.0343900776500965,2.57058183563631,0.22376842473346,0.0469634068665395,156.42290677718,578.89900042,69.9544505583774,2.57058183563631,758.722640347283,399.075360492717,5,0.0220827608166667,0.2829928766,0.00987571086338709,2.57058183563631,0.308379199559419,0.257606553640581,13.9242003576371,178.46082786,6.22709170640067,2.57058183563631,194.468076689315,162.453579030685,"top"
"42","4A",1200,5,1.3837376097588,28.56929078,0.618826271688751,2.57058183563631,30.1600343534176,26.9785472065824,0.0716707133088235,0.1232417826,0.0320521173908856,2.57058183563631,0.205634373358693,0.0408491918413066,228.490470949982,695.1148766,102.18404505102,2.57058183563631,957.787326699995,432.442426500005,5,0.021717756948942,0.2786749266,0.00971247617133057,2.57058183563631,0.303641641425073,0.253708211774927,13.6959065625116,175.73615262,6.12499561745228,2.57058183563631,191.480955097575,159.991350142425,"top"
"43","4A",1500,5,1.35231888618435,28.653368756,0.604775391353003,2.57058183563631,30.2079933916519,27.0987441203481,0.0623575458114627,0.1291026318,0.0278871422688976,2.57058183563631,0.200788813164234,0.0574164504357663,167.149298260608,1036.8645219,74.7514386604214,2.57058183563631,1229.01921230816,844.709831491839,5,0.0125646709686828,0.2597407712,0.00561909168017858,2.57058183563631,0.274185106205842,0.245296436194158,7.9215963163672,163.79779334,3.5426455707418,2.57058183563631,172.904453694246,154.691132985754,"top"
"44","4A",2000,5,1.91063549537053,30.197455982,0.854462169574498,2.57058183563631,32.3939209143466,28.0009910496534,0.0546781785100193,0.1163284684,0.0244528248068543,2.57058183563631,0.179186455678497,0.0534704811215034,200.094960362413,1450.1763134,89.4851866650964,2.57058183563631,1680.20530879982,1220.14731800018,5,0.0124868213560458,0.2456355908,0.00558427627500291,2.57058183563631,0.259990429957697,0.231280751642303,7.87286362505217,154.8964466,3.52085164864041,2.57058183563631,163.947083893965,145.845809306035,"top"
"45","5A",0,5,0.389788697759382,-1.2078781783,0.17431880501022,2.57058183563631,-0.759777424530901,-1.6559789320691,0.0780408006255134,0.1187014889,0.0349009070434312,2.57058183563631,0.208417126593076,0.0289858512069243,19.3932134010326,49.931900858,8.67290869337375,2.57058183563631,72.2263224073188,27.6374793086812,5,0.0331845619645094,0.0914259833,0.0148405872712394,2.57058183563631,0.129574927369623,0.0532770392303766,20.9271656425638,57.653679735,9.35891299063414,2.57058183563631,81.7115314700249,33.5958279999751,"top"
"46","5A",100,6,1.06047954843122,0.547404246305556,0.432938962718934,2.44691185114497,1.60676772500493,-0.511959232393814,0.0802643474462327,0.140712800152778,0.032767782630122,2.44691185114497,0.220892675806166,0.0605329244993899,12.7219397051293,73.9519958551389,5.19371013600339,2.44691185114497,86.6605467383373,61.2434449719405,6,0.0430122319189571,0.115366110680556,0.0175596701499494,2.44691185114497,0.158333075672663,0.0723991456884477,27.1235308463865,72.75142064,11.0731350993811,2.44691185114497,99.846406144005,45.656435135995,"top"
"47","5A",200,6,2.21253948920715,4.46722424216667,0.903265464052606,2.44691185114497,6.67743521088695,2.25701327344638,0.0700321726328668,0.128643450916667,0.028590514754838,2.44691185114497,0.198601920300615,0.0586849815327184,20.6853948616794,133.897851673333,8.44477708985058,2.44691185114497,154.561476814766,113.2342265319,6,0.0600847551552895,0.1413289125,0.0245294985750867,2.44691185114497,0.201350433266023,0.0813073917339767,37.888738729312,89.1231778325,15.4680128140736,2.44691185114497,126.972041700919,51.2743139640811,"top"
"48","5A",300,6,3.47864537021041,7.88113125233333,1.42015102551843,2.44691185114497,11.3561156270901,4.4061468775766,0.0710312522830285,0.125873865833333,0.0289983873140537,2.44691185114497,0.196830363416183,0.0549173682504833,29.1710200290339,176.227509341667,11.9090190579402,2.44691185114497,205.367829210052,147.087189473282,6,0.0683789576300197,0.161344513166667,0.0279155925561565,2.44691185114497,0.22965150742406,0.0930375189092732,43.1202353618485,101.744028423333,17.6037623708741,2.44691185114497,144.818883193365,58.6691736533017,"top"
"49","5A",400,6,5.28726499564742,11.3418674661667,2.15851689570248,2.44691185114497,16.6235680391577,6.06016689317562,0.0803673425184661,0.136906165138889,0.0328098301922875,2.44691185114497,0.217188927470451,0.0566234028073265,33.7294016039658,246.593967402122,13.7699705431881,2.44691185114497,280.287871514166,212.900063290078,6,0.0736884939091254,0.169890658083333,0.0300832016652572,2.44691185114497,0.243501600758435,0.0962797154082313,46.4687123593695,107.134522554444,18.9707723807696,2.44691185114497,153.554330318323,60.7147147905657,"top"
"50","5A",600,6,7.32169334057002,17.0675764223333,2.98906878958836,2.44691185114497,24.3815642674646,9.75358857720203,0.080719778877272,0.136635116833333,0.0329537117332673,2.44691185114497,0.21726994461268,0.0560002890539865,57.9940245793614,349.4073999,23.6759613916436,2.44691185114497,407.340390416463,291.474409383537,6,0.0802851376665886,0.202043017583333,0.0327762702020407,2.44691185114497,0.282243661577036,0.12184237358963,50.6295192625739,127.40926814,20.669414685953,2.44691185114497,177.985503891288,76.8330323887117,"top"
"51","5A",800,6,7.60757613673548,20.1307213283333,3.10577995239594,2.44691185114497,27.7302911008994,12.5311515557673,0.0804140074219692,0.13974757125,0.0328288810593673,2.44691185114497,0.220076949373994,0.0594181931260055,84.6562731174492,500.2800234,34.5607787772405,2.44691185114497,584.847202574829,415.712844225171,6,0.0776829539545176,0.209260683166667,0.0317139331501148,2.44691185114497,0.286861882038102,0.131659484295231,48.9881936755299,131.958823525,19.9993463209477,2.44691185114497,180.895461052879,83.0221859971205,"top"
"52","5A",1000,6,7.44964765778315,21.6084735135,3.04130592084809,2.44691185114497,29.0502810141806,14.1666660128194,0.0681859786067423,0.146729756,0.0278368091998081,2.44691185114497,0.214843974329072,0.0786155376709283,68.8512985967951,701.488892033333,28.1084249483586,2.44691185114497,770.267730156491,632.710053910176,6,0.0755637519346047,0.210441669666667,0.0308487725483378,2.44691185114497,0.28592589680847,0.134957442524863,47.6518980647768,132.705381551667,19.4538059223034,2.44691185114497,180.307129812825,85.1036332905083,"top"
"53","5A",1200,6,7.13736394388502,22.4272848091667,2.91381662850947,2.44691185114497,29.5571372495298,15.2974323688036,0.0789930231027633,0.130392587,0.0322487666402756,2.44691185114497,0.209302476276899,0.0514826977231012,169.075471138521,807.77999295,69.0247720516735,2.44691185114497,976.67752570582,638.88246019418,6,0.072506894603032,0.207918424083333,0.0296008157685313,2.44691185114497,0.280349010990911,0.135487837175755,45.7234399898156,131.115432641667,18.6665162099693,2.44691185114497,176.79075237543,85.4401129079032,"top"
