,Unnamed: 0.1,Unnamed: 0,row,column,id_y,construct,event,ramet,construct.1,area,geometry,blue_mean,blue_std,green_mean,green_std,red_mean,red_std,nir_mean,nir_std,re_mean,re_std,TGI_mean,TGI_std,GRVI_mean,GRVI_std,MGRVI_mean,MGRVI_std,EXG_mean,EXG_std,EXGR_mean,EXGR_std,NDVI_mean,NDVI_std,NDRE_mean,NDRE_std,GNDVI_mean,GNDVI_std,SAVI_mean,SAVI_std,OSAVI_mean,OSAVI_std,MSAVI_mean,MSAVI_std,GCI_mean,GCI_std,RECI_mean,RECI_std,ARI_mean,ARI_std,1335_degC_mean,1335_degC_std,block,shadow_pix,shadow_area
0,0,0,1,8,717_Control,Control,control,,control,0.313873848,"POLYGON ((484058.000376008 4937437.63827614, 484057.9109971393 4937437.752681092, 484057.90367827984 4937437.765652223, 484057.9005047231 4937437.780203664, 484057.9017580473 4937437.795044321, 484057.9230717219 4937437.884561754, 484057.92824452766 4937437.897690564, 484057.9368794956 4937437.90885125, 484057.9482888554 4937437.917154869, 484057.9615638579 4937437.921940043, 484057.9756471568 4937437.922825635, 484058.0566391204 4937437.916431533, 484058.06945898855 4937437.913695756, 484058.08112722915 4937437.907722009, 484058.0908418444 4937437.898920888, 484058.1724360387 4937437.802681582, 484058.2501300417 4937437.726882555, 484058.26495383825 4937437.72175124, 484058.31882418646 4937437.777117988, 484058.4119359087 4937437.880810587, 484058.4226343962 4937437.889801732, 484058.4354033544 4937437.89548082, 484058.4492452809 4937437.897404203, 484058.4630788536 4937437.89542163, 484058.52915124496 4937437.876239323, 484058.5428771694 4937437.869870162, 484058.55406921136 4937437.859686576, 484058.5617023266 4937437.846621249, 484058.56507742166 4937437.831870793, 484058.5714715241 4937437.744484727, 484058.5703285199 4937437.729610848, 484058.5648483529 4937437.715736176, 484058.55551884306 4937437.7040957725, 484058.472395512 4937437.627366544, 484058.4717500331 4937437.626781053, 484058.415852718 4937437.576959533, 484058.48003837146 4937437.520476158, 484058.4911036844 4937437.506509113, 484058.4965683717 4937437.489548668, 484058.5093565765 4937437.393637133, 484058.5088471156 4937437.377338345, 484058.50312029425 4937437.3620702885, 484058.4927852402 4937437.349456935, 484058.40539917425 4937437.2727277065, 484058.3917162252 4937437.2641777545, 484058.37602282857 4937437.260430478, 484058.22895847366 4937437.24977364, 484058.2139733661 4937437.250953134, 484058.20001598087 4937437.256533103, 484058.1883477568 4937437.266009241, 484058.14572040754 4937437.312899326, 484058.1377273336 4937437.324717996, 484058.13339771517 4937437.338313016, 484058.13224403816 4937437.345235078, 484058.08073098725 4937437.328750902, 484058.0655334549 4937437.326372126, 484058.0503320178 4937437.32872582, 484058.00344193366 4937437.343645393, 484057.9897694669 4937437.350442222, 484057.97878573986 4937437.3610483995, 484057.9715150212 4937437.374474862, 484057.93954450934 4937437.463992295, 484057.9374381094 4937437.471864843, 484057.92891263956 4937437.5187549265, 484057.92907710123 4937437.5375050055, 484057.93973393855 4937437.590789192, 484057.94588559633 4937437.606703623, 484057.95703010145 4937437.619623066, 484057.9718697344 4937437.628043119, 484058.000376008 4937437.63827614))",0.165515828,0.052366057,0.37392933,0.093522266,0.202420936,0.075541212,0.646050507,0.151883738,0.559051622,0.107142773,0.194020487,0.078905892,0.306543962,0.135823451,0.537810128,0.218619679,0.529431253,0.198088511,-0.356193399,0.194006952,0.526600964,0.126143221,0.066304126,0.035735256,0.268976391,0.042703424,0.488340486,0.125432347,0.508498966,0.123356263,0.487065873,0.128760184,0.745271215,0.161025816,0.145089293,0.080168695,1.054846134,0.699945939,22.74947628,2.448024444,PP,623,0.922209759
1,1,1,1,7,Vvmyb 68-1-4,pC2300-V-V-MYB,68-1,,grape,0.372196083,"POLYGON ((484057.59944054 4937435.203989126, 484057.58984610427 4937435.207801247, 484057.4919560954 4937435.275311599, 484057.4798916172 4937435.287083356, 484057.47242442396 4937435.30219517, 484057.47040316503 4937435.318929578, 484057.4740575572 4937435.335384709, 484057.48297227756 4937435.34969043, 484057.53698055836 4937435.410449745, 484057.5466936788 4937435.4188857395, 484057.5582378342 4937435.424564049, 484057.7168871589 4937435.4785723295, 484057.73181840463 4937435.481225862, 484057.7468583813 4937435.479281014, 484057.92238529376 4937435.428648251, 484057.9372177882 4937435.421556475, 484057.9489483068 4937435.410037313, 484057.9563085637 4937435.395336197, 484057.9585027793 4937435.379042591, 484057.9552937183 4937435.362918134, 484057.9470283393 4937435.348706178, 484057.84913833044 4937435.230563064, 484057.8398681091 4937435.222060882, 484057.95532118506 4937435.207425985, 484057.9700008074 4937435.203214222, 484057.9827243429 4937435.194767808, 484057.99230478617 4937435.182874727, 484058.01659338083 4937435.1409217, 484058.1133601264 4937435.129862643, 484058.1302317987 4937435.124812711, 484058.1443059954 4937435.114226299, 484058.1538366427 4937435.099416778, 484058.1707142304 4937435.058910568, 484058.1745603843 4937435.039679799, 484058.1745603843 4937434.908034614, 484058.17138817726 4937434.890508696, 484058.16227407206 4937434.875206612, 484058.14837454184 4937434.864070016, 484058.0673621207 4937434.820188288, 484058.0450936159 4937434.814176782, 484057.71766841377 4937434.8040502295, 484057.7024557311 4937434.805930467, 484057.6885275361 4937434.812330967, 484057.6771928619 4937434.822650181, 484057.669516991 4937434.8359182635, 484057.66622133565 4937434.850888222, 484057.66761563596 4937434.8661531145, 484057.6709911535 4937434.879655185, 484057.67653363035 4937434.89310259, 484057.68571180577 4937434.90438589, 484057.6977490162 4937434.912550283, 484057.71162666444 4937434.916904894, 484057.9106234336 4937434.948629016, 484057.9248727587 4937435.015804406, 484057.90698872413 4937435.096282561, 484057.85760546173 4937435.108202659, 484057.80069195584 4937435.078607636, 484057.7840884976 4937435.05488841, 484057.77640764375 4937435.046246755, 484057.6515134945 4937434.934854676, 484057.63544548466 4937434.925225632, 484057.5341799583 4937434.888094939, 484057.5169672258 4937434.885038755, 484057.37181997125 4937434.885038755, 484057.35140166833 4937434.889397842, 484057.2231320015 4937434.94678164, 484057.2102761111 4937434.955101941, 484057.2005413576 4937434.966922935, 484057.1948408662 4937434.981135807, 484057.193709346 4937434.996407381, 484057.19725293416 4937435.011305178, 484057.20513924025 4937435.0244317725, 484057.2388944157 4937435.064937984, 484057.24574191 4937435.071706864, 484057.3908891646 4937435.189849978, 484057.4057031824 4937435.198182944, 484057.4224527345 4937435.201071878, 484057.57172669226 4937435.201071878, 484057.59944054 4937435.203989126))",0.245020758,0.052780683,0.323430978,0.064656164,0.326087742,0.089484835,0.585114722,0.085829223,0.558529843,0.093179013,0.046794061,0.02275178,0.003721818,0.055581844,0.007310875,0.110306733,0.091555577,0.06233833,-0.778084789,0.068376148,0.28976222,0.130735494,0.024486201,0.038931079,0.288571167,0.102253,0.277650452,0.126422685,0.284463651,0.128631362,0.275243722,0.126189788,0.877472462,0.466707794,0.053516612,0.083143106,1.380089375,0.768574242,31.48129557,3.546889258,PP,228,0.337502127
2,2,2,1,6,Ptmyb_92-2_3,35S::PtrMYB119/pK2GW7 ,92-2,3.0,poplar,0.200088151,"POLYGON ((484058.06349629967 4937432.911813742, 484058.19747369736 4937432.828077869, 484058.2091348336 4937432.817984791, 484058.21716528886 4937432.804818011, 484058.2208010383 4937432.789830227, 484058.2241765559 4937432.749324016, 484058.2229686926 4937432.733503343, 484058.2168648018 4937432.71885769, 484058.2064795519 4937432.706861889, 484058.1928587484 4937432.698723932, 484058.1773740207 4937432.695263318, 484058.0659819416 4937432.688512283, 484058.05505766405 4937432.689048677, 484057.9875257838 4937432.699853777, 484057.9213751575 4937432.663771617, 484057.9268452322 4937432.623657736, 484057.9267223086 4937432.609299216, 484057.91322023846 4937432.521535761, 484057.90936178056 4937432.508540687, 484057.9021544778 4937432.497059641, 484057.89212809474 4937432.487936524, 484057.7841115332 4937432.413675138, 484057.7809786433 4937432.411688289, 484057.69996622216 4937432.364431043, 484057.68423777184 4937432.358524043, 484057.6674406103 4937432.358160501, 484057.651471317 4937432.363381466, 484057.63813299645 4937432.373597434, 484057.55036954023 4937432.468111925, 484057.5418866832 4937432.480594815, 484057.5375150559 4937432.49504024, 484057.5376529684 4937432.510132038, 484057.5422878552 4937432.524495159, 484057.6233002763 4937432.686520002, 484057.63372006925 4937432.700537922, 484057.6483256711 4937432.710116574, 484057.8043200987 4937432.776971328, 484057.8514367365 4937432.8263316145, 484057.831162154 4937432.971150062, 484057.8315980446 4937432.987623739, 484057.83736556774 4937433.003060958, 484057.8478382041 4937433.015784792, 484057.86187832354 4937433.024413064, 484057.8779607645 4937433.028008498, 484057.89433851035 4937433.026180524, 484057.9092324658 4937433.0191277135, 484058.06349629967 4937432.911813742))",0.178597181,0.052323846,0.25634224,0.058928396,0.211570885,0.058653297,0.712952476,0.11091402,0.71965254,0.099506877,0.064885321,0.021551708,0.101402072,0.053848765,0.199182263,0.104346359,0.199242628,0.073517788,-0.657040021,0.068681427,0.543213357,0.108861642,-0.0059964,0.022104653,0.47163164,0.097253264,0.525930041,0.106288956,0.535553328,0.106762635,0.526570386,0.108618728,1.907643092,0.67863247,-0.010957126,0.043897481,2.714686736,1.03148803,25.06420898,5.081587163,PP,263,0.389311664
3,3,3,1,5,VV myb 59-3,pC2300-V-V-MYB,59-3,,grape,0.439715124,"POLYGON ((484058.1718126363 4937430.003570065, 484058.1333356877 4937429.902130837, 484058.12412027275 4937429.886830773, 484058.1101152232 4937429.875745901, 484058.0088496968 4937429.82173762, 484057.99205987167 4937429.81631157, 484057.9744307248 4937429.817055498, 484057.9581577211 4937429.823876759, 484057.8433901245 4937429.898138145, 484057.8316612497 4937429.9086928405, 484057.82380546577 4937429.922376947, 484057.82060510886 4937429.937827702, 484057.82237889356 4937429.953506406, 484057.8289501736 4937429.967851663, 484057.8829584544 4937430.048864084, 484057.884191413 4937430.050629904, 484058.00283063593 4937430.212978314, 484058.00283063593 4937430.258665904, 484057.8056410986 4937430.275098366, 484057.7894454049 4937430.27925334, 484057.77552513755 4937430.288515654, 484057.66075754096 4937430.396532216, 484057.6516676187 4937430.408041007, 484057.6463078673 4937430.421692087, 484057.64513939444 4937430.4363110345, 484057.6482627256 4937430.450640157, 484057.6554091558 4937430.463446697, 484057.66596386634 4937430.473628889, 484057.76047835767 4937430.541139239, 484057.7755044164 4937430.548442095, 484057.7920975169 4937430.550387128, 484057.8084051116 4937430.546757184, 484057.99068305915 4937430.472495798, 484058.0025500649 4937430.465631684, 484058.0121067499 4937430.455802562, 484058.0186346737 4937430.443747352, 484058.0350849506 4937430.399879946, 484058.0465371739 4937430.388427723, 484058.0838430571 4937430.388427723, 484058.0838430571 4937430.540958776, 484058.0841488704 4937430.546480352, 484058.0908999054 4937430.607239668, 484058.0966638141 4937430.625595502, 484058.1089322025 4937430.640415957, 484058.1831935886 4937430.701175273, 484058.2015590283 4937430.71067704, 484058.39733904606 4937430.764685321, 484058.41174231697 4937430.766473438, 484058.42605232634 4937430.764049555, 484058.43906330393 4937430.757617912, 484058.44967893657 4937430.747720442, 484058.5036872173 4937430.68021009, 484058.5120604986 4937430.664838959, 484058.5146226994 4937430.647523687, 484058.51105981314 4937430.630386321, 484058.5018084839 4937430.615527101, 484058.3802898522 4937430.4805064, 484058.3654858251 4937430.469233277, 484058.29861065367 4937430.435795691, 484058.29861065367 4937430.3886210695, 484058.5042749175 4937429.8777775755, 484058.50782028516 4937429.86179503, 484058.50601319235 4937429.845524018, 484058.4990473676 4937429.830708867, 484058.4876695791 4937429.818937829, 484058.47309957776 4937429.811472813, 484058.45689933415 4937429.809114101, 484058.44080558844 4937429.812114561, 484058.2922828164 4937429.866122842, 484058.2803376237 4937429.872404738, 484058.27050772606 4937429.881652601, 484058.1718126363 4937430.003570065))",0.182934888,0.052159521,0.26759505,0.088879619,0.232725332,0.077518605,0.503870004,0.102192196,0.555252752,0.105297563,0.065241908,0.043510063,0.067626693,0.070384003,0.132402934,0.136034073,0.168752573,0.099652743,-0.696376814,0.09225764,0.376871155,0.099042016,-0.050119621,0.072582962,0.317867188,0.098560579,0.329655878,0.085227393,0.354999425,0.091305242,0.322431076,0.086672166,0.998291224,0.464651925,-0.08645182,0.130689117,2.318523941,1.435320213,25.68078825,3.667615281,PP,190,0.281251772
4,4,4,1,4,Ptmyb_124_4,35S::PtrMYB119/pK2GW7 ,124,4.0,poplar,0.756236595,"POLYGON ((484057.4966469972 4937428.558724501, 484057.50193709275 4937428.557997536, 484058.0285178301 4937428.45673201, 484058.0443203625 4937428.450790636, 484058.0572447747 4937428.439928799, 484058.17013708747 4937428.306510611, 484058.35450335604 4937428.4964637365, 484058.36573743215 4937428.50514429, 484058.37895844865 4937428.510317411, 484058.39310049295 4937428.511566033, 484058.40702339675 4937428.508789484, 484058.5217909934 4937428.468283273, 484058.5356871957 4937428.460725156, 484058.5465268729 4937428.449204263, 484058.553225062 4937428.434873742, 484058.5551113288 4937428.41916796, 484058.5519968735 4937428.4036589395, 484058.54419342766 4937428.389899004, 484058.4361768661 4937428.254878303, 484058.42640795355 4937428.245579094, 484058.32561479404 4937428.172784034, 484058.32561479404 4937428.13967947, 484058.789351299 4937428.133577675, 484058.8039832189 4937428.131186869, 484058.8172708081 4937428.124610472, 484058.82804577367 4937428.114426702, 484058.8353607416 4937428.101530956, 484058.86911591707 4937428.0137674995, 484058.87230558787 4937427.999598021, 484058.8712883662 4937427.985109633, 484058.86615008477 4937427.971524854, 484058.8573243078 4937427.95998996, 484058.8455557478 4937427.951478255, 484058.83183742716 4937427.94670795, 484058.42798698664 4937427.869501248, 484058.4515635941 4937427.794841991, 484058.4538572012 4937427.778134597, 484058.4504659565 4937427.761615, 484058.4417756451 4937427.747162453, 484058.4287748683 4937427.736421064, 484058.41294258233 4937427.730612763, 484058.1564032487 4937427.683355518, 484058.1416017795 4937427.682859133, 484058.1273041856 4937427.686720311, 484058.0192876241 4937427.733977556, 484058.00684581493 4937427.741773965, 484057.9972050924 4937427.752848218, 484057.99202008423 4937427.764409621, 484057.9907918479 4937427.762283252, 484057.9802841701 4937427.752358096, 484057.96737649787 4937427.745853328, 484057.787250206 4937427.685811231, 484057.6813115421 4937427.639463065, 484057.66726166196 4937427.635631157, 484057.6527035417 4937427.636010344, 484057.4974297345 4937427.663014485, 484057.483264423 4937427.667741496, 484057.4711268452 4937427.676440916, 484057.46209967654 4937427.688336752, 484057.45698814286 4937427.702367893, 484057.45624819444 4937427.717282757, 484057.4599458349 4937427.731750934, 484057.4677512334 4937427.74448186, 484057.57576779486 4937427.872751527, 484057.58976173325 4937427.884269547, 484057.60694228695 4937427.890042214, 484057.75527225586 4937427.91123221, 484057.75986248103 4937427.998446488, 484057.7600587828 4937428.0009635035, 484057.7774824894 4937428.169392668, 484057.67648079304 4937428.249130849, 484057.5144313997 4937428.313950607, 484057.50987263327 4937428.3160451995, 484057.3545988261 4937428.397057621, 484057.34241436573 4937428.405988997, 484057.3334536858 4937428.4181519225, 484057.3285348266 4937428.432436017, 484057.32810684154 4937428.447537255, 484057.33220880263 4937428.4620770095, 484057.3659639781 4937428.536338395, 484057.3743390059 4937428.54912026, 484057.3861834726 4937428.558775609, 484057.4003910236 4937428.564402567, 484057.4156345761 4937428.5654755365, 484057.4966469972 4937428.558724501), (484058.0057428022 4937427.838068686, 484058.072608144 4937428.043122401, 484058.02414927643 4937428.045141521, 484058.0057428022 4937427.838068686))",0.139398052,0.055895579,0.203002002,0.086556019,0.177455563,0.076215755,0.559113727,0.144657778,0.564790998,0.125045612,0.048761508,0.03408773,0.063591261,0.06387976,0.124887297,0.123769619,0.165743073,0.089717039,-0.701333889,0.083489102,0.525814925,0.120600413,-0.011503906,0.048937361,0.476895424,0.137921388,0.457998858,0.115111646,0.493164769,0.11524244,0.455303531,0.121790555,2.094848161,1.063797802,-0.01817518,0.094664011,4.131674748,2.578430944,23.16621094,3.039165218,PP,464,0.686846434
5,5,5,1,3,Ptmyb_122_1,35S::PtrMYB119/pK2GW7 ,122,1.0,poplar,0.367418478,"POLYGON ((484057.8038009857 4937425.683635017, 484057.7961079298 4937425.698176668, 484057.793550657 4937425.714427916, 484057.79640601034 4937425.73062945, 484057.8043648776 4937425.745027337, 484057.81656565494 4937425.756062904, 484057.8316875217 4937425.762541475, 484057.8480934287 4937425.7637616955, 484057.86400732014 4937425.75959147, 484057.8777064044 4937425.750482254, 484058.0431980395 4937425.595667498, 484058.0539469404 4937425.612388011, 484057.90304322034 4937425.841761665, 484057.89672688174 4937425.855544976, 484057.8948321757 4937425.870587777, 484057.8975333208 4937425.885506879, 484057.904581946 4937425.898930465, 484057.915329928 4937425.909624233, 484057.9287889864 4937425.916604886, 484057.94372155675 4937425.919230553, 484057.95875458425 4937425.917259801, 484058.16803667217 4937425.856500485, 484058.1802508154 4937425.851096952, 484058.1905987355 4937425.842652783, 484058.1983420735 4937425.8317704955, 484058.26585242443 4937425.703500829, 484058.2712739426 4937425.685970805, 484058.2700063582 4937425.6676654, 484058.22371726535 4937425.489121756, 484058.20384802186 4937425.290429321, 484058.19964193576 4937425.274774855, 484058.1906489258 4937425.261288594, 484058.09613443445 4937425.160023068, 484058.07844651537 4937425.147834362, 484057.8961685678 4937425.0735729765, 484057.89103977976 4937425.071801397, 484057.7492680428 4937425.031295187, 484057.74906926544 4937425.031238837, 484057.53303614235 4937424.970479521, 484057.51612486003 4937424.968726037, 484057.4996037019 4937424.972740699, 484057.485382951 4937424.982059305, 484057.3841174246 4937425.076573796, 484057.3744973656 4937425.088895075, 484057.36915222614 4937425.1035848325, 484057.3686044604 4937425.119207233, 484057.37290760904 4937425.134235287, 484057.3816410661 4937425.147200093, 484057.39395119046 4937425.156834423, 484057.6977477697 4937425.3256103005, 484057.7151514977 4937425.331427051, 484057.9327109593 4937425.361643643, 484057.98025806685 4937425.452415394, 484057.8038009857 4937425.683635017))",0.133876678,0.057602321,0.196333252,0.073662418,0.163930969,0.06040532,0.543020386,0.215763632,0.555561768,0.202425307,0.050735405,0.035794544,0.084859085,0.064647974,0.166282272,0.124395605,0.195141464,0.110879141,-0.672476013,0.089129315,0.517123413,0.111725738,-0.01889278,0.0431272,0.451374542,0.12964826,0.44666214,0.1435731,0.482140045,0.12616722,0.439249237,0.152615044,1.844553467,0.857883954,-0.03357856,0.082957176,3.744194336,1.887462665,22.93536252,3.160202176,PP,533,0.788985235
6,6,6,1,2,717_Control_2,35S::PtrMYB119/pK2GW7 ,control,2.0,poplar,0.227722576,"POLYGON ((484057.55000005686 4937423.128188552, 484057.56279579434 4937423.136642422, 484057.5775519517 4937423.140820295, 484057.59288027673 4937423.140329119, 484057.6073386878 4937423.135215104, 484057.7091606092 4937423.0803879155, 484057.7091606092 4937423.14519983, 484057.7112610893 4937423.159539843, 484057.71738604887 4937423.17267502, 484057.72702087375 4937423.183501754, 484057.73935605364 4937423.19111039, 484057.91150744853 4937423.265371776, 484057.9271511165 4937423.269287785, 484057.94322761585 4937423.268020645, 484057.95806460816 4937423.26170217, 484058.0593301346 4937423.197567336, 484058.0708217046 4937423.187534816, 484058.07875338977 4937423.174504234, 484058.08238688455 4937423.159688521, 484058.0813839721 4937423.144466766, 484058.0758380065 4937423.1302558575, 484058.0662652234 4937423.11837859, 484057.9614381936 4937423.022801004, 484057.9559075921 4937423.005287433, 484058.04907546035 4937422.9354115315, 484058.0592350201 4937422.925197598, 484058.0660606763 4937422.9125109315, 484058.06898578734 4937422.898404733, 484058.0677675208 4937422.884050051, 484058.04413889797 4937422.782784524, 484058.03819205065 4937422.768206716, 484058.0280069724 4937422.756200813, 484058.0145935241 4937422.747957215, 484057.9992816626 4937422.744293281, 484057.91151820635 4937422.737542246, 484057.89079014363 4937422.740335236, 484057.77288439416 4937422.782660377, 484057.71557300445 4937422.769635061, 484057.6513909748 4937422.747310877, 484057.62911558826 4937422.7250354905, 484057.6155774214 4937422.71540182, 484057.59962985676 4937422.710736548, 484057.5830340772 4937422.711554888, 484057.56762285135 4937422.717766465, 484057.5550981308 4937422.7286853, 484057.5468430935 4937422.7431055615, 484057.5232144707 4937422.807240395, 484057.52013329027 4937422.824117778, 484057.5229387088 4937422.841043184, 484057.5465673316 4937422.908553534, 484057.55136033415 4937422.91853596, 484057.55770428164 4937422.928686276, 484057.53832877794 4937422.939903673, 484057.5275486715 4937422.948302741, 484057.5194452819 4937422.959306837, 484057.51462394866 4937422.972093932, 484057.4977463609 4937423.046355318, 484057.4969163708 4937423.063852434, 484057.5021724053 4937423.080562074, 484057.5128693638 4937423.094433377, 484057.55000005686 4937423.128188552))",0.169451043,0.062631033,0.36933547,0.091413187,0.229952068,0.089875187,0.621812291,0.132685589,0.5640435,0.100015901,0.176289023,0.076599992,0.244887912,0.149529905,0.43711794,0.248988221,0.469397366,0.21366859,-0.433113344,0.212898076,0.466043238,0.152607661,0.044453163,0.037230252,0.258474018,0.052151752,0.433594045,0.144584968,0.451144606,0.147506288,0.431943733,0.147209411,0.710262077,0.187676685,0.096163104,0.08022683,1.085014097,0.679486578,24.22723123,4.278869125,PP,225,0.33306131
7,7,7,1,1,717_Control_3,Control,control,3.0,control,0.361961015,"POLYGON ((484057.4101201822 4937420.807508263, 484057.4165895593 4937420.822735312, 484057.42767378467 4937420.835017649, 484057.44215928693 4937420.843010527, 484057.4584601014 4937420.8458388345, 484057.47479151125 4937420.843192909, 484057.65882328403 4937420.780809257, 484057.91356909205 4937420.857233, 484057.92812482105 4937420.859341331, 484057.9426642543 4937420.857123407, 484057.9559293569 4937420.850771135, 484058.08082350617 4937420.766383196, 484058.09278373915 4937420.755016174, 484058.10039297777 4937420.7403752785, 484058.1028225564 4937420.724054938, 484058.09980788775 4937420.707832481, 484058.09167727706 4937420.693474572, 484057.94682834414 4937420.514724825, 484057.96390746936 4937420.398017469, 484057.9637854705 4937420.382747974, 484057.9590605515 4937420.368227387, 484057.95017340034 4937420.355810025, 484057.93795291224 4937420.346654043, 484057.9235388791 4937420.341613409, 484057.67675406614 4937420.295912518, 484057.6534161655 4937420.239901557, 484057.6462774542 4937420.227862224, 484057.6360814118 4937420.218273301, 484057.6236270278 4937420.211886201, 484057.60989026114 4937420.209201435, 484057.48162059434 4937420.202450399, 484057.46667376684 4937420.203922596, 484057.4528384725 4937420.2097672215, 484057.44136307 4937420.219456915, 484057.43328298494 4937420.232117374, 484057.4293272835 4937420.2466062475, 484057.41440424137 4937420.37494441, 484057.3348254244 4937420.457267324, 484057.2623798993 4937420.490471523, 484057.24863689416 4937420.49980665, 484057.23871125537 4937420.513129431, 484057.23369883205 4937420.528968951, 484057.23415302543 4937420.545576435, 484057.24002368975 4937420.561118316, 484057.28728093544 4937420.642130737, 484057.29699842195 4937420.65408098, 484057.309892187 4937420.662506457, 484057.32473867515 4937420.666607632, 484057.3777726643 4937420.6727269385, 484057.4101201822 4937420.807508263))",0.138199575,0.045789011,0.333485105,0.067059325,0.188411791,0.08082672,0.567736779,0.103028994,0.545569777,0.093019152,0.175702758,0.071540446,0.295461615,0.176063606,0.506610635,0.278000304,0.546219626,0.245202469,-0.358299852,0.250829203,0.506988525,0.170152427,0.018964977,0.026100595,0.261423543,0.045831913,0.452853387,0.154833782,0.482462785,0.162468147,0.453024436,0.160790229,0.718130481,0.165209815,0.040109175,0.054396151,1.247773598,0.481625778,23.70653085,3.695611788,PP,530,0.784544418
8,8,8,2,8,Vvmyb 7-1,pC2300-V-V-MYB,1-Jul,,grape,0.305518315,"POLYGON ((484060.6241353753 4937437.603809426, 484060.6195741097 4937437.617730742, 484060.61924342613 4937437.632376521, 484060.6231717117 4937437.6464895215, 484060.6310217494 4937437.658858236, 484060.64211966627 4937437.668420894, 484060.65551278065 4937437.674356607, 484060.8330001669 4937437.72350696, 484060.79143860424 4937438.038187363, 484060.7919752261 4937438.054520719, 484060.7977498656 4937438.069808623, 484060.8081456379 4937438.08241792, 484060.82205199805 4937438.091001604, 484060.83798337705 4937438.094642706, 484060.94937545614 4937438.101393741, 484060.9640380805 4937438.100112057, 484060.97769223544 4937438.094616666, 484060.98915473244 4937438.085383767, 484060.9974322991 4937438.073213428, 484061.0018076502 4937438.059160259, 484061.04282162583 4937437.79513279, 484061.12435888656 4937437.858138856, 484061.135983884 4937437.864845513, 484061.1489740007 4937437.868218447, 484061.23336193943 4937437.878345, 484061.2486919258 4937437.877814822, 484061.2631397904 4937437.872662271, 484061.2753457604 4937437.863372284, 484061.2841610609 4937437.850819195, 484061.2887560325 4937437.836184449, 484061.28869821574 4937437.820845406, 484061.2695822978 4937437.7006882075, 484061.35874454613 4937437.627737277, 484061.3685487577 4937437.61697796, 484061.3748385436 4937437.603850734, 484061.3770808181 4937437.589468187, 484061.3750855391 4937437.575049299, 484061.3690218149 4937437.561816132, 484061.35940357146 4937437.550890252, 484061.347045995 4937437.543197673, 484061.1377639071 4937437.452058699, 484061.1241322839 4937437.448302965, 484061.10999430896 4937437.448513575, 484061.09648060595 4937437.452673686, 484061.0846718747 4937437.46045061, 484061.0643354921 4937437.478440487, 484061.0388317026 4937437.327543066, 484061.03429393814 4937437.313598464, 484061.02590577886 4937437.301570081, 484061.0143887514 4937437.292492566, 484061.0007335192 4937437.287146741, 484060.9861146683 4937437.285992439, 484060.9717896725 4937437.289128952, 484060.9589907292 4937437.296286483, 484060.840847615 4937437.387425457, 484060.8308511869 4937437.397743697, 484060.82420137385 4937437.410478477, 484060.8214471701 4937437.424578442, 484060.81619302696 4937437.532288377, 484060.7689656476 4937437.532288377, 484060.7691470283 4937437.530746642, 484060.7685568128 4937437.515292158, 484060.7632720446 4937437.500757351, 484060.75379834796 4937437.488532848, 484060.74104212597 4937437.479788238, 484060.72622383985 4937437.475360168, 484060.7107612405 4937437.475672297, 484060.69613372383 4937437.480694763, 484060.68374078866 4937437.489947037, 484060.6747681385 4937437.502543899, 484060.6241353753 4937437.603809426))",0.208285063,0.043870122,0.264041992,0.063033845,0.259300926,0.073331796,0.496826865,0.055067979,0.520078741,0.06718136,0.035860714,0.030158447,0.012765416,0.070141594,0.024956197,0.138527975,0.083098544,0.085157751,-0.770442543,0.086587039,0.323607997,0.114780391,-0.021901893,0.04769622,0.312972949,0.101273388,0.287566372,0.096556971,0.307439266,0.106227606,0.281342265,0.095952678,0.983939723,0.502611019,-0.038625302,0.090950986,2.08668832,1.191621146,26.74148763,2.228442285,PP,340,0.503292645
