flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230726143005,14:30:05,2023-07-26,PFA-00566,PSA-00583,PSF-00508,0.000000,0.000000,0.000000,227.097488,88.333725,0.611032,207.342972

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,156.284088,6999.712891,1
0.010000,201.115250,6999.712891,1
0.020000,211.612701,6999.712891,1
0.030000,214.767700,6999.712891,1
0.040000,216.015457,6999.712891,1
0.050000,216.679932,6999.712891,1
0.060000,217.084045,6999.712891,1
0.070000,217.394470,6999.712891,1
0.080000,217.646240,6999.712891,1
0.090000,217.840790,6999.712891,1
0.100000,218.012100,6999.712891,1
0.110000,218.155853,6999.712891,1
0.120000,218.279953,6999.712891,1
0.130000,218.407990,6999.712891,1
0.140000,218.524582,6999.712891,1
0.150000,218.642944,6999.712891,1
0.160000,218.750244,6999.712891,1
0.170000,218.859314,6999.712891,1
0.180000,218.959808,6999.712891,1
0.190000,219.047791,6999.712891,1
0.200000,219.160431,6999.712891,1
0.210000,219.245911,6999.712891,1
0.220000,219.325668,6999.712891,1
0.230000,219.422226,6999.712891,1
0.240000,219.504120,6999.712891,1
0.250000,219.561340,6999.712891,1
0.260000,219.632507,6999.712891,1
0.270000,219.698669,6999.712891,1
0.280000,219.756241,6999.712891,1
0.290000,219.819183,6999.712891,1
0.300000,219.874268,6941.392578,2
0.310000,219.802734,6883.072754,2
0.320000,219.817398,6824.752441,2
0.330000,219.785217,6766.432617,2
0.340000,219.827774,6708.112305,2
0.350000,219.790939,6649.791992,2
0.360000,219.815613,6591.472168,2
0.370000,219.735504,6533.151855,2
0.380000,219.624634,6474.832031,2
0.390000,219.635010,6416.511719,2
0.400000,219.566696,6358.191406,2
0.410000,219.572418,6299.871582,2
0.420000,219.485168,6241.551270,2
0.430000,219.494110,6183.231445,2
0.440000,219.396118,6124.911133,2
0.450000,219.241974,6066.590820,2
0.460000,219.228394,6008.270996,2
0.470000,219.120743,5949.950684,2
0.480000,218.985199,5891.630371,2
0.490000,218.967682,5833.310547,2
0.500000,218.842148,5774.990234,2
0.510000,218.683716,5716.670410,2
0.520000,218.653320,5658.350098,2
0.530000,218.519928,5600.029785,2
0.540000,218.360779,5541.709961,2
0.550000,218.199127,5483.389648,2
0.560000,218.019241,5425.069824,2
0.570000,217.964172,5366.749512,2
0.580000,217.801453,5308.429199,2
0.590000,217.603683,5250.109375,2
0.600000,219.742661,6999.712891,3
0.610000,219.989777,6999.712891,3
0.620000,219.960098,6999.712891,3
0.630000,219.917542,6999.712891,3
0.640000,219.893219,6999.712891,3
0.650000,219.843872,6999.712891,3
0.660000,219.790222,6999.712891,3
0.670000,219.722626,6999.712891,3
0.680000,219.669693,6999.712891,3
0.690000,219.623215,6999.712891,3
0.700000,219.585663,6999.712891,3
0.710000,219.518066,6999.712891,3
0.720000,219.456558,6999.712891,3
0.730000,219.383240,6999.712891,3
0.740000,219.337112,6999.712891,3
0.750000,219.280960,6999.712891,3
0.760000,219.220871,6999.712891,3
0.770000,219.143265,6999.712891,3
0.780000,219.063156,6999.712891,3
0.790000,218.975906,6999.712891,3
0.800000,218.887573,6999.712891,3
0.810000,218.789932,6999.712891,3
0.820000,218.704102,6999.712891,3
0.830000,218.622208,6999.712891,3
0.839999,218.548172,6999.712891,3
0.849999,218.451981,6999.712891,3
0.859999,218.381531,6999.712891,3
0.869999,218.286041,6999.712891,3
0.879999,218.178741,6999.712891,3
0.889999,218.074326,6999.712891,3
