flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230829060037,06:00:37,2023-08-29,PFA-00566,PSA-00583,PSF-00508,404.319061,85.129738,0.789449,0.000000,0.000000,0.000000,0.093039

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,245.756149,5999.757812
0.010000,341.185577,5999.757812
0.020000,370.673431,5999.757812
0.030000,379.931335,5999.757812
0.040000,382.304535,5999.757812
0.050000,383.233307,5999.757812
0.060000,384.002930,5999.757812
0.070000,384.907013,5999.757812
0.080000,385.892639,5999.757812
0.090000,386.893982,5999.757812
0.100000,387.838135,5999.757812
0.110000,388.733276,5999.757812
0.120000,389.552948,5999.757812
0.130000,390.360107,5999.757812
0.140000,391.157257,5999.757812
0.150000,391.956940,5999.757812
0.160000,392.708649,5999.757812
0.170000,393.483643,5999.757812
0.180000,394.219635,5999.757812
0.190000,394.952057,5999.757812
0.200000,395.674469,5999.757812
0.210000,396.380768,5999.757812
0.220000,397.052063,5999.757812
0.230000,397.722961,5999.757812
0.240000,398.367035,5999.757812
0.250000,399.036163,5999.757812
0.260000,399.664520,5999.757812
0.270000,400.250305,5999.757812
0.280000,400.756012,5999.757812
0.290000,401.245605,5999.757812
0.300000,401.690125,5999.757812
0.310000,402.067078,5999.757812
0.320000,402.411804,5999.757812
0.330000,402.728333,5999.757812
0.340000,402.986877,5999.757812
0.350000,403.241150,5999.757812
0.360000,403.431061,5999.757812
0.370000,403.619537,5999.757812
0.380000,403.775818,5999.757812
0.390000,403.906342,5999.757812
0.400000,404.072998,5999.757812
0.410000,404.166351,5999.757812
0.420000,404.250397,5999.757812
0.430000,404.290436,5999.757812
0.440000,404.319061,5999.757812
0.450000,404.310822,5999.757812
0.460000,404.296509,5999.757812
0.470000,404.275787,5999.757812
0.480000,404.231079,5999.757812
0.490000,404.210693,5999.757812
0.500000,404.167053,5999.757812
0.510000,404.092316,5999.757812
0.520000,404.020782,5999.757812
0.530000,403.985748,5999.757812
0.540000,403.938538,5999.757812
0.550000,403.895966,5999.757812
0.560000,403.841614,5999.757812
0.570000,403.798706,5999.757812
0.580000,403.725739,5999.757812
0.590000,403.681030,5999.757812
0.600000,403.630249,5999.757812
0.610000,403.542633,5999.757812
0.620000,403.458252,5999.757812
0.630000,403.375610,5999.757812
0.640000,403.288727,5999.757812
0.650000,403.205383,5999.757812
0.660000,403.105988,5999.757812
0.670000,403.006561,5999.757812
0.680000,402.925018,5999.757812
0.690000,402.818787,5999.757812
0.700000,402.726898,5999.757812
0.710000,402.621033,5999.757812
0.720000,402.525543,5999.757812
0.730000,402.409668,5999.757812
0.740000,402.295227,5999.757812
0.750000,402.169708,5999.757812
0.760000,402.099243,5999.757812
0.770000,401.999817,5999.757812
0.780000,401.920807,5999.757812
0.790000,401.844635,5999.757812
