flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230829044748,04:47:48,2023-08-29,PFA-00566,PSA-00583,PSF-00508,474.738464,80.631851,0.830155,0.000000,0.000000,0.000000,0.087637

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,255.791901,5999.757812
0.010000,374.138489,5999.757812
0.020000,422.549500,5999.757812
0.030000,435.166595,5999.757812
0.040000,438.150299,5999.757812
0.050000,439.708466,5999.757812
0.060000,441.308868,5999.757812
0.070000,442.986481,5999.757812
0.080000,444.703094,5999.757812
0.090000,446.342468,5999.757812
0.100000,447.924957,5999.757812
0.110000,449.409119,5999.757812
0.120000,450.932617,5999.757812
0.130000,452.543030,5999.757812
0.140000,454.199921,5999.757812
0.150000,455.922241,5999.757812
0.160000,457.728973,5999.757812
0.170000,459.501373,5999.757812
0.180000,461.266266,5999.757812
0.190000,462.958588,5999.757812
0.200000,464.555023,5999.757812
0.210000,466.013794,5999.757812
0.220000,467.355957,5999.757812
0.230000,468.573700,5999.757812
0.240000,469.639069,5999.757812
0.250000,470.574982,5999.757812
0.260000,471.391785,5999.757812
0.270000,472.099548,5999.757812
0.280000,472.672821,5999.757812
0.290000,473.154907,5999.757812
0.300000,473.592987,5999.757812
0.310000,473.891968,5999.757812
0.320000,474.172363,5999.757812
0.330000,474.347595,5999.757812
0.340000,474.498138,5999.757812
0.350000,474.598999,5999.757812
0.360000,474.651581,5999.757812
0.370000,474.711670,5999.757812
0.380000,474.710571,5999.757812
0.390000,474.730255,5999.757812
0.400000,474.738464,5999.757812
0.410000,474.698059,5999.757812
0.420000,474.668030,5999.757812
0.430000,474.638336,5999.757812
0.440000,474.593994,5999.757812
0.450000,474.528198,5999.757812
0.460000,474.447357,5999.757812
0.470000,474.369751,5999.757812
0.480000,474.295013,5999.757812
0.490000,474.189514,5999.757812
0.500000,474.066498,5999.757812
0.510000,473.876953,5999.757812
0.520000,473.699585,5999.757812
0.530000,473.532196,5999.757812
0.540000,473.367676,5999.757812
0.550000,473.217133,5999.757812
0.560000,473.055481,5999.757812
0.570000,472.889191,5999.757812
0.580000,472.723236,5999.757812
0.590000,472.528351,5999.757812
0.600000,472.331635,5999.757812
0.610000,472.127441,5999.757812
0.620000,471.930023,5999.757812
0.630000,471.731537,5999.757812
0.640000,471.499084,5999.757812
0.650000,471.279846,5999.757812
0.660000,471.106049,5999.757812
0.670000,470.890411,5999.757812
0.680000,470.730530,5999.757812
0.690000,470.549591,5999.757812
0.700000,470.383301,5999.757812
0.710000,470.163330,5999.757812
0.720000,469.971313,5999.757812
0.730000,469.766388,5999.757812
0.740000,469.566833,5999.757812
0.750000,469.377625,5999.757812
0.760000,469.177002,5999.757812
0.770000,469.018921,5999.757812
0.780000,468.873016,5999.757812
0.790000,468.719604,5999.757812
