flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230829042859,04:28:59,2023-08-29,PFA-00566,PSA-00583,PSF-00508,480.819946,79.542160,0.834570,0.000000,0.000000,0.000000,0.749987

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,219.469421,5999.757812
0.010000,333.044525,5999.757812
0.020000,381.451599,5999.757812
0.030000,398.030151,5999.757812
0.040000,404.528961,5999.757812
0.050000,409.180298,5999.757812
0.060000,413.936005,5999.757812
0.070000,419.234283,5999.757812
0.080000,425.059326,5999.757812
0.090000,431.177979,5999.757812
0.100000,437.399628,5999.757812
0.110000,443.498260,5999.757812
0.120000,449.316498,5999.757812
0.130000,454.726685,5999.757812
0.140000,459.606537,5999.757812
0.150000,463.869812,5999.757812
0.160000,467.526184,5999.757812
0.170000,470.585693,5999.757812
0.180000,473.065491,5999.757812
0.190000,475.092896,5999.757812
0.200000,476.705078,5999.757812
0.210000,477.895630,5999.757812
0.220000,478.850494,5999.757812
0.230000,479.553925,5999.757812
0.240000,480.068207,5999.757812
0.250000,480.421173,5999.757812
0.260000,480.615387,5999.757812
0.270000,480.738037,5999.757812
0.280000,480.808136,5999.757812
0.290000,480.819946,5999.757812
0.300000,480.786316,5999.757812
0.310000,480.719818,5999.757812
0.320000,480.604279,5999.757812
0.330000,480.467682,5999.757812
0.340000,480.373260,5999.757812
0.350000,480.253113,5999.757812
0.360000,480.137573,5999.757812
0.370000,480.034943,5999.757812
0.380000,479.914062,5999.757812
0.390000,479.838959,5999.757812
0.400000,479.747406,5999.757812
0.410000,479.635132,5999.757812
0.420000,479.553925,5999.757812
0.430000,479.490631,5999.757812
0.440000,479.395142,5999.757812
0.450000,479.317200,5999.757812
0.460000,479.215271,5999.757812
0.470000,479.126587,5999.757812
0.480000,479.022858,5999.757812
0.490000,478.912720,5999.757812
0.500000,478.839386,5999.757812
0.510000,478.715302,5999.757812
0.520000,478.600861,5999.757812
0.530000,478.491058,5999.757812
0.540000,478.409180,5999.757812
0.550000,478.320465,5999.757812
0.560000,478.201752,5999.757812
0.570000,478.065491,5999.757812
0.580000,477.946747,5999.757812
0.590000,477.833038,5999.757812
0.600000,477.746124,5999.757812
0.610000,477.630615,5999.757812
0.620000,477.518677,5999.757812
0.630000,477.432495,5999.757812
0.640000,477.341644,5999.757812
0.650000,477.236145,5999.757812
0.660000,477.159973,5999.757812
0.670000,477.098114,5999.757812
0.680000,477.003326,5999.757812
0.690000,476.949341,5999.757812
0.700000,476.914642,5999.757812
0.710000,476.835602,5999.757812
0.720000,476.814880,5999.757812
0.730000,476.775879,5999.757812
0.740000,476.759064,5999.757812
0.750000,476.717224,5999.757812
0.760000,476.669678,5999.757812
0.770000,476.569885,5999.757812
0.780000,476.429688,5999.757812
0.790000,476.258026,5999.757812
