flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230828122303,12:23:03,2023-08-28,PFA-00566,PSA-00583,PSF-00508,0.000000,0.000000,0.000000,328.158417,95.601440,0.708673,433.851318

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,196.556564,6999.712891,1
0.010000,263.304596,6999.712891,1
0.020000,289.359924,6999.712891,1
0.030000,301.146637,6999.712891,1
0.040000,306.470978,6999.712891,1
0.050000,309.017670,6999.712891,1
0.060000,310.329437,6999.712891,1
0.070000,311.055420,6999.712891,1
0.080000,311.470978,6999.712891,1
0.090000,311.718109,6999.712891,1
0.100000,311.903351,6999.712891,1
0.110000,311.968079,6999.712891,1
0.120000,312.054626,6999.712891,1
0.130000,312.127594,6999.712891,1
0.140000,312.157288,6999.712891,1
0.150000,312.183746,6999.712891,1
0.160000,312.198761,6999.712891,1
0.170000,312.212341,6999.712891,1
0.180000,312.217010,6999.712891,1
0.190000,312.215576,6999.712891,1
0.200000,312.240234,6999.712891,1
0.210000,312.238098,6999.712891,1
0.220000,312.223083,6999.712891,1
0.230000,312.224854,6999.712891,1
0.240000,312.223785,6999.712891,1
0.250000,312.200195,6999.712891,1
0.260000,312.195190,6999.712891,1
0.270000,312.185516,6999.712891,1
0.280000,312.188019,6999.712891,1
0.290000,312.180511,6999.712891,1
0.300000,312.189819,6941.392578,2
0.310000,311.969879,6883.072754,2
0.320000,311.919464,6824.752441,2
0.330000,311.717041,6766.432617,2
0.340000,311.664093,6708.112305,2
0.350000,311.448090,6649.791992,2
0.360000,311.396606,6591.472168,2
0.370000,311.178802,6533.151855,2
0.380000,310.909882,6474.832031,2
0.390000,310.867310,6416.511719,2
0.400000,310.640564,6358.191406,2
0.410000,310.581909,6299.871582,2
0.420000,310.364838,6241.551270,2
0.430000,310.324799,6183.231445,2
0.440000,310.073029,6124.911133,2
0.450000,309.829102,6066.590820,2
0.460000,309.783325,6008.270996,2
0.470000,309.525146,5949.950684,2
0.480000,309.264069,5891.630371,2
0.490000,309.232239,5833.310547,2
0.500000,308.994049,5774.990234,2
0.510000,308.709747,5716.670410,2
0.520000,308.661804,5658.350098,2
0.530000,308.412537,5600.029785,2
0.540000,308.148254,5541.709961,2
0.550000,307.861084,5483.389648,2
0.560000,307.563538,5425.069824,2
0.570000,307.526703,5366.749512,2
0.580000,307.262054,5308.429199,2
0.590000,306.982758,5250.109375,2
0.600000,311.391937,6999.712891,3
0.610000,312.082184,6999.712891,3
0.620000,312.238098,6999.712891,3
0.630000,312.227020,6999.712891,3
0.640000,312.213074,6999.712891,3
0.650000,312.177673,6999.712891,3
0.660000,312.147980,6999.712891,3
0.670000,312.102905,6999.712891,3
0.680000,312.077515,6999.712891,3
0.690000,312.054291,6999.712891,3
0.700000,312.044983,6999.712891,3
0.710000,312.014221,6999.712891,3
0.720000,311.982391,6999.712891,3
0.730000,311.984894,6999.712891,3
0.740000,311.952362,6999.712891,3
0.750000,311.947357,6999.712891,3
0.760000,311.928741,6999.712891,3
0.770000,311.915161,6999.712891,3
0.780000,311.867249,6999.712891,3
0.790000,311.850433,6999.712891,3
0.800000,311.845764,6999.712891,3
0.810000,311.818604,6999.712891,3
0.820000,311.810730,6999.712891,3
0.830000,311.791779,6999.712891,3
0.839999,311.770325,6999.712891,3
0.849999,311.746704,6999.712891,3
0.859999,311.732056,6999.712891,3
0.869999,311.696655,6999.712891,3
0.879999,311.675903,6999.712891,3
0.889999,311.641205,6999.712891,3
