flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230725052345,05:23:45,2023-07-25,PFA-00566,PSA-00583,PSF-00508,446.329590,78.182098,0.824833,0.000000,0.000000,0.000000,0.233487

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,221.854813,5999.757812
0.010000,334.489716,5999.757812
0.020000,380.386230,5999.757812
0.030000,394.947754,5999.757812
0.040000,399.471405,5999.757812
0.050000,402.049896,5999.757812
0.060000,404.172058,5999.757812
0.070000,406.122192,5999.757812
0.080000,407.931458,5999.757812
0.090000,409.656647,5999.757812
0.100000,411.336060,5999.757812
0.110000,413.098083,5999.757812
0.120000,415.030365,5999.757812
0.130000,417.246582,5999.757812
0.140000,419.639465,5999.757812
0.150000,422.228699,5999.757812
0.160000,424.837952,5999.757812
0.170000,427.518372,5999.757812
0.180000,430.114746,5999.757812
0.190000,432.617798,5999.757812
0.200000,434.912323,5999.757812
0.210000,436.985840,5999.757812
0.220000,438.833008,5999.757812
0.230000,440.401184,5999.757812
0.240000,441.730499,5999.757812
0.250000,442.805176,5999.757812
0.260000,443.722839,5999.757812
0.270000,444.433807,5999.757812
0.280000,445.002441,5999.757812
0.290000,445.444092,5999.757812
0.300000,445.800293,5999.757812
0.310000,445.998779,5999.757812
0.320000,446.180817,5999.757812
0.330000,446.262360,5999.757812
0.340000,446.328522,5999.757812
0.350000,446.329590,5999.757812
0.360000,446.319214,5999.757812
0.370000,446.281311,5999.757812
0.380000,446.243042,5999.757812
0.390000,446.150787,5999.757812
0.400000,446.098572,5999.757812
0.410000,445.973053,5999.757812
0.420000,445.916168,5999.757812
0.430000,445.826782,5999.757812
0.440000,445.718414,5999.757812
0.450000,445.611847,5999.757812
0.460000,445.504181,5999.757812
0.470000,445.393311,5999.757812
0.480000,445.288177,5999.757812
0.490000,445.193420,5999.757812
0.500000,445.116150,5999.757812
0.510000,445.017456,5999.757812
0.520000,444.934479,5999.757812
0.530000,444.869385,5999.757812
0.540000,444.761047,5999.757812
0.550000,444.704163,5999.757812
0.560000,444.545746,5999.757812
0.570000,444.455627,5999.757812
0.580000,444.317230,5999.757812
0.590000,444.201721,5999.757812
0.600000,444.096558,5999.757812
0.610000,443.976410,5999.757812
0.620000,443.835846,5999.757812
0.630000,443.740723,5999.757812
0.640000,443.566925,5999.757812
0.650000,443.466797,5999.757812
0.660000,443.304077,5999.757812
0.670000,443.145996,5999.757812
0.680000,442.988281,5999.757812
0.690000,442.853088,5999.757812
0.700000,442.704315,5999.757812
0.710000,442.569489,5999.757812
0.720000,442.405334,5999.757812
0.730000,442.286255,5999.757812
0.740000,442.132477,5999.757812
0.750000,442.027344,5999.757812
0.760000,441.859253,5999.757812
0.770000,441.782349,5999.757812
0.780000,441.652191,5999.757812
0.790000,441.553101,5999.757812
