flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230725052415,05:24:15,2023-07-25,PFA-00566,PSA-00583,PSF-00508,468.271149,76.881767,0.835818,0.000000,0.000000,0.000000,0.084312

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,220.501892,5999.757812
0.010000,339.266907,5999.757812
0.020000,386.749146,5999.757812
0.030000,404.136292,5999.757812
0.040000,409.710632,5999.757812
0.050000,412.584900,5999.757812
0.060000,414.792542,5999.757812
0.070000,416.809570,5999.757812
0.080000,418.761505,5999.757812
0.090000,420.713776,5999.757812
0.100000,422.741547,5999.757812
0.110000,424.997101,5999.757812
0.120000,427.542694,5999.757812
0.130000,430.408722,5999.757812
0.140000,433.504333,5999.757812
0.150000,436.856750,5999.757812
0.160000,440.223083,5999.757812
0.170000,443.594452,5999.757812
0.180000,446.841003,5999.757812
0.190000,449.913025,5999.757812
0.200000,452.765808,5999.757812
0.210000,455.338593,5999.757812
0.220000,457.600250,5999.757812
0.230000,459.622253,5999.757812
0.240000,461.367126,5999.757812
0.250000,462.812653,5999.757812
0.260000,464.038971,5999.757812
0.270000,465.009216,5999.757812
0.280000,465.852142,5999.757812
0.290000,466.483368,5999.757812
0.300000,467.014801,5999.757812
0.310000,467.387451,5999.757812
0.320000,467.721466,5999.757812
0.330000,467.939270,5999.757812
0.340000,468.098053,5999.757812
0.350000,468.203186,5999.757812
0.360000,468.271149,5999.757812
0.370000,468.266144,5999.757812
0.380000,468.213562,5999.757812
0.390000,468.151337,5999.757812
0.400000,468.095551,5999.757812
0.410000,467.979675,5999.757812
0.420000,467.880951,5999.757812
0.430000,467.768311,5999.757812
0.440000,467.638489,5999.757812
0.450000,467.524048,5999.757812
0.460000,467.417480,5999.757812
0.470000,467.330566,5999.757812
0.480000,467.203979,5999.757812
0.490000,467.115997,5999.757812
0.500000,467.017303,5999.757812
0.510000,466.924683,5999.757812
0.520000,466.844910,5999.757812
0.530000,466.772675,5999.757812
0.540000,466.691498,5999.757812
0.550000,466.624268,5999.757812
0.560000,466.557037,5999.757812
0.570000,466.451538,5999.757812
0.580000,466.392151,5999.757812
0.590000,466.299164,5999.757812
0.600000,466.226227,5999.757812
0.610000,466.101776,5999.757812
0.620000,466.009491,5999.757812
0.630000,465.926178,5999.757812
0.640000,465.839996,5999.757812
0.650000,465.715881,5999.757812
0.660000,465.635071,5999.757812
0.670000,465.519562,5999.757812
0.680000,465.426575,5999.757812
0.690000,465.295685,5999.757812
0.700000,465.207336,5999.757812
0.710000,465.071075,5999.757812
0.720000,464.968811,5999.757812
0.730000,464.833984,5999.757812
0.740000,464.720612,5999.757812
0.750000,464.610107,5999.757812
0.760000,464.480652,5999.757812
0.770000,464.350830,5999.757812
0.780000,464.214203,5999.757812
0.790000,464.075806,5999.757812
