flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00508_20230725054746,05:47:46,2023-07-25,PFA-00566,PSA-00583,PSF-00508,448.922394,82.196472,0.816903,0.000000,0.000000,0.000000,1.535748

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,210.625290,5999.757812
0.010000,320.912720,5999.757812
0.020000,377.244476,5999.757812
0.030000,401.041748,5999.757812
0.040000,409.414886,5999.757812
0.050000,413.579834,5999.757812
0.060000,416.432251,5999.757812
0.070000,418.756134,5999.757812
0.080000,420.710571,5999.757812
0.090000,422.379242,5999.757812
0.100000,423.844086,5999.757812
0.110000,425.161591,5999.757812
0.120000,426.373962,5999.757812
0.130000,427.580963,5999.757812
0.140000,428.769348,5999.757812
0.150000,429.969543,5999.757812
0.160000,431.191925,5999.757812
0.170000,432.426086,5999.757812
0.180000,433.666351,5999.757812
0.190000,434.860474,5999.757812
0.200000,436.092865,5999.757812
0.210000,437.224396,5999.757812
0.220000,438.351288,5999.757812
0.230000,439.429169,5999.757812
0.240000,440.431244,5999.757812
0.250000,441.367157,5999.757812
0.260000,442.233337,5999.757812
0.270000,443.053711,5999.757812
0.280000,443.793304,5999.757812
0.290000,444.484589,5999.757812
0.300000,445.127960,5999.757812
0.310000,445.654388,5999.757812
0.320000,446.131836,5999.757812
0.330000,446.572052,5999.757812
0.340000,446.970459,5999.757812
0.350000,447.295197,5999.757812
0.360000,447.608826,5999.757812
0.370000,447.882050,5999.757812
0.380000,448.085175,5999.757812
0.390000,448.288666,5999.757812
0.400000,448.459991,5999.757812
0.410000,448.558319,5999.757812
0.420000,448.663818,5999.757812
0.430000,448.755737,5999.757812
0.440000,448.826904,5999.757812
0.450000,448.878052,5999.757812
0.460000,448.910583,5999.757812
0.470000,448.922394,5999.757812
0.480000,448.909515,5999.757812
0.490000,448.902374,5999.757812
0.500000,448.887360,5999.757812
0.510000,448.853363,5999.757812
0.520000,448.798309,5999.757812
0.530000,448.768616,5999.757812
0.540000,448.712097,5999.757812
0.550000,448.646667,5999.757812
0.560000,448.561920,5999.757812
0.570000,448.470001,5999.757812
0.580000,448.322998,5999.757812
0.590000,448.245758,5999.757812
0.600000,448.139893,5999.757812
0.610000,448.014008,5999.757812
0.620000,447.916748,5999.757812
0.630000,447.831268,5999.757812
0.640000,447.696442,5999.757812
0.650000,447.602020,5999.757812
0.660000,447.519775,5999.757812
0.670000,447.366364,5999.757812
0.680000,447.272308,5999.757812
0.690000,447.157867,5999.757812
0.700000,447.065247,5999.757812
0.710000,446.936493,5999.757812
0.720000,446.854950,5999.757812
0.730000,446.732269,5999.757812
0.740000,446.631775,5999.757812
0.750000,446.548462,5999.757812
0.760000,446.434387,5999.757812
0.770000,446.314941,5999.757812
0.780000,446.197266,5999.757812
0.790000,446.083893,5999.757812
