flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220902163928,16:39:28,2022-09-02,PFA-00364,PSA-00381,PSF-00336,0.000000,0.000000,0.000000,287.623169,223.717331,0.222186,1733.751221

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,253.684052,6999.915527,1
0.010000,271.507874,6999.915527,1
0.020000,274.916779,6999.915527,1
0.030000,275.637390,6999.915527,1
0.040000,275.696411,6999.915527,1
0.050000,275.602356,6999.915527,1
0.060000,275.506500,6999.915527,1
0.070000,275.402771,6999.915527,1
0.080000,275.294769,6999.915527,1
0.090000,275.205383,6999.915527,1
0.100000,275.093079,6999.915527,1
0.110000,274.947174,6999.915527,1
0.120000,274.832733,6999.915527,1
0.130000,274.691101,6999.915527,1
0.140000,274.560913,6999.915527,1
0.150000,274.425018,6999.915527,1
0.160000,274.320953,6999.915527,1
0.170000,274.202576,6999.915527,1
0.180000,274.091370,6999.915527,1
0.190000,273.961914,6999.915527,1
0.200000,273.843536,6999.915527,1
0.210000,273.716217,6999.915527,1
0.220000,273.612488,6999.915527,1
0.230000,273.503052,6999.915527,1
0.240000,273.377899,6999.915527,1
0.250000,273.289917,6999.915527,1
0.260000,273.182281,6999.915527,1
0.270000,273.071045,6999.915527,1
0.280000,272.967346,6999.915527,1
0.290000,272.856842,6999.915527,1
0.300000,272.765991,6941.582520,2
0.310000,272.580017,6883.250000,2
0.320000,272.456635,6824.917480,2
0.330000,272.262085,6766.584961,2
0.340000,272.131927,6708.251953,2
0.350000,271.963135,6649.919434,2
0.360000,271.849030,6591.586914,2
0.370000,271.650208,6533.254395,2
0.380000,271.536469,6474.921875,2
0.390000,271.319733,6416.588867,2
0.400000,271.133057,6358.256348,2
0.410000,271.005035,6299.923828,2
0.420000,270.828003,6241.591309,2
0.430000,270.734680,6183.258301,2
0.440000,270.549774,6124.925781,2
0.450000,270.365967,6066.593262,2
0.460000,270.237579,6008.260742,2
0.470000,270.048370,5949.928223,2
0.480000,269.819153,5891.595215,2
0.490000,269.708984,5833.262695,2
0.500000,269.525879,5774.930176,2
0.510000,269.319885,5716.597656,2
0.520000,269.201172,5658.264648,2
0.530000,269.011963,5599.932129,2
0.540000,268.811340,5541.599609,2
0.550000,268.586395,5483.267090,2
0.560000,268.498779,5424.934570,2
0.570000,268.310303,5366.601562,2
0.580000,268.106110,5308.269043,2
0.590000,267.882599,5249.936523,2
0.600000,269.654633,6999.915527,3
0.610000,269.886017,6999.915527,3
0.620000,269.814850,6999.915527,3
0.630000,269.712219,6999.915527,3
0.640000,269.596344,6999.915527,3
0.650000,269.489044,6999.915527,3
0.660000,269.389282,6999.915527,3
0.670000,269.303802,6999.915527,3
0.680000,269.217621,6999.915527,3
0.690000,269.124634,6999.915527,3
0.700000,269.049896,6999.915527,3
0.710000,268.959412,6999.915527,3
0.720000,268.869995,6999.915527,3
0.730000,268.800964,6999.915527,3
0.740000,268.719788,6999.915527,3
0.750000,268.651123,6999.915527,3
0.760000,268.566010,6999.915527,3
0.770000,268.474823,6999.915527,3
0.780000,268.382538,6999.915527,3
0.790000,268.299591,6999.915527,3
0.800000,268.229828,6999.915527,3
0.810000,268.123993,6999.915527,3
0.820000,268.056030,6999.915527,3
0.830000,267.971649,6999.915527,3
0.839999,267.888672,6999.915527,3
0.849999,267.804626,6999.915527,3
0.859999,267.727722,6999.915527,3
0.869999,267.641907,6999.915527,3
0.879999,267.559662,6999.915527,3
0.889999,267.499573,6999.915527,3
