flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220922060822,06:08:22,2022-09-22,PFA-00364,PSA-00381,PSF-00336,496.541992,78.921677,0.841057,0.000000,0.000000,0.000000,2.590316

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,210.402130,5999.925293
0.010000,322.180145,5999.925293
0.020000,374.269714,5999.925293
0.030000,400.725952,5999.925293
0.040000,411.219482,5999.925293
0.050000,416.678314,5999.925293
0.060000,420.691254,5999.925293
0.070000,424.450989,5999.925293
0.080000,428.271179,5999.925293
0.090000,432.241913,5999.925293
0.100000,436.426880,5999.925293
0.110000,440.810669,5999.925293
0.120000,445.378296,5999.925293
0.130000,450.079681,5999.925293
0.140000,454.798584,5999.925293
0.150000,459.460266,5999.925293
0.160000,463.955627,5999.925293
0.170000,468.213196,5999.925293
0.180000,472.172485,5999.925293
0.190000,475.796356,5999.925293
0.200000,479.069702,5999.925293
0.210000,481.982239,5999.925293
0.220000,484.504578,5999.925293
0.230000,486.737610,5999.925293
0.240000,488.636627,5999.925293
0.250000,490.237701,5999.925293
0.260000,491.590271,5999.925293
0.270000,492.709290,5999.925293
0.280000,493.616943,5999.925293
0.290000,494.376190,5999.925293
0.300000,494.991302,5999.925293
0.310000,495.445129,5999.925293
0.320000,495.819580,5999.925293
0.330000,496.087799,5999.925293
0.340000,496.297729,5999.925293
0.350000,496.408936,5999.925293
0.360000,496.502289,5999.925293
0.370000,496.541992,5999.925293
0.380000,496.534821,5999.925293
0.390000,496.538055,5999.925293
0.400000,496.531616,5999.925293
0.410000,496.471893,5999.925293
0.420000,496.410370,5999.925293
0.430000,496.334564,5999.925293
0.440000,496.265167,5999.925293
0.450000,496.190796,5999.925293
0.460000,496.120697,5999.925293
0.470000,496.028076,5999.925293
0.480000,495.972992,5999.925293
0.490000,495.883240,5999.925293
0.500000,495.822418,5999.925293
0.510000,495.728729,5999.925293
0.520000,495.644318,5999.925293
0.530000,495.563873,5999.925293
0.540000,495.497711,5999.925293
0.550000,495.426544,5999.925293
0.560000,495.339996,5999.925293
0.570000,495.247009,5999.925293
0.580000,495.165100,5999.925293
0.590000,495.097504,5999.925293
0.600000,494.998810,5999.925293
0.610000,494.917267,5999.925293
0.620000,494.827881,5999.925293
0.630000,494.753479,5999.925293
0.640000,494.658356,5999.925293
0.650000,494.580017,5999.925293
0.660000,494.510651,5999.925293
0.670000,494.425171,5999.925293
0.680000,494.317169,5999.925293
0.690000,494.246368,5999.925293
0.700000,494.158020,5999.925293
0.710000,494.042145,5999.925293
0.720000,493.955627,5999.925293
0.730000,493.862274,5999.925293
0.740000,493.773590,5999.925293
0.750000,493.684174,5999.925293
0.760000,493.586548,5999.925293
0.770000,493.486389,5999.925293
0.780000,493.386261,5999.925293
0.790000,493.282196,5999.925293
