flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220922064048,06:40:48,2022-09-22,PFA-00364,PSA-00381,PSF-00336,459.156982,82.062004,0.821277,0.000000,0.000000,0.000000,2.743844

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,210.538025,5999.925293
0.010000,317.144745,5999.925293
0.020000,363.833771,5999.925293
0.030000,387.224792,5999.925293
0.040000,396.027435,5999.925293
0.050000,400.377625,5999.925293
0.060000,403.521179,5999.925293
0.070000,406.325684,5999.925293
0.080000,409.023285,5999.925293
0.090000,411.609283,5999.925293
0.100000,414.144165,5999.925293
0.110000,416.690826,5999.925293
0.120000,419.324402,5999.925293
0.130000,422.063477,5999.925293
0.140000,424.893036,5999.925293
0.150000,427.784790,5999.925293
0.160000,430.666931,5999.925293
0.170000,433.501495,5999.925293
0.180000,436.250916,5999.925293
0.190000,438.916687,5999.925293
0.200000,441.392548,5999.925293
0.210000,443.668121,5999.925293
0.220000,445.788849,5999.925293
0.230000,447.712555,5999.925293
0.240000,449.416290,5999.925293
0.250000,450.961243,5999.925293
0.260000,452.322723,5999.925293
0.270000,453.498230,5999.925293
0.280000,454.526062,5999.925293
0.290000,455.389038,5999.925293
0.300000,456.178314,5999.925293
0.310000,456.788788,5999.925293
0.320000,457.324493,5999.925293
0.330000,457.767242,5999.925293
0.340000,458.098419,5999.925293
0.350000,458.374847,5999.925293
0.360000,458.599091,5999.925293
0.370000,458.781128,5999.925293
0.380000,458.918457,5999.925293
0.390000,459.005005,5999.925293
0.400000,459.095123,5999.925293
0.410000,459.133026,5999.925293
0.420000,459.156982,5999.925293
0.430000,459.141266,5999.925293
0.440000,459.118011,5999.925293
0.450000,459.072937,5999.925293
0.460000,459.011078,5999.925293
0.470000,458.946716,5999.925293
0.480000,458.865509,5999.925293
0.490000,458.806885,5999.925293
0.500000,458.729980,5999.925293
0.510000,458.635223,5999.925293
0.520000,458.563324,5999.925293
0.530000,458.452454,5999.925293
0.540000,458.352325,5999.925293
0.550000,458.258972,5999.925293
0.560000,458.139893,5999.925293
0.570000,458.054077,5999.925293
0.580000,457.912079,5999.925293
0.590000,457.814087,5999.925293
0.600000,457.702148,5999.925293
0.610000,457.576630,5999.925293
0.620000,457.452545,5999.925293
0.630000,457.334534,5999.925293
0.640000,457.227936,5999.925293
0.650000,457.095612,5999.925293
0.660000,456.996216,5999.925293
0.670000,456.847443,5999.925293
0.680000,456.716187,5999.925293
0.690000,456.601379,5999.925293
0.700000,456.495514,5999.925293
0.710000,456.368927,5999.925293
0.720000,456.228729,5999.925293
0.730000,456.121460,5999.925293
0.740000,455.995911,5999.925293
0.750000,455.861084,5999.925293
0.760000,455.742004,5999.925293
0.770000,455.639374,5999.925293
0.780000,455.506317,5999.925293
0.790000,455.402252,5999.925293
