flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220922062553,06:25:53,2022-09-22,PFA-00364,PSA-00381,PSF-00336,496.896729,77.244400,0.844546,0.000000,0.000000,0.000000,0.991043

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,228.671188,5999.925293
0.010000,342.090729,5999.925293
0.020000,393.731476,5999.925293
0.030000,417.708984,5999.925293
0.040000,425.948730,5999.925293
0.050000,429.681305,5999.925293
0.060000,432.408936,5999.925293
0.070000,434.965973,5999.925293
0.080000,437.568787,5999.925293
0.090000,440.107574,5999.925293
0.100000,442.746155,5999.925293
0.110000,445.448395,5999.925293
0.120000,448.379150,5999.925293
0.130000,451.586365,5999.925293
0.140000,455.081116,5999.925293
0.150000,458.797943,5999.925293
0.160000,462.644592,5999.925293
0.170000,466.475830,5999.925293
0.180000,470.196960,5999.925293
0.190000,473.713867,5999.925293
0.200000,476.963287,5999.925293
0.210000,479.926239,5999.925293
0.220000,482.547272,5999.925293
0.230000,484.883301,5999.925293
0.240000,486.902466,5999.925293
0.250000,488.626953,5999.925293
0.260000,490.113617,5999.925293
0.270000,491.395355,5999.925293
0.280000,492.465729,5999.925293
0.290000,493.408447,5999.925293
0.300000,494.167694,5999.925293
0.310000,494.777435,5999.925293
0.320000,495.292786,5999.925293
0.330000,495.731964,5999.925293
0.340000,496.061676,5999.925293
0.350000,496.343842,5999.925293
0.360000,496.547333,5999.925293
0.370000,496.685730,5999.925293
0.380000,496.790527,5999.925293
0.390000,496.864929,5999.925293
0.400000,496.896729,5999.925293
0.410000,496.869934,5999.925293
0.420000,496.838104,5999.925293
0.430000,496.781952,5999.925293
0.440000,496.708618,5999.925293
0.450000,496.643188,5999.925293
0.460000,496.529114,5999.925293
0.470000,496.413940,5999.925293
0.480000,496.302002,5999.925293
0.490000,496.171844,5999.925293
0.500000,496.065247,5999.925293
0.510000,495.903625,5999.925293
0.520000,495.781311,5999.925293
0.530000,495.644684,5999.925293
0.540000,495.526672,5999.925293
0.550000,495.379700,5999.925293
0.560000,495.253082,5999.925293
0.570000,495.109680,5999.925293
0.580000,494.969116,5999.925293
0.590000,494.806396,5999.925293
0.600000,494.686951,5999.925293
0.610000,494.534607,5999.925293
0.620000,494.389404,5999.925293
0.630000,494.257080,5999.925293
0.640000,494.106537,5999.925293
0.650000,493.987091,5999.925293
0.660000,493.846191,5999.925293
0.670000,493.695984,5999.925293
0.680000,493.565796,5999.925293
0.690000,493.433838,5999.925293
0.700000,493.292938,5999.925293
0.710000,493.159180,5999.925293
0.720000,493.022217,5999.925293
0.730000,492.874146,5999.925293
0.740000,492.725739,5999.925293
0.750000,492.594849,5999.925293
0.760000,492.482910,5999.925293
0.770000,492.326630,5999.925293
0.780000,492.190002,5999.925293
0.790000,492.060547,5999.925293
