SYS,SYS,SYS,SYS,USERDEF,USERDEF,SYS,USERDEF,USERDEF,FLUORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
Time,Date,configName,configAuthor,remark,,Obs#,,ID,Fv/Fm,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
HHMMSS,YYYYMMDD,,,,,,,,,mol+1m-2s-1,mol+1m-2s-1,mol+1m-2s-1,mmol+1m-2s-1,kPa,kPa,kPa,kPa,mmol+1mol-1,mmol+1mol-1,mmol+1mol-1,cm+2,,,,,,,,,umol+1m-2s-1,%,%,C,C,kPa,umol+1sec-1,umol+1sec-1,%,umol+1m-2s-1,V,,,,,,,,,,,,,,,,,,HHMMSS,YYYYMMDD,%,,,,,,,,umol+1sec-1,(umol+1m-2s-1)s-1,s,,,umol+1m-2s-1,Hz,s-1,s,ms,ms,ms,,%,,,,,V,V,V,V,V,V,V,V,V,A,,,,,,,,,,,,,,,,,
4:24:43,8/2/23,Night sampling,CH,,,71,tilted,LCOR-197,0.811298,6.259395,2.918233,1.990315,2.184746,1.27437,1.212765,1.383798,0.109428,12.005403,12.615244,13.69849,0.441786,PSF-00281_20230802042443,70.993065,376.218811,0,0,0,0.5,0.8,0.021176,79.36,75.52,14.02,11.74,101.02,156.3,158,-1.1,0,4.043,-32,156,55,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.355,0.76,1.554,0.228,0.054,0.045,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522813,2.555396,1.657023,0.935807,0.423901,-0.021429,0.269735,0.106577,70.802094,0.000841,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042443,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:24:57,8/2/23,Night sampling,CH,,,72,tilted,LCOR-197,0.812213,7.157073,2.918903,2.073328,2.262759,1.279482,1.215713,1.388276,0.108794,12.03435,12.665602,13.742557,0.441786,PSF-00281_20230802042457,73.239685,390.014648,0,0,0,0.5,0.8,0.021075,79.75,75.78,14,11.79,101.02,156.4,158.8,-1.6,0,4.07,-5,-104,204,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.268,0.705,1.621,-0.326,-0.284,0.962,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523119,2.55588,1.657736,0.937793,0.424155,-0.020787,0.27091,0.106576,73.239685,0.000858,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042457,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:25:32,8/2/23,Night sampling,CH,,,73,,LCOR-322,0.806624,4.319604,2.918139,1.741593,1.764405,1.282102,1.232346,1.383099,0.100998,12.198491,12.690999,13.690733,0.441786,PSF-00281_20230802042532,69.195984,357.831726,0,0,0,0.5,0.8,0.021302,80.06,76.95,13.97,11.73,101.02,156.3,157.1,-0.5,0,4.069,-59,133,144,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.056,0.353,0.842,0.168,0.074,0.088,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524514,2.556255,1.656924,0.933393,0.424624,-0.02107,0.273876,0.106577,69.195984,0.00086,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042532,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:25:46,8/2/23,Night sampling,CH,,,74,,LCOR-322,0.837099,5.626693,2.916347,1.92079,2.006008,1.29188,1.235243,1.395972,0.104092,12.228404,12.789086,13.819557,0.441786,PSF-00281_20230802042546,75.885414,465.838562,0,0,0,0.5,0.8,0.077609,80.73,77.19,13.96,11.87,101.01,156,158.8,-1.8,0,4.067,-42,-152,123,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.256,0.367,0.767,0.326,0.243,0.277,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524803,2.557081,1.655024,0.937827,0.424838,-0.019538,0.275014,0.106732,75.885414,0.00084,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042546,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:26:37,8/2/23,Night sampling,CH,,,75,,LCOR-276,0.751884,8.614312,2.917805,2.179555,2.370578,1.274565,1.207693,1.382999,0.108434,11.954428,12.616364,13.6897,0.441786,PSF-00281_20230802042637,87.33773,352.003815,0,0,0,0.5,0.8,0.020203,79.81,75.62,13.93,11.73,101.02,156.2,158.8,-1.7,0,4.066,-34,-167,208,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.199,0.426,1.041,-0.112,-0.054,-0.03,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522946,2.555958,1.656569,0.937858,0.425366,-0.020635,0.279301,0.106578,87.33773,0.000869,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042637,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:26:52,8/2/23,Night sampling,CH,,,76,,LCOR-276,0.819072,5.581623,2.917195,1.915876,2.024343,1.283354,1.226232,1.388677,0.105323,12.139047,12.704524,13.747164,0.441786,PSF-00281_20230802042652,84.046844,464.531067,0,0,0,0.5,0.8,0.042169,80.42,76.84,13.92,11.79,101.02,156.1,158.3,-1.4,0,4.067,-77,-135,273,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.191,0.446,0.763,-0.047,0.6,0.261,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524391,2.556704,1.655923,0.93662,0.425563,-0.019897,0.280525,0.106636,84.046844,0.000855,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042652,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:27:08,8/2/23,Night sampling,CH,,,77,,LCOR-276,0.801797,6.2005,2.917962,1.984197,1.974127,1.289549,1.233882,1.388718,0.099169,12.214956,12.766039,13.747774,0.441786,PSF-00281_20230802042708,83.399536,420.77887,0,0,0,0.5,0.8,0.082724,80.87,77.38,13.91,11.79,101.01,156.2,158.8,-1.7,0,4.065,-42,-141,188,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.261,0.573,1,0.279,-0.368,-0.076,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.525025,2.557249,1.656736,0.937961,0.425752,-0.019779,0.281947,0.106756,83.399536,0.00089,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042708,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:27:41,8/2/23,Night sampling,CH,,,78,,LCOR-086,0.779178,8.440057,2.917735,2.16819,2.236465,1.281605,1.21852,1.384432,0.102827,12.062044,12.686522,13.7044,0.441786,PSF-00281_20230802042741,81.09391,367.236969,0,0,0,0.5,0.8,0.16945,80.47,76.51,13.89,11.75,101.02,156.2,158.7,-1.6,1,4.065,-7,-139,182,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.184,0.426,-9999,-0.095,-0.962,-9999,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524001,2.556766,1.656495,0.937626,0.426084,-0.020048,0.284696,0.107022,80.351112,0.00086,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042741,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:28:01,8/2/23,Night sampling,CH,,,79,,LCOR-086,0.786018,10.676887,2.918108,2.291749,2.314706,1.285161,1.219888,1.385847,0.100686,12.075353,12.721464,13.718129,0.441786,PSF-00281_20230802042801,74.005363,345.849396,0,0,0,0.5,0.8,0.024143,80.76,76.66,13.88,11.76,101.02,156.3,159,-1.7,0,4.065,-28,174,179,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.278,0.479,1.066,0.28,-0.121,0.136,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524179,2.55712,1.656891,0.938315,0.4263,-0.019763,0.28632,0.106587,74.005363,0.000848,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042801,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:28:43,8/2/23,Night sampling,CH,,,80,,LCOR-096,0.845967,4.260533,2.919131,1.732261,1.776001,1.274783,1.224739,1.376992,0.10221,12.123939,12.619331,13.631125,0.441786,PSF-00281_20230802042843,64.11409,416.234863,0,0,0,0.5,0.8,0.022341,80.22,77.07,13.85,11.67,101.02,156.4,158.8,-1.5,0,4.037,-56,175,132,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.137,0.37,0.873,0.305,0.299,0.428,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524663,2.556457,1.657978,0.937823,0.426655,-0.020521,0.289835,0.106577,64.11409,0.000875,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042843,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:28:58,8/2/23,Night sampling,CH,,,81,,LCOR-096,0.812585,5.983806,2.917823,1.961404,2.017707,1.279043,1.222133,1.381591,0.102548,12.098351,12.661721,13.67688,0.441786,PSF-00281_20230802042858,74.416992,397.070648,0,0,0,0.5,0.8,0.074711,80.54,76.96,13.84,11.72,101.02,156.2,158.8,-1.7,0,4.064,-66,-172,294,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.284,0.504,1.012,0.357,0.056,0.24,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524537,2.556857,1.656588,0.93795,0.426849,-0.019901,0.290987,0.10673,74.416992,0.000876,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042858,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:29:11,8/2/23,Night sampling,CH,,,82,,LCOR-096,0.810108,5.167929,2.920635,1.866046,1.869968,1.282324,1.229702,1.382214,0.09989,12.173696,12.69464,13.683525,0.441786,PSF-00281_20230802042911,68.539742,360.940582,0,0,0,0.5,0.8,0.021768,80.8,77.48,13.83,11.72,101.01,156.6,158.8,-1.4,0,4.063,-52,155,118,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.179,0.387,0.859,-0.061,0.067,0.241,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.52516,2.557172,1.659582,0.937797,0.427017,-0.019732,0.292058,0.106578,68.539742,0.000849,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042911,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:29:43,8/2/23,Night sampling,CH,,,83,,LCOR-083,0.828287,5.752095,2.919805,1.936715,2.097902,1.280946,1.221868,1.388925,0.107979,12.095606,12.680441,13.749353,0.441786,PSF-00281_20230802042943,81.289528,473.402039,0,0,0,0.5,0.8,0.02799,80.8,77.07,13.82,11.8,101.02,156.5,158.8,-1.5,0,4.036,-18,-134,179,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.14,0.167,0.706,1.14,0.888,1.646,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524673,2.55717,1.658697,0.937918,0.427292,-0.018834,0.294668,0.106595,81.289528,0.000863,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802042943,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:30:06,8/2/23,Night sampling,CH,,,84,,LCOR-083,0.83182,1.348683,2.91907,0.922476,1.442553,1.264323,1.223669,1.420192,0.155869,12.113526,12.515969,14.058974,0.441786,PSF-00281_20230802043006,74.970604,445.776001,0,0,0,0.5,0.8,0.103096,79.8,77.24,13.81,12.13,101.02,156.4,158.9,-1.6,0,4.062,-29,-113,190,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,-0.088,-0.203,-0.503,0.174,0.109,-0.169,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524868,2.555955,1.657913,0.9381,0.427467,-0.015346,0.296613,0.106804,74.970604,0.000865,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043006,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:31:15,8/2/23,Night sampling,CH,,,85,,LCOR-100,0.781643,4.760637,2.917125,1.808779,1.949698,1.233298,1.178248,1.340803,0.107505,11.663341,12.208272,13.272448,0.441786,PSF-00281_20230802043115,88.529709,405.435913,0,0,0,0.5,0.8,0.020522,78.13,74.64,13.75,11.26,101.02,156.1,158.7,-1.6,0,4.061,-4,168,169,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.195,0.542,1.232,0.028,0.09,0.269,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.521804,2.553919,1.655847,0.93753,0.428446,-0.023464,0.30179,0.106577,88.529709,0.000855,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043115,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:31:35,8/2/23,Night sampling,CH,,,86,,LCOR-100,0.800496,6.496739,2.918064,2.013627,2.094479,1.26,1.200925,1.363709,0.103708,11.888377,12.473184,13.499828,0.441786,PSF-00281_20230802043135,76.10643,381.478058,0,0,0,0.5,0.8,0.025943,79.96,76.21,13.72,11.52,101.02,156.3,158.7,-1.6,0,4.061,-20,-169,178,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.033,0.537,1.118,0.152,0.036,-0.112,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.52366,2.556149,1.656844,0.937629,0.428886,-0.020654,0.303386,0.106591,76.10643,0.000865,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043135,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:32:11,8/2/23,Night sampling,CH,,,87,,LCOR-304,0.816527,6.523596,2.917219,2.015796,2.072529,1.249416,1.190914,1.351938,0.102523,11.789246,12.36837,13.383276,0.441786,PSF-00281_20230802043211,76.233742,415.504944,0,0,0,0.5,0.8,0.021312,79.44,75.72,13.69,11.39,101.02,156.1,149.6,4.2,0,4.06,-33,157,137,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:22:13,8/2/23,-1.38,0.449,0.861,1.565,0.298,-0.007,-0.168,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.52309,2.555526,1.655948,0.914394,0.429417,-0.021644,0.306217,0.106577,76.233742,0.000869,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043211,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:32:40,8/2/23,Night sampling,CH,,,88,,LCOR-304,0.824933,6.913001,2.917705,2.051744,2.239114,1.258601,1.195423,1.367416,0.108815,11.833241,12.458617,13.535755,0.441786,PSF-00281_20230802043240,77.855942,444.720612,0,0,0,0.5,0.8,0.021278,80.03,76.01,13.69,11.56,101.02,156.2,131.4,15.9,0,4.057,-20,162,140,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.114,0.383,1.38,0.306,0.23,0.309,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523432,2.556233,1.656463,0.869924,0.429423,-0.019925,0.308572,0.106576,77.855942,0.00085,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043240,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:33:09,8/2/23,Night sampling,CH,,,89,,LCOR-494 ,0.821545,15.213758,2.918189,2.44853,2.295512,1.266166,1.201435,1.359635,0.093468,11.89404,12.534875,13.460196,0.441786,PSF-00281_20230802043309,80.719826,452.325226,0,0,0,0.5,0.8,0.12255,80.48,76.37,13.7,11.47,101.01,156.3,158.1,-1.2,0,4.057,-51,-151,97,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,1.089,2.134,4.495,0.327,0.449,1.652,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523855,2.556787,1.656976,0.936026,0.429336,-0.020837,0.310943,0.106863,80.719826,0.000857,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043309,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:33:25,8/2/23,Night sampling,CH,,,90,,LCOR-494 ,0.828387,5.712335,2.920918,1.932674,1.855724,1.258503,1.206278,1.354244,0.095741,11.94125,12.458234,13.406002,0.441786,PSF-00281_20230802043325,80.709099,470.297455,0,0,0,0.5,0.8,0.022896,80.04,76.72,13.69,11.41,101.02,156.6,157.1,-0.3,0,4.057,-29,-143,66,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.175,0.436,0.99,0.128,-0.018,-0.366,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.524271,2.556249,1.659884,0.933432,0.429484,-0.021348,0.31226,0.10658,80.675842,0.000862,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043325,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:34:16,8/2/23,Night sampling,CH,,,91,,LCOR-234,0.82309,8.477551,2.917527,2.170541,2.441447,1.22935,1.160431,1.34154,0.11219,11.486347,12.16853,13.279029,0.441786,PSF-00281_20230802043416,75.691582,427.852753,0,0,0,0.5,0.8,0.023256,78.28,73.89,13.67,11.27,101.03,156.2,159.1,-1.8,0,4.055,-11,-135,214,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.253,0.898,1.918,-0.404,-0.016,-0.071,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.520918,2.554099,1.656274,0.938523,0.4298,-0.022577,0.316222,0.106582,75.691582,0.000875,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043416,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:34:32,8/2/23,Night sampling,CH,,,92,,LCOR-234,0.798132,7.530787,2.919817,2.104043,2.274606,1.241611,1.177529,1.349422,0.107811,11.656158,12.290498,13.357698,0.441786,PSF-00281_20230802043432,74.020744,366.678711,0,0,0,0.5,0.8,0.091063,79.13,75.05,13.66,11.36,101.02,156.5,158.9,-1.5,0,4.056,-58,-140,235,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.469,0.902,1.684,-0.165,0.168,0.617,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522294,2.555142,1.65871,0.938064,0.430041,-0.021554,0.317487,0.106781,74.020744,0.000863,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043432,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:35:18,8/2/23,Night sampling,CH,,,93,,LCOR-112,0.824926,4.208302,2.918705,1.723415,1.965972,1.236075,1.180639,1.349834,0.113759,11.687559,12.236339,13.36248,0.441786,PSF-00281_20230802043518,79.870819,456.21228,0,0,0,0.5,0.8,0.022927,78.97,75.43,13.62,11.37,101.02,156.3,157.5,-0.8,0,4.055,-23,-178,203,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.148,0.215,0.637,0.319,-0.118,0.149,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522745,2.554942,1.657525,0.934554,0.430672,-0.021135,0.321041,0.106581,79.768539,0.000853,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043518,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:35:32,8/2/23,Night sampling,CH,,,94,,LCOR-112,0.841065,4.085377,2.918101,1.702232,1.880308,1.223061,1.170002,1.333246,0.110185,11.580942,12.106129,13.196767,0.441786,PSF-00281_20230802043532,74.376228,467.965729,0,0,0,0.5,0.8,0.022341,78.22,74.82,13.61,11.18,101.03,156.3,157.8,-1,0,4.054,-14,171,152,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.082,0.151,0.07,0.148,0.107,0.26,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522035,2.554029,1.656883,0.93526,0.430954,-0.022825,0.322132,0.106578,74.376228,0.000849,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043532,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:36:02,8/2/23,Night sampling,CH,,,95,,LCOR-313,0.815119,4.892431,2.917785,1.827742,1.970512,1.234785,1.179177,1.342308,0.107523,11.672536,12.222989,13.287351,0.441786,PSF-00281_20230802043602,81.156136,438.963165,0,0,0,0.5,0.8,0.022153,79.08,75.51,13.58,11.28,101.02,156.2,158.5,-1.5,0,4.054,-8,-160,147,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.155,0.293,0.793,0.118,0.166,0.362,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.522855,2.555078,1.656548,0.937128,0.431316,-0.021594,0.324511,0.106579,81.156136,0.000873,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043602,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4:36:16,8/2/23,Night sampling,CH,,,96,,LCOR-313,0.818044,6.595571,2.918132,2.023055,2.066759,1.240665,1.182361,1.342549,0.101884,11.704145,12.281293,13.289834,0.441786,PSF-00281_20230802043616,81.032753,445.341461,0,0,0,0.5,0.8,0.021478,79.51,75.77,13.57,11.28,101.02,156.3,158.3,-1.3,0,4.054,-29,-159,143,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,4:32:30,8/2/23,-1.37,0.097,0.481,0.945,-0.034,-0.108,-0.179,0,150,-9999,-9999,1,rectangular,6000,5,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.523159,2.555604,1.656916,0.936653,0.431499,-0.021459,0.325632,0.106577,81.032753,0.000871,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20230802043616,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
