flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00281_20230802035352,03:53:52,2023-08-02,PFA-00299,PSA-00311,PSF-00281,431.120758,83.026169,0.807418,0.000000,0.000000,0.000000,0.281673

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,256.187073,5983.534180
0.010000,353.570587,5983.534180
0.020000,385.401978,5983.534180
0.030000,400.100464,5983.534180
0.040000,405.788910,5983.534180
0.050000,408.107391,5983.534180
0.060000,409.345520,5983.534180
0.070000,410.268555,5983.534180
0.080000,411.123627,5983.534180
0.090000,412.025208,5983.534180
0.100000,412.927155,5983.534180
0.110000,413.801208,5983.534180
0.120000,414.608368,5983.534180
0.130000,415.390137,5983.534180
0.140000,416.107880,5983.534180
0.150000,416.785950,5983.534180
0.160000,417.378540,5983.534180
0.170000,417.956482,5983.534180
0.180000,418.545837,5983.534180
0.190000,419.091583,5983.534180
0.200000,419.667725,5983.534180
0.210000,420.209534,5983.534180
0.220000,420.791382,5983.534180
0.230000,421.347504,5983.534180
0.240000,421.940094,5983.534180
0.250000,422.437195,5983.534180
0.260000,423.019409,5983.534180
0.270000,423.554413,5983.534180
0.280000,424.091949,5983.534180
0.290000,424.601562,5983.534180
0.300000,425.122986,5983.534180
0.310000,425.592529,5983.534180
0.320000,426.034210,5983.534180
0.330000,426.497711,5983.534180
0.340000,426.881073,5983.534180
0.350000,427.296295,5983.534180
0.360000,427.647827,5983.534180
0.370000,428.011902,5983.534180
0.380000,428.328766,5983.534180
0.390000,428.635590,5983.534180
0.400000,428.923126,5983.534180
0.410000,429.153809,5983.534180
0.420000,429.410583,5983.534180
0.430000,429.629791,5983.534180
0.440000,429.837952,5983.534180
0.450000,429.998505,5983.534180
0.460000,430.181610,5983.534180
0.470000,430.323608,5983.534180
0.480000,430.460571,5983.534180
0.490000,430.575714,5983.534180
0.500000,430.672302,5983.534180
0.510000,430.766357,5983.534180
0.520000,430.832520,5983.534180
0.530000,430.902954,5983.534180
0.540000,430.973419,5983.534180
0.550000,430.999146,5983.534180
0.560000,431.050659,5983.534180
0.570000,431.094635,5983.534180
0.580000,431.103943,5983.534180
0.590000,431.098572,5983.534180
0.600000,431.120758,5983.534180
0.610000,431.120026,5983.534180
0.620000,431.085693,5983.534180
0.630000,431.067810,5983.534180
0.640000,431.045654,5983.534180
0.650000,431.032074,5983.534180
0.660000,431.009888,5983.534180
0.670000,430.970551,5983.534180
0.680000,430.917633,5983.534180
0.690000,430.896149,5983.534180
0.700000,430.855042,5983.534180
0.710000,430.818542,5983.534180
0.720000,430.758118,5983.534180
0.730000,430.698395,5983.534180
0.740000,430.685516,5983.534180
0.750000,430.608978,5983.534180
0.760000,430.556061,5983.534180
0.770000,430.515656,5983.534180
0.780000,430.445190,5983.534180
0.790000,430.392609,5983.534180
