SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,03:57:26,2023-08-02,Night sampling,CH,,,,,4.945118,2.919946,1.835901,3.784965,1.367977,1.261491,1.573213,0.205236,12.487475,13.541578,15.573205,0.441786,PSF-00281_20230802035726,72.938560,333.605652,0.781363,0.000000,0.000000,0.000000,0.5,0.80,0.017149,66.56,61.38,17.88,13.70,101.02,156.5,157.6,-0.7,0,4.111,-30,165,140,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,0.458,0.855,1.837,-0.072,0.274,0.456,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.505088,2.537845,1.658847,0.934702,0.362893,-0.041960,0.116638,0.106567,72.938560,0.000867,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802035726,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
10,03:57:38,2023-08-02,Night sampling,CH,,,,,4.006600,2.917430,1.688175,3.347504,1.351116,1.256746,1.548533,0.197417,12.441949,13.376228,15.330680,0.441786,PSF-00281_20230802035738,79.982399,342.781677,0.766667,0.000000,0.000000,0.000000,0.5,0.80,0.065772,66.04,61.43,17.80,13.46,101.01,156.2,158.3,-1.4,0,4.110,-56,-150,104,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,0.347,0.778,1.728,-0.087,0.056,0.700,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.505164,2.537198,1.656171,0.936548,0.363962,-0.043641,0.117804,0.106715,79.982399,0.000877,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802035738,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
11,03:58:11,2023-08-02,Night sampling,CH,,,,,1.541986,2.918122,1.008878,2.939377,1.333465,1.250629,1.623451,0.289986,12.381241,13.201311,16.072178,0.441786,PSF-00281_20230802035811,89.039680,382.850647,0.767430,0.000000,0.000000,0.000000,0.5,0.80,0.090984,65.96,61.86,17.61,14.18,101.01,156.3,158.2,-1.3,0,4.086,-27,-139,245,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,-0.194,-0.479,-0.935,-0.332,-0.896,0.199,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.505730,2.537119,1.656905,0.936396,0.366735,-0.034291,0.121150,0.106792,88.453888,0.000839,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802035811,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
12,03:58:29,2023-08-02,Night sampling,CH,,,,,1.457237,2.920269,0.972134,2.582115,1.330209,1.257570,1.594595,0.264386,12.451124,13.170323,15.787994,0.441786,PSF-00281_20230802035829,68.986061,239.642502,0.712129,0.000000,0.000000,0.000000,0.5,0.80,0.036882,66.22,62.60,17.51,13.91,101.00,156.5,158.1,-1.0,0,4.109,-36,145,132,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,-0.121,-0.211,-0.166,-0.099,0.212,0.576,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.506657,2.537457,1.659192,0.935970,0.368210,-0.036046,0.122933,0.106636,68.986061,0.000858,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802035829,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
13,03:58:45,2023-08-02,Night sampling,CH,,,,,0.683917,2.918775,0.554085,1.728170,1.323168,1.274493,1.633559,0.310392,12.619239,13.101191,16.174496,0.441786,PSF-00281_20230802035845,83.415627,315.908783,0.735950,0.000000,0.000000,0.000000,0.5,0.80,0.034153,66.23,63.79,17.43,14.28,101.00,156.3,157.8,-1.0,0,4.109,-44,132,49,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,-0.162,-0.382,-0.725,-0.264,-0.047,0.025,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.508140,2.537484,1.657599,0.935330,0.369498,-0.031350,0.124565,0.106624,83.415627,0.000862,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802035845,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
14,03:59:05,2023-08-02,Night sampling,CH,,,,,4.575222,2.919210,1.782128,3.304098,1.361206,1.268206,1.545772,0.184565,12.556213,13.476990,15.304328,0.441786,PSF-00281_20230802035905,75.137970,317.706238,0.763499,0.000000,0.000000,0.000000,0.5,0.80,0.016404,68.58,63.89,17.32,13.43,101.00,156.4,157.9,-1.0,0,4.108,-42,-154,29,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,0.506,0.994,1.931,0.070,0.096,-0.104,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.508282,2.540480,1.658063,0.935617,0.371038,-0.038881,0.126669,0.106566,75.137970,0.000864,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802035905,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
15,03:59:49,2023-08-02,Night sampling,CH,,,,,3.354403,2.920543,1.561237,2.898396,1.365526,1.284036,1.550324,0.184798,12.713194,13.520026,15.349703,0.441786,PSF-00281_20230802035949,87.493301,473.941315,0.815392,0.000000,0.000000,0.000000,0.5,0.80,0.018648,69.70,65.54,17.12,13.47,101.00,156.6,150.2,4.0,0,4.106,-38,174,203,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,0.199,0.407,0.966,0.045,0.100,0.177,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.510341,2.541928,1.659483,0.916072,0.374140,-0.036253,0.131119,0.106569,87.493301,0.000868,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802035949,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
16,04:00:03,2023-08-02,Night sampling,CH,,,,,1.224282,2.919291,0.862549,2.132785,1.346171,1.286139,1.592260,0.246089,12.734871,13.329282,15.765964,0.441786,PSF-00281_20230802040003,82.386375,442.235840,0.813705,0.000000,0.000000,0.000000,0.5,0.80,0.037887,69.02,65.95,17.05,13.88,100.99,156.4,158.0,-1.0,0,4.107,-62,171,324,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,-0.169,-0.280,-0.205,0.217,-0.074,0.408,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.510848,2.541083,1.658149,0.935803,0.375214,-0.031351,0.132626,0.106624,82.386375,0.000854,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802040003,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
17,04:00:25,2023-08-02,Night sampling,CH,,,,,7.402765,2.918455,2.093225,3.800031,1.364166,1.257145,1.544888,0.180721,12.446513,13.506096,15.295348,0.441786,PSF-00281_20230802040025,65.199493,329.022644,0.801839,0.000000,0.000000,0.000000,0.5,0.80,0.129108,70.34,64.82,16.96,13.42,101.00,156.3,158.3,-1.3,0,4.105,-64,178,342,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,03:50:28,2023-08-02,-0.46,0.497,0.994,2.483,0.095,0.347,0.322,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.509484,2.542755,1.657260,0.936570,0.376554,-0.035120,0.134811,0.106890,65.199493,0.000865,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802040025,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
18,04:01:30,2023-08-02,Night sampling,CH,,,,,5.050333,2.918803,1.849752,3.576731,1.345325,1.244584,1.537873,0.192548,12.320143,13.317379,15.223413,0.441786,PSF-00281_20230802040130,85.276726,386.103638,0.779135,0.000000,0.000000,0.000000,0.5,0.80,0.019497,70.39,65.12,16.73,13.35,101.02,156.3,158.3,-1.3,0,4.105,-56,165,91,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:01:21,2023-08-02,-0.90,-0.028,0.218,1.162,-0.095,0.124,-0.422,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.509892,2.543406,1.657629,0.936664,0.380080,-0.033398,0.141424,0.106574,85.276726,0.000860,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802040130,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
19,04:01:48,2023-08-02,Night sampling,CH,,,,,4.504534,2.916039,1.770132,3.439208,1.355213,1.258143,1.548668,0.193455,12.454210,13.415097,15.330083,0.441786,PSF-00281_20230802040148,83.465698,349.264740,0.761025,0.000000,0.000000,0.000000,0.5,0.80,0.088351,71.17,66.07,16.67,13.46,101.02,156.0,158.2,-1.4,0,4.104,-40,149,141,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:01:21,2023-08-02,-0.90,0.024,-0.023,0.321,-0.256,-0.380,-0.051,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.511056,2.544381,1.654698,0.936383,0.380938,-0.031728,0.143168,0.106786,83.465698,0.000855,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802040148,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
20,04:02:05,2023-08-02,Night sampling,CH,,,,,3.727224,2.918287,1.636760,3.047719,1.343590,1.257718,1.529010,0.185419,12.450832,13.300933,15.136500,0.441786,PSF-00281_20230802040205,92.490791,421.665802,0.780654,0.000000,0.000000,0.000000,0.5,0.80,0.041392,70.82,66.30,16.61,13.26,101.01,156.3,158.4,-1.4,0,4.104,-53,175,84,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:01:21,2023-08-02,-0.90,0.177,0.366,1.103,0.043,0.243,0.297,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.511347,2.543959,1.657081,0.936844,0.381858,-0.033079,0.144853,0.106639,92.490791,0.000872,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802040205,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
21,04:02:32,2023-08-02,Night sampling,CH,,,,,3.631072,2.918522,1.618018,2.775976,1.328955,1.250743,1.499833,0.170878,12.381971,13.156245,14.847887,0.441786,PSF-00281_20230802040232,72.184326,379.271851,0.809677,0.000000,0.000000,0.000000,0.5,0.80,0.099978,70.50,66.35,16.51,12.97,101.01,156.3,158.3,-1.3,0,4.076,-61,-174,217,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:01:21,2023-08-02,-0.90,0.341,0.668,1.552,0.469,0.383,0.206,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.511428,2.543566,1.657331,0.936469,0.383402,-0.035002,0.147635,0.106803,72.184326,0.000853,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802040232,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
22,04:02:50,2023-08-02,Night sampling,CH,,,,,4.242762,2.918813,1.729204,3.131504,1.342314,1.254114,1.522655,0.180342,12.414943,13.288063,15.073333,0.441786,PSF-00281_20230802040250,69.971321,353.940735,0.802308,0.000000,0.000000,0.000000,0.5,0.80,0.129554,71.50,66.81,16.45,13.20,101.02,156.3,158.4,-1.3,0,4.103,-58,152,21,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:01:21,2023-08-02,-0.90,0.050,0.141,0.768,0.055,-0.240,0.082,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.511994,2.544835,1.657639,0.936736,0.384408,-0.031993,0.149346,0.106891,69.971321,0.000857,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230802040250,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
