flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220922062236,06:22:36,2022-09-22,PFA-00364,PSA-00381,PSF-00336,475.242004,74.184540,0.843902,0.000000,0.000000,0.000000,2.925642

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,198.489899,5999.925293
0.010000,301.506042,5999.925293
0.020000,349.984650,5999.925293
0.030000,374.980316,5999.925293
0.040000,385.726318,5999.925293
0.050000,391.631470,5999.925293
0.060000,396.072510,5999.925293
0.070000,400.262817,5999.925293
0.080000,404.728546,5999.925293
0.090000,409.502502,5999.925293
0.100000,414.594757,5999.925293
0.110000,419.850098,5999.925293
0.120000,425.286041,5999.925293
0.130000,430.647980,5999.925293
0.140000,435.909027,5999.925293
0.150000,440.968048,5999.925293
0.160000,445.699463,5999.925293
0.170000,450.083984,5999.925293
0.180000,454.050415,5999.925293
0.190000,457.568420,5999.925293
0.200000,460.662231,5999.925293
0.210000,463.311188,5999.925293
0.220000,465.604309,5999.925293
0.230000,467.569824,5999.925293
0.240000,469.213135,5999.925293
0.250000,470.560303,5999.925293
0.260000,471.668610,5999.925293
0.270000,472.561584,5999.925293
0.280000,473.262543,5999.925293
0.290000,473.830475,5999.925293
0.300000,474.276428,5999.925293
0.310000,474.593292,5999.925293
0.320000,474.823608,5999.925293
0.330000,474.983826,5999.925293
0.340000,475.131165,5999.925293
0.350000,475.198730,5999.925293
0.360000,475.231293,5999.925293
0.370000,475.242004,5999.925293
0.380000,475.238098,5999.925293
0.390000,475.211975,5999.925293
0.400000,475.168701,5999.925293
0.410000,475.081787,5999.925293
0.420000,474.983093,5999.925293
0.430000,474.875793,5999.925293
0.440000,474.747070,5999.925293
0.450000,474.617950,5999.925293
0.460000,474.521393,5999.925293
0.470000,474.404449,5999.925293
0.480000,474.309326,5999.925293
0.490000,474.244965,5999.925293
0.500000,474.202759,5999.925293
0.510000,474.150543,5999.925293
0.520000,474.125153,5999.925293
0.530000,474.083649,5999.925293
0.540000,474.052551,5999.925293
0.550000,473.991760,5999.925293
0.560000,473.921661,5999.925293
0.570000,473.851929,5999.925293
0.580000,473.761444,5999.925293
0.590000,473.682404,5999.925293
0.600000,473.603729,5999.925293
0.610000,473.514313,5999.925293
0.620000,473.437439,5999.925293
0.630000,473.361603,5999.925293
0.640000,473.272217,5999.925293
0.650000,473.213898,5999.925293
0.660000,473.137390,5999.925293
0.670000,473.066223,5999.925293
0.680000,473.006500,5999.925293
0.690000,472.926727,5999.925293
0.700000,472.841980,5999.925293
0.710000,472.722900,5999.925293
0.720000,472.606293,5999.925293
0.730000,472.446808,5999.925293
0.740000,472.322357,5999.925293
0.750000,472.165710,5999.925293
0.760000,472.048767,5999.925293
0.770000,471.897125,5999.925293
0.780000,471.776245,5999.925293
0.790000,471.643555,5999.925293
