flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220922063405,06:34:05,2022-09-22,PFA-00364,PSA-00381,PSF-00336,477.895264,82.032684,0.828346,0.000000,0.000000,0.000000,0.177075

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,225.906372,5999.925293
0.010000,330.370911,5999.925293
0.020000,376.858948,5999.925293
0.030000,398.361328,5999.925293
0.040000,405.825745,5999.925293
0.050000,409.509644,5999.925293
0.060000,412.279846,5999.925293
0.070000,415.047516,5999.925293
0.080000,418.192871,5999.925293
0.090000,421.856049,5999.925293
0.100000,426.020264,5999.925293
0.110000,430.546051,5999.925293
0.120000,435.351837,5999.925293
0.130000,440.219879,5999.925293
0.140000,444.963104,5999.925293
0.150000,449.484222,5999.925293
0.160000,453.693878,5999.925293
0.170000,457.522980,5999.925293
0.180000,460.950867,5999.925293
0.190000,463.984619,5999.925293
0.200000,466.657166,5999.925293
0.210000,468.900574,5999.925293
0.220000,470.831390,5999.925293
0.230000,472.431061,5999.925293
0.240000,473.763580,5999.925293
0.250000,474.861145,5999.925293
0.260000,475.725525,5999.925293
0.270000,476.409668,5999.925293
0.280000,476.941101,5999.925293
0.290000,477.320557,5999.925293
0.300000,477.614868,5999.925293
0.310000,477.755066,5999.925293
0.320000,477.864136,5999.925293
0.330000,477.895264,5999.925293
0.340000,477.865234,5999.925293
0.350000,477.839478,5999.925293
0.360000,477.771149,5999.925293
0.370000,477.667450,5999.925293
0.380000,477.572327,5999.925293
0.390000,477.446808,5999.925293
0.400000,477.365601,5999.925293
0.410000,477.236145,5999.925293
0.420000,477.113831,5999.925293
0.430000,477.009766,5999.925293
0.440000,476.915344,5999.925293
0.450000,476.834534,5999.925293
0.460000,476.720459,5999.925293
0.470000,476.642120,5999.925293
0.480000,476.548431,5999.925293
0.490000,476.454010,5999.925293
0.500000,476.393585,5999.925293
0.510000,476.283081,5999.925293
0.520000,476.205109,5999.925293
0.530000,476.114990,5999.925293
0.540000,476.043823,5999.925293
0.550000,475.975159,5999.925293
0.560000,475.882172,5999.925293
0.570000,475.796692,5999.925293
0.580000,475.684753,5999.925293
0.590000,475.587830,5999.925293
0.600000,475.506653,5999.925293
0.610000,475.390442,5999.925293
0.620000,475.319275,5999.925293
0.630000,475.205902,5999.925293
0.640000,475.111481,5999.925293
0.650000,474.990601,5999.925293
0.660000,474.913727,5999.925293
0.670000,474.812164,5999.925293
0.680000,474.724182,5999.925293
0.690000,474.627625,5999.925293
0.700000,474.569336,5999.925293
0.710000,474.451294,5999.925293
0.720000,474.370483,5999.925293
0.730000,474.270691,5999.925293
0.740000,474.207031,5999.925293
0.750000,474.105835,5999.925293
0.760000,473.998901,5999.925293
0.770000,473.919159,5999.925293
0.780000,473.823669,5999.925293
0.790000,473.734619,5999.925293
