flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220819050357,05:03:57,2022-08-19,PFA-00364,PSA-00381,PSF-00336,555.469421,100.168701,0.819668,0.000000,0.000000,0.000000,0.112287

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,285.956726,5999.925293
0.010000,403.286926,5999.925293
0.020000,445.077545,5999.925293
0.030000,459.045410,5999.925293
0.040000,465.104340,5999.925293
0.050000,471.139313,5999.925293
0.060000,478.536835,5999.925293
0.070000,486.994019,5999.925293
0.080000,495.796326,5999.925293
0.090000,504.402985,5999.925293
0.100000,512.400635,5999.925293
0.110000,519.527100,5999.925293
0.120000,525.809875,5999.925293
0.130000,531.265869,5999.925293
0.140000,535.910706,5999.925293
0.150000,539.819580,5999.925293
0.160000,543.125488,5999.925293
0.170000,545.852417,5999.925293
0.180000,548.127625,5999.925293
0.190000,549.958679,5999.925293
0.200000,551.453247,5999.925293
0.210000,552.602661,5999.925293
0.220000,553.522461,5999.925293
0.230000,554.219482,5999.925293
0.240000,554.733765,5999.925293
0.250000,555.058472,5999.925293
0.260000,555.290222,5999.925293
0.270000,555.418640,5999.925293
0.280000,555.469421,5999.925293
0.290000,555.436157,5999.925293
0.300000,555.423950,5999.925293
0.310000,555.338867,5999.925293
0.320000,555.231201,5999.925293
0.330000,555.135010,5999.925293
0.340000,555.053833,5999.925293
0.350000,554.934753,5999.925293
0.360000,554.838867,5999.925293
0.370000,554.743042,5999.925293
0.380000,554.627563,5999.925293
0.390000,554.528809,5999.925293
0.400000,554.470520,5999.925293
0.410000,554.347168,5999.925293
0.420000,554.254150,5999.925293
0.430000,554.163696,5999.925293
0.440000,554.066772,5999.925293
0.450000,553.990234,5999.925293
0.460000,553.907288,5999.925293
0.470000,553.833984,5999.925293
0.480000,553.738098,5999.925293
0.490000,553.645508,5999.925293
0.500000,553.571106,5999.925293
0.510000,553.432373,5999.925293
0.520000,553.334351,5999.925293
0.530000,553.228882,5999.925293
0.540000,553.118713,5999.925293
0.550000,553.011047,5999.925293
0.560000,552.893066,5999.925293
0.570000,552.800049,5999.925293
0.580000,552.696716,5999.925293
0.590000,552.580139,5999.925293
0.600000,552.490356,5999.925293
0.610000,552.370178,5999.925293
0.620000,552.266113,5999.925293
0.630000,552.128418,5999.925293
0.640000,552.014709,5999.925293
0.650000,551.903137,5999.925293
0.660000,551.773315,5999.925293
0.670000,551.658508,5999.925293
0.680000,551.544067,5999.925293
0.690000,551.410339,5999.925293
0.700000,551.294434,5999.925293
0.710000,551.161743,5999.925293
0.720000,551.039795,5999.925293
0.730000,550.902466,5999.925293
0.740000,550.806274,5999.925293
0.750000,550.657166,5999.925293
0.760000,550.539124,5999.925293
0.770000,550.420410,5999.925293
0.780000,550.299866,5999.925293
0.790000,550.172180,5999.925293
