flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220819051044,05:10:44,2022-08-19,PFA-00364,PSA-00381,PSF-00336,541.691040,85.380081,0.842382,0.000000,0.000000,0.000000,0.087550

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,234.883545,5999.925293
0.010000,360.595825,5999.925293
0.020000,416.507721,5999.925293
0.030000,439.631226,5999.925293
0.040000,448.494324,5999.925293
0.050000,454.126587,5999.925293
0.060000,459.646576,5999.925293
0.070000,465.902924,5999.925293
0.080000,472.993622,5999.925293
0.090000,480.606781,5999.925293
0.100000,488.375916,5999.925293
0.110000,495.927216,5999.925293
0.120000,503.054382,5999.925293
0.130000,509.550690,5999.925293
0.140000,515.290955,5999.925293
0.150000,520.301697,5999.925293
0.160000,524.576050,5999.925293
0.170000,528.156616,5999.925293
0.180000,531.154297,5999.925293
0.190000,533.615845,5999.925293
0.200000,535.657532,5999.925293
0.210000,537.235046,5999.925293
0.220000,538.529297,5999.925293
0.230000,539.532410,5999.925293
0.240000,540.239075,5999.925293
0.250000,540.807739,5999.925293
0.260000,541.178223,5999.925293
0.270000,541.437866,5999.925293
0.280000,541.589844,5999.925293
0.290000,541.661377,5999.925293
0.300000,541.691040,5999.925293
0.310000,541.634583,5999.925293
0.320000,541.579468,5999.925293
0.330000,541.448242,5999.925293
0.340000,541.352051,5999.925293
0.350000,541.251160,5999.925293
0.360000,541.115662,5999.925293
0.370000,540.981873,5999.925293
0.380000,540.879944,5999.925293
0.390000,540.762634,5999.925293
0.400000,540.660034,5999.925293
0.410000,540.557373,5999.925293
0.420000,540.457275,5999.925293
0.430000,540.364258,5999.925293
0.440000,540.293457,5999.925293
0.450000,540.199402,5999.925293
0.460000,540.116089,5999.925293
0.470000,540.049194,5999.925293
0.480000,539.959412,5999.925293
0.490000,539.904358,5999.925293
0.500000,539.857178,5999.925293
0.510000,539.764893,5999.925293
0.520000,539.720886,5999.925293
0.530000,539.637573,5999.925293
0.540000,539.595703,5999.925293
0.550000,539.531738,5999.925293
0.560000,539.452332,5999.925293
0.570000,539.379700,5999.925293
0.580000,539.316040,5999.925293
0.590000,539.226990,5999.925293
0.600000,539.173706,5999.925293
0.610000,539.084656,5999.925293
0.620000,538.999207,5999.925293
0.630000,538.916260,5999.925293
0.640000,538.845093,5999.925293
0.650000,538.762817,5999.925293
0.660000,538.707764,5999.925293
0.670000,538.640503,5999.925293
0.680000,538.577576,5999.925293
0.690000,538.487427,5999.925293
0.700000,538.410156,5999.925293
0.710000,538.299683,5999.925293
0.720000,538.196655,5999.925293
0.730000,538.104431,5999.925293
0.740000,538.057556,5999.925293
0.750000,537.948120,5999.925293
0.760000,537.872314,5999.925293
0.770000,537.794739,5999.925293
0.780000,537.684937,5999.925293
0.790000,537.593384,5999.925293
