flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220819060046,06:00:46,2022-08-19,PFA-00364,PSA-00381,PSF-00336,529.304993,85.551025,0.838371,0.000000,0.000000,0.000000,0.382432

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,213.219162,5999.925293
0.010000,323.174347,5999.925293
0.020000,379.286896,5999.925293
0.030000,413.057312,5999.925293
0.040000,428.709259,5999.925293
0.050000,437.506561,5999.925293
0.060000,444.000366,5999.925293
0.070000,450.034271,5999.925293
0.080000,456.284180,5999.925293
0.090000,462.788696,5999.925293
0.100000,469.447723,5999.925293
0.110000,476.059906,5999.925293
0.120000,482.531891,5999.925293
0.130000,488.751404,5999.925293
0.140000,494.574677,5999.925293
0.150000,499.969849,5999.925293
0.160000,504.848969,5999.925293
0.170000,509.196289,5999.925293
0.180000,512.980713,5999.925293
0.190000,516.303406,5999.925293
0.200000,519.116150,5999.925293
0.210000,521.472595,5999.925293
0.220000,523.390198,5999.925293
0.230000,524.978394,5999.925293
0.240000,526.218994,5999.925293
0.250000,527.196045,5999.925293
0.260000,527.900940,5999.925293
0.270000,528.432373,5999.925293
0.280000,528.809326,5999.925293
0.290000,529.054993,5999.925293
0.300000,529.212708,5999.925293
0.310000,529.277466,5999.925293
0.320000,529.304993,5999.925293
0.330000,529.296021,5999.925293
0.340000,529.264587,5999.925293
0.350000,529.237061,5999.925293
0.360000,529.215210,5999.925293
0.370000,529.171936,5999.925293
0.380000,529.141174,5999.925293
0.390000,529.143311,5999.925293
0.400000,529.150818,5999.925293
0.410000,529.106506,5999.925293
0.420000,529.103638,5999.925293
0.430000,529.086121,5999.925293
0.440000,529.092163,5999.925293
0.450000,529.081482,5999.925293
0.460000,529.034973,5999.925293
0.470000,529.029968,5999.925293
0.480000,529.001709,5999.925293
0.490000,529.007080,5999.925293
0.500000,529.013184,5999.925293
0.510000,528.977722,5999.925293
0.520000,528.988098,5999.925293
0.530000,529.001709,5999.925293
0.540000,528.994934,5999.925293
0.550000,528.986328,5999.925293
0.560000,528.978821,5999.925293
0.570000,528.985962,5999.925293
0.580000,528.971313,5999.925293
0.590000,528.969543,5999.925293
0.600000,528.972412,5999.925293
0.610000,528.931946,5999.925293
0.620000,528.900879,5999.925293
0.630000,528.934814,5999.925293
0.640000,528.918396,5999.925293
0.650000,528.903015,5999.925293
0.660000,528.887268,5999.925293
0.670000,528.836487,5999.925293
0.680000,528.820374,5999.925293
0.690000,528.795715,5999.925293
0.700000,528.783936,5999.925293
0.710000,528.740295,5999.925293
0.720000,528.693787,5999.925293
0.730000,528.654785,5999.925293
0.740000,528.617249,5999.925293
0.750000,528.562195,5999.925293
0.760000,528.521790,5999.925293
0.770000,528.460999,5999.925293
0.780000,528.429138,5999.925293
0.790000,528.384094,5999.925293
