flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220819051335,05:13:35,2022-08-19,PFA-00364,PSA-00381,PSF-00336,518.347290,95.829605,0.815125,0.000000,0.000000,0.000000,0.086372

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,312.441956,5999.925293
0.010000,407.548798,5999.925293
0.020000,428.491119,5999.925293
0.030000,431.074615,5999.925293
0.040000,430.361511,5999.925293
0.050000,431.328522,5999.925293
0.060000,434.686310,5999.925293
0.070000,440.082916,5999.925293
0.080000,446.854584,5999.925293
0.090000,454.293243,5999.925293
0.100000,461.916077,5999.925293
0.110000,469.200623,5999.925293
0.120000,476.117493,5999.925293
0.130000,482.462158,5999.925293
0.140000,488.167755,5999.925293
0.150000,493.247498,5999.925293
0.160000,497.668152,5999.925293
0.170000,501.484406,5999.925293
0.180000,504.775635,5999.925293
0.190000,507.520447,5999.925293
0.200000,509.859314,5999.925293
0.210000,511.760101,5999.925293
0.220000,513.338684,5999.925293
0.230000,514.626526,5999.925293
0.240000,515.641785,5999.925293
0.250000,516.437195,5999.925293
0.260000,517.060852,5999.925293
0.270000,517.516479,5999.925293
0.280000,517.870544,5999.925293
0.290000,518.080444,5999.925293
0.300000,518.244263,5999.925293
0.310000,518.318298,5999.925293
0.320000,518.347290,5999.925293
0.330000,518.337952,5999.925293
0.340000,518.299683,5999.925293
0.350000,518.244629,5999.925293
0.360000,518.180969,5999.925293
0.370000,518.125549,5999.925293
0.380000,518.044006,5999.925293
0.390000,517.970337,5999.925293
0.400000,517.924561,5999.925293
0.410000,517.852295,5999.925293
0.420000,517.803650,5999.925293
0.430000,517.758606,5999.925293
0.440000,517.691711,5999.925293
0.450000,517.617004,5999.925293
0.460000,517.605530,5999.925293
0.470000,517.545837,5999.925293
0.480000,517.491821,5999.925293
0.490000,517.470032,5999.925293
0.500000,517.437073,5999.925293
0.510000,517.378784,5999.925293
0.520000,517.334473,5999.925293
0.530000,517.276550,5999.925293
0.540000,517.212891,5999.925293
0.550000,517.160645,5999.925293
0.560000,517.075867,5999.925293
0.570000,516.997925,5999.925293
0.580000,516.929260,5999.925293
0.590000,516.855591,5999.925293
0.600000,516.747253,5999.925293
0.610000,516.625977,5999.925293
0.620000,516.530884,5999.925293
0.630000,516.408203,5999.925293
0.640000,516.295898,5999.925293
0.650000,516.177917,5999.925293
0.660000,516.056274,5999.925293
0.670000,515.954041,5999.925293
0.680000,515.835266,5999.925293
0.690000,515.736938,5999.925293
0.700000,515.646484,5999.925293
0.710000,515.550232,5999.925293
0.720000,515.454041,5999.925293
0.730000,515.376465,5999.925293
0.740000,515.296692,5999.925293
0.750000,515.234802,5999.925293
0.760000,515.170105,5999.925293
0.770000,515.093933,5999.925293
0.780000,514.999512,5999.925293
0.790000,514.916199,5999.925293
