flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220819051150,05:11:50,2022-08-19,PFA-00364,PSA-00381,PSF-00336,526.482910,82.941414,0.842461,0.000000,0.000000,0.000000,0.088336

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,218.032837,5999.925293
0.010000,336.052887,5999.925293
0.020000,390.113342,5999.925293
0.030000,413.258667,5999.925293
0.040000,422.701111,5999.925293
0.050000,430.045715,5999.925293
0.060000,438.438171,5999.925293
0.070000,448.152435,5999.925293
0.080000,458.549377,5999.925293
0.090000,468.929169,5999.925293
0.100000,478.659149,5999.925293
0.110000,487.363831,5999.925293
0.120000,494.907990,5999.925293
0.130000,501.285919,5999.925293
0.140000,506.632446,5999.925293
0.150000,510.994080,5999.925293
0.160000,514.598633,5999.925293
0.170000,517.495422,5999.925293
0.180000,519.831421,5999.925293
0.190000,521.670349,5999.925293
0.200000,523.136230,5999.925293
0.210000,524.185181,5999.925293
0.220000,524.994507,5999.925293
0.230000,525.572449,5999.925293
0.240000,525.972229,5999.925293
0.250000,526.256897,5999.925293
0.260000,526.398193,5999.925293
0.270000,526.481506,5999.925293
0.280000,526.482910,5999.925293
0.290000,526.441833,5999.925293
0.300000,526.372070,5999.925293
0.310000,526.280884,5999.925293
0.320000,526.208252,5999.925293
0.330000,526.131042,5999.925293
0.340000,526.050537,5999.925293
0.350000,525.969360,5999.925293
0.360000,525.906433,5999.925293
0.370000,525.843140,5999.925293
0.380000,525.815613,5999.925293
0.390000,525.766235,5999.925293
0.400000,525.748718,5999.925293
0.410000,525.685791,5999.925293
0.420000,525.645752,5999.925293
0.430000,525.623901,5999.925293
0.440000,525.606384,5999.925293
0.450000,525.576355,5999.925293
0.460000,525.543091,5999.925293
0.470000,525.517700,5999.925293
0.480000,525.510925,5999.925293
0.490000,525.481201,5999.925293
0.500000,525.478394,5999.925293
0.510000,525.449036,5999.925293
0.520000,525.428650,5999.925293
0.530000,525.394348,5999.925293
0.540000,525.372131,5999.925293
0.550000,525.330994,5999.925293
0.560000,525.302795,5999.925293
0.570000,525.263428,5999.925293
0.580000,525.240540,5999.925293
0.590000,525.201538,5999.925293
0.600000,525.194763,5999.925293
0.610000,525.135010,5999.925293
0.620000,525.112488,5999.925293
0.630000,525.080322,5999.925293
0.640000,525.055664,5999.925293
0.650000,525.010925,5999.925293
0.660000,524.970154,5999.925293
0.670000,524.926514,5999.925293
0.680000,524.888977,5999.925293
0.690000,524.837830,5999.925293
0.700000,524.793884,5999.925293
0.710000,524.712341,5999.925293
0.720000,524.650085,5999.925293
0.730000,524.578186,5999.925293
0.740000,524.524902,5999.925293
0.750000,524.460205,5999.925293
0.760000,524.397278,5999.925293
0.770000,524.322510,5999.925293
0.780000,524.260986,5999.925293
0.790000,524.154785,5999.925293
