flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00336_20220819054007,05:40:07,2022-08-19,PFA-00364,PSA-00381,PSF-00336,547.410278,100.354317,0.816674,0.000000,0.000000,0.000000,0.181394

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,321.507446,5999.925293
0.010000,422.323822,5999.925293
0.020000,444.448822,5999.925293
0.030000,448.217163,5999.925293
0.040000,449.055084,5999.925293
0.050000,451.703674,5999.925293
0.060000,456.593872,5999.925293
0.070000,463.150635,5999.925293
0.080000,470.611084,5999.925293
0.090000,478.371613,5999.925293
0.100000,486.019836,5999.925293
0.110000,493.189941,5999.925293
0.120000,499.902954,5999.925293
0.130000,506.052002,5999.925293
0.140000,511.613495,5999.925293
0.150000,516.580933,5999.925293
0.160000,521.040222,5999.925293
0.170000,524.924011,5999.925293
0.180000,528.318298,5999.925293
0.190000,531.285889,5999.925293
0.200000,533.835083,5999.925293
0.210000,535.983704,5999.925293
0.220000,537.849792,5999.925293
0.230000,539.441956,5999.925293
0.240000,540.795898,5999.925293
0.250000,541.937805,5999.925293
0.260000,542.917358,5999.925293
0.270000,543.665161,5999.925293
0.280000,544.338257,5999.925293
0.290000,544.854614,5999.925293
0.300000,545.295593,5999.925293
0.310000,545.612427,5999.925293
0.320000,545.896057,5999.925293
0.330000,546.102783,5999.925293
0.340000,546.285889,5999.925293
0.350000,546.455383,5999.925293
0.360000,546.576965,5999.925293
0.370000,546.687134,5999.925293
0.380000,546.794067,5999.925293
0.390000,546.914551,5999.925293
0.400000,547.034363,5999.925293
0.410000,547.161316,5999.925293
0.420000,547.236816,5999.925293
0.430000,547.319763,5999.925293
0.440000,547.390198,5999.925293
0.450000,547.410278,5999.925293
0.460000,547.384521,5999.925293
0.470000,547.366638,5999.925293
0.480000,547.278259,5999.925293
0.490000,547.224304,5999.925293
0.500000,547.125549,5999.925293
0.510000,547.007568,5999.925293
0.520000,546.866272,5999.925293
0.530000,546.777954,5999.925293
0.540000,546.697144,5999.925293
0.550000,546.603821,5999.925293
0.560000,546.527649,5999.925293
0.570000,546.435364,5999.925293
0.580000,546.383118,5999.925293
0.590000,546.314819,5999.925293
0.600000,546.286926,5999.925293
0.610000,546.209351,5999.925293
0.620000,546.185364,5999.925293
0.630000,546.139587,5999.925293
0.640000,546.107056,5999.925293
0.650000,546.054138,5999.925293
0.660000,546.020874,5999.925293
0.670000,545.953247,5999.925293
0.680000,545.893921,5999.925293
0.690000,545.793762,5999.925293
0.700000,545.720825,5999.925293
0.710000,545.625305,5999.925293
0.720000,545.516602,5999.925293
0.730000,545.412903,5999.925293
0.740000,545.313843,5999.925293
0.750000,545.182556,5999.925293
0.760000,545.078857,5999.925293
0.770000,544.988403,5999.925293
0.780000,544.896484,5999.925293
0.790000,544.803528,5999.925293
