SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
Obs#,Time,Date,configName,configAuthor,remark,Observation,ID,Leaf,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
,HHMMSS,YYYYMMDD,,,,,,,mol+1m-2s-1,mol+1m-2s-1,mol+1m-2s-1,mmol+1m-2s-1,kPa,kPa,kPa,kPa,mmol+1mol-1,mmol+1mol-1,mmol+1mol-1,cm+2,,,,,,,,,,umol+1m-2s-1,%,%,C,C,kPa,umol+1sec-1,umol+1sec-1,%,umol+1m-2s-1,V,,,,,,,,,,,,,,,,,,HHMMSS,YYYYMMDD,%,,,,,,,,umol+1sec-1,(umol+1m-2s-1)s-1,s,,,umol+1m-2s-1,Hz,s-1,s,ms,ms,ms,,%,,,,,V,V,V,V,V,V,V,V,V,A,,,,,,,,,,,,,,,,,
137,13:19:14,8/15/22,Auto gsw+F,LI-COR Default,,137,LCOR-447,10,0.568053,2.919321,0.475523,14.12769,1.994431,1.599264,4.89343,2.898999,15.830966,19.742687,48.43961,0.441786,PSF-00281_20220815131914,0,0,0,119.654419,201.450134,0.406035,0.5,0.8,336.630249,42.03,33.7,31.89,32.43,101.02,156.4,156.5,-0.1,2073,3.867,-26,-167,163,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,13:12:51,8/15/22,-0.62,0,0.002,0.009,-0.537,-1.513,-4.648,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,179.033875,25,-16.536909,173.455597,177.760956,-4.305359,2.466988,2.503606,1.658181,0.932034,0.207636,0.006873,0.738961,2.033875,119.654419,0.001056,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815131914,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
138,13:19:46,8/15/22,Auto gsw+F,LI-COR Default,,138,LCOR-189,12,0.679288,2.921024,0.551124,14.976019,1.976164,1.557742,4.631572,2.655409,15.419527,19.561327,45.846256,0.441786,PSF-00281_20220815131946,0,0,0,114.347931,247.72612,0.53841,0.5,0.8,385.599152,41.58,32.78,31.92,31.46,101.02,156.6,156.5,0.1,1790,3.866,-33,-159,192,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,13:12:51,8/15/22,-0.62,-0.001,0.001,0.019,-0.383,-1.287,-4.152,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,212.745316,25,-24.621178,206.924561,212.456207,-5.531647,2.465734,2.502994,1.659998,0.931941,0.20741,-0.005091,0.73989,1.771444,114.347931,0.001069,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815131946,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
139,13:20:19,8/15/22,Auto gsw+F,LI-COR Default,,139,LCOR-555,9,0.532712,2.920327,0.450529,12.212904,1.916631,1.574957,4.567759,2.651128,15.587263,18.968792,45.206875,0.441786,PSF-00281_20220815132019,0,0,0,115.795609,176.042526,0.342229,0.5,0.8,268.535034,40.33,33.14,31.92,31.22,101.04,156.5,156.5,0,1962,3.866,-12,-177,172,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,13:12:51,8/15/22,-0.62,0.004,0.002,-9999,-1.094,-2.753,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,160.875671,25,-11.514865,156.436798,159.54744,-3.110641,2.466224,2.501299,1.659253,0.931837,0.207411,-0.00799,0.740531,1.930647,115.795609,0.001081,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815132019,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
140,13:21:02,8/15/22,Auto gsw+F,LI-COR Default,,140,LCOR-464,10,0.657017,2.919537,0.536322,12.263395,1.839621,1.496085,4.082089,2.242468,14.808036,18.208302,40.403923,0.441786,PSF-00281_20220815132102,0,0,0,122.167824,313.002991,0.609691,0.5,0.8,293.797455,38.74,31.5,31.9,29.26,101.03,156.4,156.9,-0.3,1205,3.994,-3,-148,203,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,13:12:51,8/15/22,-0.62,0.001,0.002,0.018,-1.618,-2.962,-5.97,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,279.861694,25,-22.958958,278.00882,280.114227,-2.105408,2.464011,2.499142,1.65841,0.932902,0.207531,-0.030858,0.741395,1.226754,122.167824,0.001086,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815132102,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
141,14:05:27,8/15/22,Auto gsw+F,LI-COR Default,,141,LCOR-038,12,0.216836,2.920033,0.201847,5.393725,1.641784,1.490527,4.261275,2.619491,14.760649,16.258547,42.199306,0.441786,PSF-00281_20220815140527,0,0,0,115.52095,437.827118,0.736149,0.5,0.8,404.448303,36.6,33.23,30.9,30,100.98,156.5,156.5,0,1374,3.986,-40,177,109,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,-0.001,-0.004,0.001,-1.5,-2.677,-18.841,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,413.28299,25,-16.04151,423.364532,414.847595,8.516937,2.466498,2.496326,1.658939,0.931838,0.215885,-0.010175,0.807479,1.383747,115.52095,0.001092,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815140527,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
142,14:08:22,8/15/22,Auto gsw+F,LI-COR Default,,142,LCOR-444,10,0.450008,2.921026,0.389935,9.052088,1.723463,1.469957,4.001768,2.278305,14.553344,17.063183,39.619598,0.441786,PSF-00281_20220815140822,0,0,0,113.077637,395.703308,0.714236,0.5,0.8,548.363464,37.16,31.7,31.48,28.91,101,156.6,156.2,0.2,1919,3.986,-6,175,172,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,0.001,-0.001,0.015,0.129,-0.281,-9.593,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,365.583313,25,-20.229723,374.442108,366.724152,7.717957,2.46433,2.49701,1.659999,0.93127,0.21096,-0.029867,0.815035,1.891355,113.077637,0.001106,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815140822,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
143,14:09:20,8/15/22,Auto gsw+F,LI-COR Default,,143,-,-,0.643903,2.919121,0.527538,14.11166,1.839687,1.444414,4.456954,2.617267,14.302542,18.216524,44.132629,0.441786,PSF-00281_20220815140920,0,0,0,117.575882,239.300491,0.508668,0.5,0.8,403.627777,39.5,31.02,31.56,30.79,100.99,156.4,151.7,3,1984,3.984,5,155,178,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,0.002,0.003,0.011,-1.581,-3.8,-9.942,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,207.673431,25,-22.331089,203.345779,207.311142,-3.965363,2.463392,2.500201,1.657968,0.919728,0.210356,-0.008798,0.816607,1.951186,117.575882,0.001082,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815140920,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
144,14:10:06,8/15/22,Auto gsw+F,LI-COR Default,,144,-,-,0.611928,2.919599,0.505896,14.05749,1.900256,1.506838,4.616322,2.716065,14.918742,18.81386,45.704796,0.441786,PSF-00281_20220815141006,0,0,0,138.77713,269.738678,0.485513,0.5,0.8,386.718903,40.56,32.16,31.67,31.4,101,156.4,157,-0.3,1991,3.983,-2,164,187,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,0.001,0.003,0.022,-2.389,-3.457,-5.722,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,237.208847,25,-23.359995,232.057922,236.275406,-4.217484,2.464934,2.501613,1.658476,0.933086,0.209464,-0.002773,0.818032,1.958201,138.77713,0.001089,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141006,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
145,14:10:48,8/15/22,Auto gsw+F,LI-COR Default,,145,-,-,0.804557,2.918017,0.630669,16.868439,1.96658,1.494226,4.580506,2.613926,14.794059,19.470749,45.350761,0.441786,PSF-00281_20220815141048,0,0,0,128.85582,249.309174,0.483149,0.5,0.8,397.616608,41.73,31.71,31.77,31.27,101,156.2,157.1,-0.6,2057,3.981,5,148,178,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,-0.001,0.004,0.009,-1.321,-3.505,-10.636,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,221.665619,25,-19.182671,219.999069,221.829941,-1.830872,2.464306,2.503189,1.656794,0.933518,0.208637,-0.005609,0.819203,2.019698,128.85582,0.00107,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141048,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
146,14:12:02,8/15/22,Auto gsw+F,LI-COR Default,,146,-,-,0.837382,2.918972,0.65071,16.48727,1.974506,1.513183,4.452351,2.477844,14.980901,19.548115,44.079407,0.441786,PSF-00281_20220815141202,0,0,0,125.961899,265.302856,0.525215,0.5,0.8,42.157887,41.44,31.76,31.96,30.77,101.01,156.4,156.4,0,201,3.979,0,169,196,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,0,0.003,-0.033,-2.228,-0.007,13.265,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,234.206207,25,-21.592525,231.994278,234.37149,-2.377213,2.464349,2.502768,1.657809,0.931648,0.207054,-0.013835,0.820786,0.293117,125.961899,0.001082,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141202,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
147,14:12:51,8/15/22,Auto gsw+F,LI-COR Default,,147,LCOR-451,10,0.608822,2.916916,0.503691,13.088252,1.854178,1.486987,4.397152,2.542974,14.724102,18.360018,43.540474,0.441786,PSF-00281_20220815141251,0,0,0,106.92215,268.250885,0.60141,0.5,0.8,360.873077,38.67,31.01,32.07,30.55,100.99,156.1,148.6,4.8,1500,3.977,-48,-158,255,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,0.002,0,0.01,0.276,-0.421,-2.09,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,225.055939,25,-30.275629,218.257431,224.880951,-6.62352,2.46331,2.498983,1.655627,0.912051,0.206132,-0.017776,0.821568,1.501458,106.92215,0.00109,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141251,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
148,14:14:39,8/15/22,Auto gsw+F,LI-COR Default,,148,LCOR-050,13,0.615047,2.920491,0.508053,14.718681,1.830423,1.418498,4.66252,2.832098,14.044044,18.122368,46.161968,0.441786,PSF-00281_20220815141439,0,0,0,113.45816,232.875946,0.512796,0.5,0.8,417.358948,37.63,29.16,32.33,31.58,101,156.6,148.9,4.9,2035,3.976,-4,144,186,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:04:36,8/15/22,-0.6,0.002,0.004,0.012,-0.531,-1.406,-4.625,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,199.94545,25,-23.390844,194.58461,199.368484,-4.783875,2.460743,2.497535,1.659428,0.912657,0.204115,-0.0086,0.822676,1.998588,113.45816,0.001074,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141439,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
149,14:15:13,8/15/22,Auto gsw+F,LI-COR Default,,149,LCOR-597,11,0.984989,2.921085,0.736606,17.872019,2.016334,1.51735,4.389143,2.37281,15.023345,19.963799,43.457085,0.441786,PSF-00281_20220815141513,0,0,0,160.397888,290.979187,0.448765,0.5,0.8,347.848145,41.33,31.1,32.38,30.52,101,156.6,154.8,1.1,1938,3.975,-13,-176,187,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,0.005,0.003,0.022,-0.899,-2.318,-7.395,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,266.498199,25,-17.538597,264.622437,265.855103,-1.232666,2.463396,2.502577,1.660064,0.927705,0.203686,-0.021808,0.823452,1.908467,160.397888,0.001091,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141513,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
150,14:16:04,8/15/22,Auto gsw+F,LI-COR Default,,150,LCOR-592,10,0.545928,2.919334,0.459921,13.866117,1.906399,1.518134,4.850791,2.944392,15.02504,18.867722,48.008503,0.441786,PSF-00281_20220815141604,0,0,0,115.165115,240.754395,0.521649,0.5,0.8,402.009308,38.91,30.99,32.45,32.28,101.04,156.4,155.4,0.6,1927,3.974,-22,169,196,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,-0.001,0,-0.01,-0.029,-0.109,-1.501,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,205.096359,25,-25.795256,197.618362,203.802612,-6.18425,2.463231,2.499289,1.658195,0.929107,0.203097,-0.001772,0.824573,1.898071,115.165115,0.001064,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141604,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
151,14:16:59,8/15/22,Auto gsw+F,LI-COR Default,,151,LCOR-097,10,0.376241,2.920916,0.333308,8.334187,1.634783,1.40113,4.089038,2.454255,13.870584,16.183643,40.479713,0.441786,PSF-00281_20220815141659,0,0,0,94.281792,358.539581,0.737039,0.5,0.8,40.632847,33.28,28.52,32.5,29.29,101.01,156.6,154.9,1.1,138,3.971,-15,158,185,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,-0.002,-0.001,0.009,0.216,0.602,1.984,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,336.270325,25,-14.372032,346.308594,337.951599,8.356995,2.459831,2.491515,1.659883,0.927957,0.202705,-0.037716,0.825112,0.234678,94.281792,0.001106,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141659,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
152,14:18:19,8/15/22,Auto gsw+F,LI-COR Default,,152,LCOR-566,9,0.505066,2.919438,0.430576,9.617744,1.65389,1.384068,3.848143,2.194253,13.705647,16.377535,38.105988,0.441786,PSF-00281_20220815141819,0,0,0,90.073944,353.049622,0.744869,0.5,0.8,33.99155,33.72,28.22,32.47,28.24,100.99,156.4,156.5,-0.1,114,3.971,-7,-175,203,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,0.002,0,0.013,0.223,0.567,1.817,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,330.437408,25,-14.602492,341.577179,332.1315,9.445679,2.459419,2.49214,1.658305,0.932015,0.202943,-0.049475,0.825062,0.212603,90.073944,0.00113,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141819,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
153,14:19:19,8/15/22,Auto gsw+F,LI-COR Default,,153,LCOR-580,10,0.4197,2.920742,0.366968,11.768406,1.686329,1.356633,4.820385,3.134057,13.434539,16.699463,47.735565,0.441786,PSF-00281_20220815141919,0,0,0,125.554565,245.223618,0.488,0.5,0.8,371.073608,34.4,27.68,32.46,32.17,100.98,156.6,156.7,-0.1,1901,3.97,-25,-174,203,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,0,0,0,-1.282,-3.101,-10.123,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,219.630005,25,-17.785389,217.881195,219.745987,-1.864792,2.458661,2.493085,1.659696,0.932376,0.203014,-0.003233,0.826016,1.874234,125.554565,0.001092,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141919,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
154,14:19:53,8/15/22,Auto gsw+F,LI-COR Default,,154,LCOR-407,10,0.331614,2.919092,0.297785,9.822092,1.675284,1.399711,4.89779,3.222506,13.86041,16.589224,48.499573,0.441786,PSF-00281_20220815141953,0,0,0,152.311203,265.929138,0.427249,0.5,0.8,325.406616,34.18,28.56,32.46,32.45,100.99,156.4,154.4,1.2,1904,3.969,-24,166,201,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,0.001,0,0.012,-1.424,-3.531,-10.018,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,243.727325,25,-15.595106,241.859787,243.589096,-1.729309,2.459892,2.492784,1.657937,0.926678,0.203046,0.000203,0.826473,1.877105,152.311203,0.001088,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815141953,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
155,14:20:40,8/15/22,Auto gsw+F,LI-COR Default,,155,LCOR-288,10,0.547456,2.921765,0.461065,10.548633,1.625544,1.330105,3.872779,2.247235,13.172943,16.098881,38.354794,0.441786,PSF-00281_20220815142040,0,0,0,97.234726,317.661224,0.693904,0.5,0.8,36.571095,33.22,27.18,32.43,28.35,100.97,156.7,156.2,0.3,132,3.967,-28,-166,197,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,0.001,0.001,0.016,-0.335,0.507,1.44,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,290.713562,25,-18.308008,293.830627,291.434937,2.395691,2.457973,2.491442,1.660791,0.931198,0.203254,-0.047741,0.826526,0.229037,97.234726,0.001144,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815142040,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
156,14:22:34,8/15/22,Auto gsw+F,LI-COR Default,,156,LCOR-576,10,0.656655,2.920133,0.536101,12.134236,1.766316,1.426461,3.986969,2.220654,14.125198,17.490524,39.480026,0.441786,PSF-00281_20220815142234,0,0,0,94.660164,360.398926,0.737346,0.5,0.8,22.686205,35.9,28.99,32.53,28.85,100.99,156.5,156.2,0.2,77,3.966,-21,167,196,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,0.001,0,0.013,0.247,-0.175,-1.247,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,341.441284,25,-12.580972,347.533813,342.376648,5.157166,2.460475,2.495142,1.659046,0.93107,0.202475,-0.043137,0.831167,0.178042,94.660164,0.001074,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815142234,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
157,14:23:49,8/15/22,Auto gsw+F,LI-COR Default,,157,LCOR-187,13,0.769358,2.919748,0.608909,12.576569,1.728221,1.375801,3.757004,2.028783,13.62604,17.116434,37.209663,0.441786,PSF-00281_20220815142349,0,0,0,90.748428,330.504944,0.725425,0.5,0.8,437.043518,35.03,27.88,32.58,27.83,100.97,156.5,156.9,-0.3,1506,3.962,-39,-154,228,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,-0.001,0,0.019,-0.188,0.421,-7.567,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,314.599152,25,-10.532231,322.416901,315.41748,6.99942,2.458938,2.493937,1.658635,0.932947,0.202099,-0.055477,0.832015,1.507085,90.748428,0.001109,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815142349,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
158,14:24:46,8/15/22,Auto gsw+F,LI-COR Default,,158,LCOR-215,10,0.438058,2.91989,0.380912,12.564995,1.681544,1.329324,4.903536,3.221992,13.165761,16.654192,48.565136,0.441786,PSF-00281_20220815142446,0,0,0,119.84861,230.016754,0.478957,0.5,0.8,391.308777,34.17,27.01,32.54,32.47,100.97,156.5,153.6,1.8,2043,3.962,-50,178,112,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:15:01,8/15/22,-0.62,0.001,0,-9999,0.861,0.872,-9999,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,200.460434,25,-21.750401,193.676941,198.859238,-5.182297,2.45772,2.492747,1.658787,0.924638,0.202443,-0.000462,0.833078,2.005824,119.84861,0.001098,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815142446,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
159,14:25:39,8/15/22,Auto gsw+F,LI-COR Default,,159,LCOR-183,10,0.579321,2.919627,0.483403,14.047528,1.816053,1.422703,4.656284,2.840231,14.089796,17.985353,46.113697,0.441786,PSF-00281_20220815142539,0,0,0,111.840248,208.414169,0.463375,0.5,0.8,362.051758,36.94,28.94,32.52,31.56,100.97,156.4,153.5,1.9,1953,3.96,-15,-171,183,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:25:19,8/15/22,-0.58,-0.003,-0.003,0.013,-0.227,0.255,-5.683,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,187.634109,25,-14.783957,184.355743,187.236099,-2.880356,2.460403,2.496519,1.658506,0.924164,0.202587,-0.011189,0.833681,1.922911,111.840248,0.001088,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815142539,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
160,14:26:52,8/15/22,Auto gsw+F,LI-COR Default,,160,LCOR-465,10,0.346472,2.91965,0.309718,8.38761,1.661684,1.42649,4.314912,2.653228,14.129191,16.458755,42.738617,0.441786,PSF-00281_20220815142652,0,0,0,152.335526,371.958649,0.59045,0.5,0.8,369.493958,33.78,29,32.53,30.22,100.96,156.4,155.4,0.7,1564,3.959,-40,-167,253,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:25:19,8/15/22,-0.58,-0.007,-0.004,0.005,1.653,1.836,-13.588,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,350.16452,25,-15.350128,351.634033,349.969543,1.66449,2.460485,2.492151,1.658531,0.929113,0.202504,-0.027099,0.834484,1.561293,152.335526,0.001064,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815142652,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
161,14:28:11,8/15/22,Auto gsw+F,LI-COR Default,,161,LCOR-430,13,0.523153,2.918964,0.443641,13.609811,1.789524,1.408124,4.786327,2.996804,13.945239,17.722399,47.400997,0.441786,PSF-00281_20220815142811,0,0,0,190.302368,280.688568,0.322016,0.5,0.8,219.311234,36.29,28.56,32.57,32.04,100.98,156.4,157.3,-0.6,1703,3.958,-29,-152,213,,,,,,,,0:00:00,0000-00-00,0,0,0,0,0,14:25:19,8/15/22,-0.58,0,0.003,0,-2.084,-4.179,-10.292,1,150,0.005,2,0,mpf,7000,500,5,2,300,300,300,271.383392,25,-6.340389,274.34314,271.605927,2.737213,2.45987,2.495624,1.6578,0.933912,0.202175,-0.006012,0.836194,1.689789,190.302368,0.001068,2.413877,-0.000026,1,2.436657,-0.000021,1,0.600512,0.600643,0.106516,0,PSF-00281_20220815142811,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2021-01-19T12:57:14.097Z
