flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00281_20220815150914,15:09:14,2022-08-15,PFA-00299,PSA-00311,PSF-00281,0.000000,0.000000,0.000000,272.478149,89.409828,0.671864,1701.408081

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,157.959229,6980.787598,1
0.010000,215.653534,6980.787598,1
0.020000,229.970810,6980.787598,1
0.030000,236.011505,6980.787598,1
0.040000,239.637848,6980.787598,1
0.050000,242.197037,6980.787598,1
0.060000,244.094254,6980.787598,1
0.070000,245.473618,6980.787598,1
0.080000,246.486786,6980.787598,1
0.090000,247.229935,6980.787598,1
0.100000,247.800354,6980.787598,1
0.110000,248.191956,6980.787598,1
0.120000,248.500946,6980.787598,1
0.130000,248.765945,6980.787598,1
0.140000,248.976593,6980.787598,1
0.150000,249.194748,6980.787598,1
0.160000,249.408249,6980.787598,1
0.170000,249.612457,6980.787598,1
0.180000,249.845627,6980.787598,1
0.190000,250.059128,6980.787598,1
0.200000,250.339157,6980.787598,1
0.210000,250.578400,6980.787598,1
0.220000,250.838394,6980.787598,1
0.230000,251.108414,6980.787598,1
0.240000,251.374481,6980.787598,1
0.250000,251.655228,6980.787598,1
0.260000,251.952408,6980.787598,1
0.270000,252.233856,6980.787598,1
0.280000,252.543930,6980.787598,1
0.290000,252.841110,6980.787598,1
0.300000,253.145462,6922.618164,2
0.310000,252.942322,6864.448242,2
0.320000,253.121857,6806.278809,2
0.330000,252.921585,6748.108887,2
0.340000,253.078934,6689.939453,2
0.350000,252.879028,6631.769531,2
0.360000,253.026001,6573.600098,2
0.370000,252.796768,6515.430176,2
0.380000,252.932663,6457.260742,2
0.390000,252.691986,6399.090820,2
0.400000,252.364761,6340.921387,2
0.410000,252.432709,6282.751465,2
0.420000,252.143738,6224.582031,2
0.430000,252.228134,6166.412109,2
0.440000,251.920578,6108.242676,2
0.450000,251.514679,6050.072754,2
0.460000,251.549362,5991.903320,2
0.470000,251.200684,5933.733398,2
0.480000,250.771164,5875.563965,2
0.490000,250.784042,5817.394043,2
0.500000,250.451080,5759.224609,2
0.510000,250.004761,5701.054688,2
0.520000,249.988312,5642.885254,2
0.530000,249.614594,5584.715332,2
0.540000,249.142166,5526.545898,2
0.550000,248.623962,5468.375977,2
0.560000,248.544937,5410.206543,2
0.570000,248.135452,5352.036621,2
0.580000,247.624756,5293.867188,2
0.590000,247.072571,5235.697266,2
0.600000,256.011139,6980.787598,3
0.610000,258.195526,6980.787598,3
0.620000,258.827820,6980.787598,3
0.630000,259.081360,6980.787598,3
0.640000,259.211548,6980.787598,3
0.650000,259.325256,6980.787598,3
0.660000,259.403595,6980.787598,3
0.670000,259.446503,6980.787598,3
0.680000,259.522675,6980.787598,3
0.690000,259.568817,6980.787598,3
0.700000,259.598145,6980.787598,3
0.710000,259.641418,6980.787598,3
0.720000,259.667145,6980.787598,3
0.730000,259.682892,6980.787598,3
0.740000,259.714722,6980.787598,3
0.750000,259.707214,6980.787598,3
0.760000,259.730469,6980.787598,3
0.770000,259.730804,6980.787598,3
0.780000,259.730804,6980.787598,3
0.790000,259.726532,6980.787598,3
0.800000,259.734406,6980.787598,3
0.810000,259.687531,6980.787598,3
0.820000,259.681824,6980.787598,3
0.830000,259.658203,6980.787598,3
0.839999,259.634979,6980.787598,3
0.849999,259.607086,6980.787598,3
0.859999,259.592041,6980.787598,3
0.869999,259.556641,6980.787598,3
0.879999,259.544128,6980.787598,3
0.889999,259.510529,6980.787598,3
