flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00281_20230627145548,14:55:48,2023-06-27,PFA-00299,PSA-00311,PSF-00281,0.000000,0.000000,0.000000,246.454666,83.106277,0.662793,281.501190

TIME,FLR,PAR,PHASE
s,,umol+1m-2s-1,
0.000000,150.997635,6980.787598,1
0.010000,207.184906,6980.787598,1
0.020000,221.803314,6980.787598,1
0.030000,226.719971,6980.787598,1
0.040000,228.937271,6980.787598,1
0.050000,230.186111,6980.787598,1
0.060000,231.020447,6980.787598,1
0.070000,231.627350,6980.787598,1
0.080000,232.118362,6980.787598,1
0.090000,232.507111,6980.787598,1
0.100000,232.837555,6980.787598,1
0.110000,233.097916,6980.787598,1
0.120000,233.360413,6980.787598,1
0.130000,233.565338,6980.787598,1
0.140000,233.762741,6980.787598,1
0.150000,233.967667,6980.787598,1
0.160000,234.135391,6980.787598,1
0.170000,234.323151,6980.787598,1
0.180000,234.495163,6980.787598,1
0.190000,234.657166,6980.787598,1
0.200000,234.823822,6980.787598,1
0.210000,234.976166,6980.787598,1
0.220000,235.137466,6980.787598,1
0.230000,235.267288,6980.787598,1
0.240000,235.424286,6980.787598,1
0.250000,235.548019,6980.787598,1
0.260000,235.701797,6980.787598,1
0.270000,235.828049,6980.787598,1
0.280000,235.967514,6980.787598,1
0.290000,236.090179,6980.787598,1
0.300000,236.239319,6922.618164,2
0.310000,236.135956,6864.448242,2
0.320000,236.222870,6806.278809,2
0.330000,236.083389,6748.108887,2
0.340000,236.173874,6689.939453,2
0.350000,236.046555,6631.769531,2
0.360000,236.123795,6573.600098,2
0.370000,235.985046,6515.430176,2
0.380000,236.072662,6457.260742,2
0.390000,235.911728,6399.090820,2
0.400000,235.761169,6340.921387,2
0.410000,235.775116,6282.751465,2
0.420000,235.637421,6224.582031,2
0.430000,235.687500,6166.412109,2
0.440000,235.506897,6108.242676,2
0.450000,235.318787,6050.072754,2
0.460000,235.360626,5991.903320,2
0.470000,235.163925,5933.733398,2
0.480000,234.939697,5875.563965,2
0.490000,234.964722,5817.394043,2
0.500000,234.775894,5759.224609,2
0.510000,234.529495,5701.054688,2
0.520000,234.504822,5642.885254,2
0.530000,234.306686,5584.715332,2
0.540000,234.055634,5526.545898,2
0.550000,233.802078,5468.375977,2
0.560000,233.779907,5410.206543,2
0.570000,233.546021,5352.036621,2
0.580000,233.288879,5293.867188,2
0.590000,232.978821,5235.697266,2
0.600000,237.576126,6980.787598,3
0.610000,238.430496,6980.787598,3
0.620000,238.560669,6980.787598,3
0.630000,238.602158,6980.787598,3
0.640000,238.606094,6980.787598,3
0.650000,238.614319,6980.787598,3
0.660000,238.637207,6980.787598,3
0.670000,238.633987,6980.787598,3
0.680000,238.618607,6980.787598,3
0.690000,238.601440,6980.787598,3
0.700000,238.586426,6980.787598,3
0.710000,238.553879,6980.787598,3
0.720000,238.528854,6980.787598,3
0.730000,238.478775,6980.787598,3
0.740000,238.456970,6980.787598,3
0.750000,238.411545,6980.787598,3
0.760000,238.374359,6980.787598,3
0.770000,238.329651,6980.787598,3
0.780000,238.277435,6980.787598,3
0.790000,238.225937,6980.787598,3
0.800000,238.179092,6980.787598,3
0.810000,238.122589,6980.787598,3
0.820000,238.066788,6980.787598,3
0.830000,237.994904,6980.787598,3
0.839999,237.927322,6980.787598,3
0.849999,237.875107,6980.787598,3
0.859999,237.792847,6980.787598,3
0.869999,237.735275,6980.787598,3
0.879999,237.640854,6980.787598,3
0.889999,237.561111,6980.787598,3
