"","Date","max_temp","min_temp","mean_temp","max_VPD","min_VPD","daily_precip"
"1",2022-06-09,23.9,16.4,19.6837837837838,1.47768584667919,0.182788989261625,1.718
"2",2022-06-10,20.3,14.3,17.0333333333333,0.466495070234256,0.0093259688398788,3.861
"3",2022-06-11,18.5,12,15.6958333333333,0.470660360087324,-0.00176095811484567,1.684
"4",2022-06-12,14.3,9.8,11.903125,0.557438917804708,0.0176403259168867,4.986
"5",2022-06-13,15.5,8.3,11.553125,0.61494246364592,0.0661394699983366,0.017
"6",2022-06-14,19.3,9.3,13.15625,1.23579391390718,0.0227022447578147,0.391
"7",2022-06-15,19.4,8.6,13.6104166666667,0.991200694146672,0.10402323686741,0.68
"8",2022-06-16,20.3,11.8,15.0791666666667,1.3280419885995,0.076317140373243,0.017
"9",2022-06-17,15.7,10,12.39375,0.633943494825991,0.0292651065220737,9.257
"10",2022-06-18,18.4,8.2,12.93125,0.916394024444769,0.00130397939264904,0
"11",2022-06-19,17.1,10.3,13.6322916666667,0.643300341458506,0.10578776543237,0
"12",2022-06-20,21.8,9.5,15.5958333333333,1.39989266993401,0.00532092845855892,0
"13",2022-06-21,27.7,9.9,19.046875,2.12079131671459,0.00255636622742794,0.119
"14",2022-06-22,27.7,13.2,20.8114583333333,1.80565749589969,0.161453693930901,0
"15",2022-06-23,24.2,9.4,16.5552083333333,1.89223869316241,0.181631904799805,0
"16",2022-06-24,27.9,9.9,19.2947916666667,2.63417567458489,0.21856931244508,0
"17",2022-06-25,33.4,17.3,25.346875,3.81664893295775,1.02294450641771,0
"18",2022-06-26,35.4,16.7,25.9927083333333,4.1038857834988,0.54339205439107,0
"19",2022-06-27,31.3,11.8,21.35625,3.50029435880175,0.0526121870296341,0
"20",2022-06-28,22.2,10.4,16.2270833333333,1.24443127397932,0.0933314506710159,0.017
"21",2022-06-29,24.6,10.5,16.5145833333333,1.58356839242185,0.0496054580694081,0.017
"22",2022-06-30,26.2,8.4,17.078125,1.89124537452157,0,0.085
"23",2022-07-01,25.7,9.9,17.1395833333333,1.64114007951723,0.00311505536978629,0.017
"24",2022-07-02,22.3,9.7,15.6645833333333,1.06354768090442,0.0106220152191561,0.068
"25",2022-07-03,22.1,12.8,16.1979166666667,1.21663696659994,0.0708548134521629,0.323
"26",2022-07-04,24.9,8.8,16.8697916666667,1.7579601581532,-0.00139330225683487,0.017
"27",2022-07-05,21.5,14.5,17.6208333333333,0.85889306137742,0.0526490447138488,2.363
"28",2022-07-06,23.4,14.1,18.478125,1.14831213959641,0.00368314903442535,1.055
"29",2022-07-07,24.1,12.6,17.871875,1.3747824896464,0.0505904866625309,0
"30",2022-07-08,26.7,10.2,18.2270833333333,1.97911359407623,-0.00501788359254607,0
"31",2022-07-09,26.7,11.1,18.6427083333333,1.82473163666303,0.00154741726557739,0
"32",2022-07-10,26.7,8.8,18.8458333333333,2.03165643285701,-0.00147824273108688,0
"33",2022-07-11,34.9,17,25.2739583333333,3.80764024482505,0.453410481630393,0
"34",2022-07-12,33.5,14.7,24.7645833333333,3.40354937576902,0.324489805651322,0
"35",2022-07-13,26.9,10.3,18.4666666666667,2.23642815152524,0.00417990677050506,0
"36",2022-07-14,28.5,9.9,18.6104166666667,2.24907267233642,-0.00150754922238638,0
"37",2022-07-15,27.6,8.9,18.4072916666667,2.06044352292849,0.00651989696324518,0
"38",2022-07-16,24.1,12,17.5135416666667,1.3477671132123,0.00179512104317947,0
"39",2022-07-17,24.3,13.7,18.471875,1.77413499939146,0.134278319704908,0
"40",2022-07-18,26.6,9.9,18.6947916666667,2.01625881226697,0.109775600320848,0
"41",2022-07-19,31.8,11.7,21.384375,3.02272217772409,0,0
"42",2022-07-20,33.1,12,22.0520833333333,3.40111252301917,-0.00156769602788254,0.051
"43",2022-07-21,26.8,12.7,18.76875,1.76879953713377,0.0654161627655132,0
"44",2022-07-22,25.3,13.6,18.3083333333333,1.71816279317564,0.152637713119531,0
"45",2022-07-23,25.8,10.9,17.6625,1.95316376510072,0.0286101821496794,0
"46",2022-07-24,32.5,9.9,21.2541666666667,3.11031059145507,0.00135694814745291,0.017
"47",2022-07-25,35.9,15.3,25.7489583333333,4.35420545416486,0.255208590303806,0
"48",2022-07-26,36.7,14.6,24.55,4.32692907696335,0,0
"49",2022-07-27,34.9,13.7,23.15,3.52807781862645,0.0606992446189991,0
"50",2022-07-28,35.3,14.2,23.9885416666667,3.62974942906341,0.00336690445773957,0
"51",2022-07-29,37,16.1,25.9520833333333,4.05320245332254,0,0
"52",2022-07-30,36.1,16.5,25.665625,3.87916490101748,0.023280217711068,0
"53",2022-07-31,35.1,16.2,23.7916666666667,4.02521770367244,0.0453378725125211,0
"54",2022-08-01,27.1,15.7,20.4635416666667,1.63639083670925,0.217607669030684,0
"55",2022-08-02,31.5,13,21.4520833333333,2.662124500933,0.00341057080079632,0
"56",2022-08-03,28.1,12.8,19.653125,2.31146622144308,0.0016194165089447,0
"57",2022-08-04,26,8.6,17.7125,1.93607462931548,-0.00165116210487537,0
"58",2022-08-05,28.4,13.6,20.278125,2.65004246102982,0.322408230772886,0
"59",2022-08-06,32.1,10.6,21.04375,3.40862581237809,0.00271389629490559,0
"60",2022-08-07,35.7,11.4,22.6947916666667,4.49801621639244,-0.00177228187710954,0.034
"61",2022-08-08,26.1,12.4,17.915625,1.61619485508364,0.0719973022389087,0
"62",2022-08-09,28.5,13,18.5760416666667,1.89108878677422,0.0819412602620615,0
"63",2022-08-10,24.5,14.8,18.85,1.50341896693806,0.211376535759783,0
"64",2022-08-11,29.5,9.6,18.709375,2.39064562626585,0.00319710285011676,0
"65",2022-08-12,23.9,10.7,17.4375,1.44752842382651,0,0
"66",2022-08-13,26.6,10.5,18.0802083333333,2.05108193510405,0.0426337957919793,0
"67",2022-08-14,29.5,10.9,19.7614583333333,2.82811180366184,0,0.017
"68",2022-08-15,30.7,10.9,20.1729166666667,2.76193334432486,-0.00148795549007419,0.136
"69",2022-08-16,32.6,11.2,21.74375,3.54097788744792,0,0.034
"70",2022-08-17,33.2,14.7,23.9447916666667,3.06206008839668,0.115198322012134,0
"71",2022-08-18,31.4,17.7,24.3854166666667,2.23909169166169,0.0877799358751106,0
"72",2022-08-19,25.9,16.3,20.4239583333333,1.54039596758736,0.255762462005569,0
"73",2022-08-20,27.5,14.2,19.74375,1.86861618220593,0.0948829266423188,0
"74",2022-08-21,31.3,11.4,20.65625,2.87357606008037,-0.00168345222886956,0.102
"75",2022-08-22,29.8,12.8,21.3927083333333,2.49385067452506,0.113764972184331,0
"76",2022-08-23,30.7,12.5,21.2010416666667,2.67175592547783,-0.00186519376797545,0
"77",2022-08-24,30.5,12.2,21.1104166666667,2.41875345341373,0,0
"78",2022-08-25,31.3,13.5,21.428125,2.33545295251381,0.00181821776922875,0
"79",2022-08-26,28.1,12.1,19.4729166666667,1.99870643143366,0.00741340469581364,0
"80",2022-08-27,22,13.5,18.15,1.32437371742196,0.233660007102199,0
"81",2022-08-28,26.8,10.6,18.234375,2.20923766889019,0.164506942241224,0
"82",2022-08-29,31.2,11.1,20.3302083333333,2.93521908039673,0,0
"83",2022-08-30,35.2,12.6,22.1479166666667,3.77463627566586,-0.00182986348586978,0.017
"84",2022-08-31,31.3,12.8,20.7447916666667,2.73529703776909,0.00154741726557739,0
"85",2022-09-01,31.9,9.1,19.5552083333333,3.26247152619054,-0.00155752768489292,0
"86",2022-09-02,28.4,11,18.1520833333333,2.07256914720371,-0.00521550214093769,0.051
"87",2022-09-03,25.4,14.8,18.7270833333333,1.57002535883589,0.107740942647664,0
"88",2022-09-04,29.2,9.8,18.7416666666667,2.34607426713208,-0.00155752768489292,0.085
"89",2022-09-05,27.1,14,20.2375,2.55486278707577,0.0291494971610065,0
"90",2022-09-06,30.9,9.5,19.8416666666667,3.15800630295864,0.00696651128417503,0
"91",2022-09-07,30.4,11.1,20.3583333333333,3.02832201872497,0.00301509844477299,0
"92",2022-09-08,27.4,4.7,17.58125,2.75391706325235,0.0760239256639208,0
"93",2022-09-09,32.7,14.9,23.3760416666667,4.09014299941685,0.728565329574947,0
"94",2022-09-10,31.2,17.5,24.13125,3.52589784270567,0.583972131389304,0
"95",2022-09-11,26.5,14.5,19.7302083333333,1.77940307934545,0.136272896156669,0.238
"96",2022-09-12,24,13.9,18.0135416666667,1.3576076335546,0.0422629947563025,0.221
"97",2022-09-13,21.6,13.8,17.4177083333333,1.30235713461087,0.114095684930788,0
"98",2022-09-14,22.6,13.2,17.1239583333333,1.47247412820674,0.0748410846865608,0
"99",2022-09-15,22.1,11.6,16.8010416666667,1.38006182672345,0.00151743074559363,0
"100",2022-09-16,22.4,10,16.0322916666667,1.56847753863629,0.0811685059490264,0
"101",2022-09-17,20.2,8.6,14.4458333333333,1.20257634618279,0.00121972889245381,0
"102",2022-09-18,25.5,11.1,17.3489583333333,2.0362159801868,0.187736826848048,0
"103",2022-09-19,24.6,8.3,16.08125,1.7196563011456,-0.00134799089683879,0.034
"104",2022-09-20,25.1,9.4,16.859375,1.6665462323127,0.0190916138239166,0
"105",2022-09-21,22.5,12.3,16.4177083333333,1.03021858060789,0.0501662728922478,0.017
"106",2022-09-22,22.7,9.1,16.4145833333333,1.27728602122649,0.0115581374297122,0
"107",2022-09-23,24,5.9,14.4395833333333,1.71565799844812,-0.00234301965977934,0.17
"108",2022-09-24,26.5,10.5,17.2989583333333,2.14982356473449,0.0185966183972917,0
"109",2022-09-25,29.5,7.6,16.9375,2.68794299706636,-0.00461209346693225,0.034
"110",2022-09-26,30.4,8.7,18.03125,2.58295143150394,0,0.051
"111",2022-09-27,23,8.6,15.2979166666667,1.21080342189873,-0.00476462284272117,0.085
"112",2022-09-28,20,9.8,14.7739583333333,0.827712965993766,-0.00169433797575547,4.405
"113",2022-09-29,21.9,12.7,17.0333333333333,0.859262478373672,0.0539180722454897,1.122
"114",2022-09-30,19.6,9.1,14.2375,0.702700815000087,-0.0028798920895563,0.136
"115",2022-10-01,29.2,10.8,20.6739583333333,2.65888944858851,0.00429152732245197,0
"116",2022-10-02,29.7,9.1,17.9333333333333,2.715895754289,-0.00147824273108688,0
"117",2022-10-03,25.5,7.8,14.4645833333333,1.47168815234655,-0.00532092845855892,0.068
"118",2022-10-04,20.4,8,12.9979166666667,0.740579240633668,-0.00273191529742456,0.085
"119",2022-10-05,20.4,9.6,13.7729166666667,0.685455219486178,-0.00595182196029787,0.102
"120",2022-10-06,20.9,9.1,13.2322916666667,0.721721800314263,-0.0104156884305209,0.238
"121",2022-10-07,24.7,8.5,14.6510416666667,1.29435650582608,-0.00148795549007419,0.204
"122",2022-10-08,28.1,9.4,15.3166666666667,2.27344868490619,-0.0084151401982322,0.289
"123",2022-10-09,28.1,7.8,15.296875,2.26204342394512,-0.00429152732245175,0.17
"124",2022-10-10,26.6,7,15.4010416666667,1.89683120021322,-0.00971649905366889,0.119
"125",2022-10-11,21.8,9.8,14.6791666666667,1.41295137021324,0.0184189924025246,0.034
