SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
Obs#,Time,Date,configName,configAuthor,remark,,,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,pitch,roll,heading,angle_inc_leaf,direct_pct,slope_leaf,az_leaf,dec_solar,az_solar,zenith_solar,gps_time,gps_date,latitude,longitude,altitude,gps_sats,gps_HDOP,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
,HHMMSS,YYYYMMDD,,,,,,,mol+1m-2s-1,mol+1m-2s-1,mol+1m-2s-1,mmol+1m-2s-1,kPa,kPa,kPa,kPa,mmol+1mol-1,mmol+1mol-1,mmol+1mol-1,cm+2,,,,,,,,,,umol+1m-2s-1,%,%,C,C,kPa,umol+1sec-1,umol+1sec-1,%,umol+1m-2s-1,V,,,,,,,,,,,,,,,,,,HHMMSS,YYYYMMDD,%,,,,,,,,umol+1sec-1,(umol+1m-2s-1)s-1,s,,,umol+1m-2s-1,Hz,s-1,s,ms,ms,ms,,%,,,,,V,V,V,V,V,V,V,V,V,A,,,,,,,,,,,,,,,,,
1,04:14:48,2023-08-01,Night sampling,CH,,,,,-4.099231,2.918283,10.129755,8.920914,1.235808,0.983681,1.323814,0.088007,9.719020,12.210091,13.079619,0.441786,PSF-00281_20230801041448,99.743484,283.809540,0.648555,0.000000,0.000000,0.000000,0.5,0.80,0.292596,60.20,47.92,17.86,11.07,101.21,156.3,158.7,-1.5,1,4.126,4,-113,188,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,-0.153,-0.326,-0.573,0.528,-0.327,-0.619,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488078,2.530374,1.657077,0.937550,0.363151,-0.067981,0.221189,0.107565,99.743484,0.000826,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041448,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
2,04:15:09,2023-08-01,Night sampling,CH,,,,,-9.590678,2.918043,4.194147,8.793804,1.238591,0.990026,1.447977,0.209386,9.782044,12.238016,14.306873,0.441786,PSF-00281_20230801041509,99.727753,269.506226,0.629961,0.000000,0.000000,0.000000,0.5,0.80,0.242923,61.02,48.77,17.68,12.43,101.21,156.2,158.5,-1.4,1,4.124,-41,-129,216,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,-0.503,-0.970,-1.329,0.023,-0.268,-0.181,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489213,2.531455,1.656822,0.937096,0.365772,-0.052641,0.222607,0.107412,99.727753,0.000854,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041509,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
3,04:15:39,2023-08-01,Night sampling,CH,,,,,-41.949451,2.918168,3.136344,7.345026,1.228451,1.020845,1.462312,0.233861,10.086952,12.138308,14.449082,0.441786,PSF-00281_20230801041539,83.340881,295.661316,0.718120,0.000000,0.000000,0.000000,0.5,0.80,0.298572,61.51,51.12,17.42,12.58,101.20,156.3,158.6,-1.5,1,4.122,-28,-145,190,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,7.533,19.864,28.838,0.039,-0.144,-0.149,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.492268,2.532132,1.656954,0.937300,0.369595,-0.048427,0.224689,0.107483,83.340881,0.000847,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041539,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
4,04:15:56,2023-08-01,Night sampling,CH,,,,,34.129448,2.918039,2.688200,6.452671,1.235573,1.053194,1.475233,0.239660,10.407210,12.209398,14.577618,0.441786,PSF-00281_20230801041556,90.547440,360.409851,0.748765,0.000000,0.000000,0.000000,0.5,0.80,0.270652,62.43,53.22,17.28,12.71,101.20,156.2,158.4,-1.4,1,4.122,-41,-145,172,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,2.508,4.614,7.847,-0.364,-0.244,-1.172,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.494966,2.533333,1.656817,0.936761,0.371733,-0.045579,0.225821,0.107356,90.547440,0.000830,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041556,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
5,04:16:40,2023-08-01,Night sampling,CH,,,,,42.012291,2.919546,2.729842,6.203186,1.220736,1.045584,1.447671,0.226936,10.331656,12.062366,14.304769,0.441786,PSF-00281_20230801041640,90.076447,428.615570,0.789843,0.000000,0.000000,0.000000,0.5,0.80,0.271648,62.91,53.88,16.97,12.43,101.20,156.4,158.7,-1.5,1,4.121,-28,-99,270,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,1.847,6.127,12.617,0.306,0.868,0.587,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.495869,2.533995,1.658420,0.937673,0.376428,-0.045188,0.228914,0.107316,90.076447,0.000855,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041640,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
6,04:17:05,2023-08-01,Night sampling,CH,,,,,-36.610401,2.919859,3.172915,6.700686,1.225243,1.036087,1.436170,0.210927,10.237105,12.106072,14.190145,0.441786,PSF-00281_20230801041705,79.546448,417.364960,0.809408,0.000000,0.000000,0.000000,0.5,0.80,0.373010,63.83,53.97,16.80,12.31,101.21,156.5,158.7,-1.4,1,4.118,-38,163,89,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,5.356,11.866,63.361,1.098,1.494,-0.420,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.496010,2.535188,1.658754,0.937539,0.379003,-0.044629,0.230670,0.107587,79.521774,0.000821,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041705,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
7,04:18:00,2023-08-01,Night sampling,CH,,,,,-20.160414,2.920009,3.414571,6.818574,1.187927,0.995411,1.387443,0.199516,9.836049,11.738380,13.709877,0.441786,PSF-00281_20230801041800,80.071808,401.520264,0.800578,0.000000,0.000000,0.000000,0.5,0.80,0.020526,63.15,52.91,16.48,11.78,101.20,156.5,158.6,-1.4,0,4.119,-32,178,119,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.698,2.530,9.431,0.010,0.048,-0.381,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.494728,2.534372,1.658914,0.937425,0.383900,-0.046521,0.234424,0.106576,79.996704,0.000825,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041800,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
8,04:18:26,2023-08-01,Night sampling,CH,,,,,-10.460190,2.919267,4.049383,6.553741,1.218351,1.033255,1.380041,0.161690,10.209698,12.038658,13.636335,0.441786,PSF-00281_20230801041826,78.490379,446.727264,0.824299,0.000000,0.000000,0.000000,0.5,0.80,0.147815,65.43,55.49,16.32,11.70,101.20,156.4,158.7,-1.5,0,4.116,1,-142,175,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.057,0.058,0.112,0.200,0.066,0.044,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.498013,2.537302,1.658123,0.937569,0.386393,-0.045650,0.236196,0.106933,78.490379,0.000835,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041826,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
9,04:19:07,2023-08-01,Night sampling,CH,,,,,-22.819193,2.918780,3.346875,6.601171,1.240034,1.053579,1.436987,0.196953,10.411249,12.253754,14.200005,0.441786,PSF-00281_20230801041907,81.959007,410.693420,0.800437,0.000000,0.000000,0.000000,0.5,0.80,0.025941,67.64,57.47,16.07,12.31,101.20,156.3,159.0,-1.7,0,4.089,17,-96,197,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,-1.717,-2.270,-9999.000,0.008,-0.077,-9999.000,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.500537,2.540133,1.657604,0.938290,0.390208,-0.036992,0.239209,0.106591,81.959007,0.000849,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041907,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
10,04:19:31,2023-08-01,Night sampling,CH,,,,,-3.723723,2.918786,13.502608,9.530252,1.330070,1.061129,1.400531,0.070461,10.485981,13.143634,13.839919,0.441786,PSF-00281_20230801041931,84.807159,412.784454,0.794549,0.000000,0.000000,0.000000,0.5,0.80,0.030150,73.16,58.37,15.94,11.92,101.19,156.3,159.1,-1.8,0,4.116,-28,-160,182,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,-0.013,-0.023,-0.040,0.121,-0.172,0.358,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.501681,2.547078,1.657611,0.938546,0.392272,-0.039526,0.241106,0.106604,84.753159,0.000857,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801041931,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
11,04:20:21,2023-08-01,Night sampling,CH,,,,,-5.369288,2.918436,6.393661,7.577365,1.292426,1.078456,1.410754,0.118328,10.657229,12.771671,13.940980,0.441786,PSF-00281_20230801042021,79.917313,418.133850,0.808872,0.000000,0.000000,0.000000,0.5,0.80,0.072006,72.00,60.08,15.74,12.03,101.19,156.3,158.8,-1.6,0,4.115,-52,-128,227,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.001,0.017,0.026,0.199,0.136,0.032,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.503839,2.545647,1.657239,0.937875,0.395414,-0.036366,0.245057,0.106723,79.917313,0.000851,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042021,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
12,04:20:50,2023-08-01,Night sampling,CH,,,,,-9.071878,2.917575,4.300713,6.691819,1.264885,1.075751,1.420245,0.155360,10.631051,12.500164,14.035499,0.441786,PSF-00281_20230801042050,77.849510,394.275055,0.802550,0.000000,0.000000,0.000000,0.5,0.80,0.062677,70.99,60.38,15.63,12.14,101.19,156.2,159.0,-1.8,0,4.114,-71,-95,228,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,-0.284,-0.280,-0.230,-0.231,0.289,0.236,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.504229,2.544402,1.656325,0.938252,0.397273,-0.034140,0.247360,0.106698,77.518341,0.000850,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042050,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
13,04:21:28,2023-08-01,Night sampling,CH,,,,,-28.849268,2.917821,3.246135,5.400265,1.244266,1.091625,1.410405,0.166139,10.787368,12.295753,13.937531,0.441786,PSF-00281_20230801042128,83.777191,398.319855,0.789674,0.000000,0.000000,0.000000,0.5,0.80,0.103339,70.43,61.79,15.49,12.03,101.19,156.2,158.8,-1.7,0,4.111,-28,-133,186,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,2.568,0.519,3.599,-0.085,0.503,1.134,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.505998,2.543716,1.656586,0.937930,0.399400,-0.033818,0.250430,0.106820,83.777191,0.000862,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042128,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
14,04:21:46,2023-08-01,Night sampling,CH,,,,,-29.083815,2.918398,3.243906,5.276721,1.237238,1.088149,1.399699,0.162462,10.753204,12.226515,13.831977,0.441786,PSF-00281_20230801042146,74.692726,305.991425,0.755899,0.000000,0.000000,0.000000,0.5,0.80,0.153457,70.32,61.84,15.43,11.91,101.19,156.3,158.7,-1.5,1,4.111,-42,-131,201,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,2.662,5.659,12.823,-0.008,0.049,-0.144,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.506075,2.543583,1.657199,0.937472,0.400420,-0.034315,0.251778,0.106988,74.692726,0.000846,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042146,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
15,04:22:17,2023-08-01,Night sampling,CH,,,,,-12.435553,2.918184,3.812948,5.968724,1.230064,1.061377,1.386428,0.156364,10.488252,12.155177,13.700323,0.441786,PSF-00281_20230801042217,77.329872,379.069458,0.796001,0.000000,0.000000,0.000000,0.5,0.80,0.226254,70.40,60.74,15.32,11.77,101.20,156.3,159.0,-1.7,1,4.084,29,-126,190,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.208,0.047,-0.165,-0.121,0.061,0.057,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.504732,2.543693,1.656971,0.938232,0.402160,-0.034639,0.254150,0.107177,77.329872,0.000859,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042217,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
16,04:22:33,2023-08-01,Night sampling,CH,,,,,-18.146734,2.919505,3.479260,5.281222,1.214524,1.065400,1.366172,0.151648,10.528112,12.001728,13.500288,0.441786,PSF-00281_20230801042233,72.080971,357.732300,0.798506,0.000000,0.000000,0.000000,0.5,0.80,0.046392,69.79,61.22,15.26,11.55,101.20,156.4,158.8,-1.5,0,4.110,-52,-179,130,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.221,0.511,1.346,-0.086,0.313,0.499,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.505338,2.542947,1.658377,0.937958,0.403198,-0.036193,0.255373,0.106651,71.557045,0.000867,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042233,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
17,04:23:41,2023-08-01,Night sampling,CH,,,,,-6.138717,2.917659,5.560498,6.995812,1.263376,1.065643,1.389027,0.125651,10.530306,12.484231,13.725870,0.441786,PSF-00281_20230801042341,81.442238,374.202850,0.782358,0.000000,0.000000,0.000000,0.5,0.80,0.019578,73.64,62.11,15.04,11.80,101.20,156.2,158.8,-1.7,0,4.109,-32,-154,167,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.033,0.034,0.096,0.083,-0.233,-0.500,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.506473,2.547773,1.656414,0.937897,0.406803,-0.031405,0.260303,0.106574,81.442238,0.000849,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042341,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
18,04:24:03,2023-08-01,Night sampling,CH,,,,,-9.002044,2.919427,4.320643,5.945126,1.247960,1.080142,1.385386,0.137426,10.674215,12.332624,13.690702,0.441786,PSF-00281_20230801042403,86.474419,413.212189,0.790726,0.000000,0.000000,0.000000,0.5,0.80,0.153959,73.10,63.27,14.96,11.76,101.19,156.4,159.2,-1.8,0,4.107,-11,-109,197,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.206,0.269,0.199,0.120,0.309,0.132,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.507900,2.547106,1.658294,0.938949,0.408043,-0.031021,0.262043,0.106969,86.474419,0.000854,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042403,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
19,04:24:47,2023-08-01,Night sampling,CH,,,,,-8.840296,2.920126,4.360480,6.143957,1.227505,1.054123,1.368266,0.140761,10.416362,12.129642,13.520580,0.441786,PSF-00281_20230801042447,76.726913,390.895477,0.803715,0.000000,0.000000,0.000000,0.5,0.80,0.075503,72.52,62.28,14.83,11.57,101.20,156.5,158.8,-1.5,0,4.080,-52,152,78,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:14:40,2023-08-01,-0.99,0.135,0.169,0.385,-0.150,0.117,0.214,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.506709,2.546407,1.659039,0.937819,0.410251,-0.031511,0.265370,0.106734,76.726913,0.000845,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042447,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
20,04:25:22,2023-08-01,Night sampling,CH,,,,,-7.889368,2.920340,4.636648,5.301245,1.238533,1.088982,1.352751,0.114217,10.761325,12.239198,13.367894,0.441786,PSF-00281_20230801042522,76.373222,311.022156,0.754444,0.000000,0.000000,0.000000,0.5,0.80,0.073080,73.53,64.65,14.75,11.40,101.19,156.5,158.7,-1.4,0,4.104,-59,-167,282,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:25:10,2023-08-01,-1.47,-0.200,-0.181,-0.304,-0.001,-0.086,-0.098,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.509631,2.548271,1.659267,0.937557,0.411503,-0.032443,0.268192,0.106741,76.373222,0.000857,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042522,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
21,04:26:26,2023-08-01,Night sampling,CH,,,,,51.747520,2.919293,2.763398,3.883568,1.206837,1.097155,1.347254,0.140417,10.842260,11.926154,13.313778,0.441786,PSF-00281_20230801042626,82.447174,407.291290,0.797572,0.000000,0.000000,0.000000,0.5,0.80,0.020695,72.34,65.77,14.60,11.34,101.19,156.4,159.1,-1.7,0,4.104,-6,-160,177,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:25:10,2023-08-01,-1.47,9.415,9.540,12.893,0.177,0.298,0.511,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.511014,2.546812,1.658150,0.938539,0.413982,-0.031516,0.273168,0.106576,82.447174,0.000864,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042626,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
22,04:26:48,2023-08-01,Night sampling,CH,,,,,-319.022675,2.918225,2.945166,4.236662,1.220496,1.100753,1.364208,0.143713,10.877434,12.060710,13.480853,0.441786,PSF-00281_20230801042648,77.629562,433.256165,0.820823,0.000000,0.000000,0.000000,0.5,0.80,0.062084,73.48,66.27,14.54,11.53,101.20,156.3,158.9,-1.7,0,4.103,-35,-140,249,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:25:10,2023-08-01,-1.47,12678.131,-9292.498,-4519.330,-0.067,0.249,0.196,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.511632,2.548226,1.657015,0.938045,0.415093,-0.028951,0.274934,0.106692,77.629562,0.000839,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042648,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
23,04:27:29,2023-08-01,Night sampling,CH,,,,,-220.373550,2.919245,2.958435,4.295861,1.198074,1.076734,1.343168,0.145093,10.640503,11.839616,13.273456,0.441786,PSF-00281_20230801042729,82.195404,406.839600,0.797966,0.000000,0.000000,0.000000,0.5,0.80,0.022792,72.69,65.32,14.42,11.29,101.19,156.4,158.8,-1.6,0,4.102,-52,133,87,,,,,,,,00:00:00,0000-00-00,0.000000,0.000000,0.000000,0,0.000000,04:25:10,2023-08-01,-1.47,-1810.909,-630.585,-246.420,0.031,0.322,0.627,0,150,-9999.000,-9999.000000,1,rectangular,6000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.510504,2.547260,1.658100,0.937889,0.417094,-0.030055,0.278013,0.106582,82.195404,0.000872,2.413877,-0.000026,1.000000,2.436657,-0.000021,1.000000,0.600512,0.600643,0.106516,0.000000,PSF-00281_20230801042729,PFA-00299,PSA-00311,PSF-00281,RHS-00465,2.0.0,2022-09-01T17:42:39.413Z
