flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00281_20230801052337,05:23:37,2023-08-01,PFA-00299,PSA-00311,PSF-00281,374.225006,75.913307,0.797145,0.000000,0.000000,0.000000,0.162835

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,209.015610,5983.534180
0.010000,291.528931,5983.534180
0.020000,318.422913,5983.534180
0.030000,335.755341,5983.534180
0.040000,345.261810,5983.534180
0.050000,349.693176,5983.534180
0.060000,351.853973,5983.534180
0.070000,353.055237,5983.534180
0.080000,353.812683,5983.534180
0.090000,354.414948,5983.534180
0.100000,354.965698,5983.534180
0.110000,355.483887,5983.534180
0.120000,356.019623,5983.534180
0.130000,356.533875,5983.534180
0.140000,357.063904,5983.534180
0.150000,357.587830,5983.534180
0.160000,358.058105,5983.534180
0.170000,358.547699,5983.534180
0.180000,358.987579,5983.534180
0.190000,359.402405,5983.534180
0.200000,359.806183,5983.534180
0.210000,360.163818,5983.534180
0.220000,360.513916,5983.534180
0.230000,360.843292,5983.534180
0.240000,361.181610,5983.534180
0.250000,361.507050,5983.534180
0.260000,361.859680,5983.534180
0.270000,362.179047,5983.534180
0.280000,362.543091,5983.534180
0.290000,362.925049,5983.534180
0.300000,363.322388,5983.534180
0.310000,363.757965,5983.534180
0.320000,364.169952,5983.534180
0.330000,364.610565,5983.534180
0.340000,365.083679,5983.534180
0.350000,365.490662,5983.534180
0.360000,365.941284,5983.534180
0.370000,366.373657,5983.534180
0.380000,366.831787,5983.534180
0.390000,367.271301,5983.534180
0.400000,367.705475,5983.534180
0.410000,368.117096,5983.534180
0.420000,368.497620,5983.534180
0.430000,368.862396,5983.534180
0.440000,369.226440,5983.534180
0.450000,369.586578,5983.534180
0.460000,369.923126,5983.534180
0.470000,370.253571,5983.534180
0.480000,370.571838,5983.534180
0.490000,370.858307,5983.534180
0.500000,371.154785,5983.534180
0.510000,371.415497,5983.534180
0.520000,371.658691,5983.534180
0.530000,371.890076,5983.534180
0.540000,372.131470,5983.534180
0.550000,372.297058,5983.534180
0.560000,372.505554,5983.534180
0.570000,372.675049,5983.534180
0.580000,372.825256,5983.534180
0.590000,372.967255,5983.534180
0.600000,373.126038,5983.534180
0.610000,373.230103,5983.534180
0.620000,373.366699,5983.534180
0.630000,373.477936,5983.534180
0.640000,373.590942,5983.534180
0.650000,373.684631,5983.534180
0.660000,373.775482,5983.534180
0.670000,373.865234,5983.534180
0.680000,373.920685,5983.534180
0.690000,374.006165,5983.534180
0.700000,374.060516,5983.534180
0.710000,374.091980,5983.534180
0.720000,374.127380,5983.534180
0.730000,374.154205,5983.534180
0.740000,374.145264,5983.534180
0.750000,374.178162,5983.534180
0.760000,374.203918,5983.534180
0.770000,374.206421,5983.534180
0.780000,374.225006,5983.534180
0.790000,374.218933,5983.534180
